Datum Zeit,Radebeul-Wahnsdorf NO2
,µg/m³
01-01-05 00:00,13
31-12-04 23:00,13
31-12-04 22:00,13
31-12-04 21:00,13
31-12-04 20:00,15
31-12-04 19:00,16
31-12-04 18:00,16
31-12-04 17:00,18
31-12-04 16:00,18
31-12-04 15:00,19
31-12-04 14:00,15
31-12-04 13:00,15
31-12-04 12:00,17
31-12-04 11:00,16
31-12-04 10:00,14
31-12-04 09:00,12
31-12-04 08:00,12
31-12-04 07:00,13
31-12-04 06:00,13
31-12-04 05:00,13
31-12-04 04:00,13
31-12-04 03:00,13
31-12-04 02:00,13
31-12-04 01:00,13
31-12-04 00:00,14
30-12-04 23:00,14
30-12-04 22:00,16
30-12-04 21:00,17
30-12-04 20:00,15
30-12-04 19:00,13
30-12-04 18:00,17
30-12-04 17:00,18
30-12-04 16:00,18
30-12-04 15:00,16
30-12-04 14:00,13
30-12-04 13:00,15
30-12-04 12:00,14
30-12-04 11:00,17
30-12-04 10:00,26
30-12-04 09:00,23
30-12-04 08:00,18
30-12-04 07:00,17
30-12-04 06:00,12
30-12-04 05:00,13
30-12-04 04:00,16
30-12-04 03:00,17
30-12-04 02:00,14
30-12-04 01:00,12
30-12-04 00:00,10
29-12-04 23:00,11
29-12-04 22:00,10
29-12-04 21:00,10
29-12-04 20:00,13
29-12-04 19:00,12
29-12-04 18:00,15
29-12-04 17:00,23
29-12-04 16:00,24
29-12-04 15:00,
29-12-04 14:00,16
29-12-04 13:00,16
29-12-04 12:00,16
29-12-04 11:00,15
29-12-04 10:00,13
29-12-04 09:00,13
29-12-04 08:00,11
29-12-04 07:00,11
29-12-04 06:00,10
29-12-04 05:00,9
29-12-04 04:00,12
29-12-04 03:00,15
29-12-04 02:00,15
29-12-04 01:00,21
29-12-04 00:00,26
28-12-04 23:00,29
28-12-04 22:00,30
28-12-04 21:00,36
28-12-04 20:00,47
28-12-04 19:00,44
28-12-04 18:00,48
28-12-04 17:00,43
28-12-04 16:00,30
28-12-04 15:00,20
28-12-04 14:00,19
28-12-04 13:00,32
28-12-04 12:00,38
28-12-04 11:00,38
28-12-04 10:00,41
28-12-04 09:00,35
28-12-04 08:00,34
28-12-04 07:00,37
28-12-04 06:00,15
28-12-04 05:00,10
28-12-04 04:00,9
28-12-04 03:00,7
28-12-04 02:00,8
28-12-04 01:00,7
28-12-04 00:00,7
27-12-04 23:00,6
27-12-04 22:00,6
27-12-04 21:00,7
27-12-04 20:00,9
27-12-04 19:00,8
27-12-04 18:00,9
27-12-04 17:00,12
27-12-04 16:00,11
27-12-04 15:00,11
27-12-04 14:00,11
27-12-04 13:00,11
27-12-04 12:00,12
27-12-04 11:00,11
27-12-04 10:00,9
27-12-04 09:00,9
27-12-04 08:00,9
27-12-04 07:00,9
