Datum Zeit,Goerlitz PM10
,µg/m³
31-12-04,26
30-12-04,24
29-12-04,20
28-12-04,21
27-12-04,9
26-12-04,28
25-12-04,8
24-12-04,11
23-12-04,17
22-12-04,46
21-12-04,46
20-12-04,19
19-12-04,11
18-12-04,13
17-12-04,31
16-12-04,34
15-12-04,45
14-12-04,42
13-12-04,39
12-12-04,47
11-12-04,52
10-12-04,58
09-12-04,48
08-12-04,42
07-12-04,41
06-12-04,32
05-12-04,36
04-12-04,38
03-12-04,40
02-12-04,40
01-12-04,38

