Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2016-10-01,,,,,,12,7.67,
2016-10-01,01:00,,1,11,41,,,
2016-10-01,02:00,,1,11,40,,,
2016-10-01,03:00,,1,10,43,,,
2016-10-01,04:00,,1,8,40,,,
2016-10-01,05:00,,1,11,34,,,
2016-10-01,06:00,,1,10,36,,,
2016-10-01,07:00,,1,15,28,,,
2016-10-01,08:00,,3,20,12,,,
2016-10-01,09:00,,4,17,14,,,
2016-10-01,10:00,,7,15,13,,,
2016-10-01,11:00,,6,14,16,,,
2016-10-01,12:00,,5,15,19,,,
2016-10-01,13:00,,4,12,28,,,
2016-10-01,14:00,,3,12,36,,,
2016-10-01,15:00,,1,15,35,,,
2016-10-01,16:00,,1,13,48,,,
2016-10-01,17:00,,1,14,43,,,
2016-10-01,18:00,,1,16,42,,,
2016-10-01,19:00,,1,13,46,,,
2016-10-01,20:00,,1,10,45,,,
2016-10-01,21:00,,1,6,56,,,
2016-10-01,22:00,,1,5,63,,,
2016-10-01,23:00,,1,4,60,,,
2016-10-02,,,,,,5,2.96,
2016-10-02,00:00,,1,5,55,,,
2016-10-02,01:00,,1,6,49,,,
2016-10-02,02:00,,1,6,44,,,
2016-10-02,03:00,,1,7,40,,,
2016-10-02,04:00,,1,6,37,,,
2016-10-02,05:00,,1,5,38,,,
2016-10-02,06:00,,1,5,42,,,
2016-10-02,07:00,,1,4,45,,,
2016-10-02,08:00,,1,4,47,,,
2016-10-02,09:00,,1,4,47,,,
2016-10-02,10:00,,1,4,52,,,
2016-10-02,11:00,,1,3,61,,,
2016-10-02,12:00,,1,4,58,,,
2016-10-02,13:00,,1,3,62,,,
2016-10-02,14:00,,1,3,66,,,
2016-10-02,15:00,,1,3,67,,,
2016-10-02,16:00,,1,4,65,,,
2016-10-02,17:00,,1,4,62,,,
2016-10-02,18:00,,1,5,56,,,
2016-10-02,19:00,,1,6,53,,,
2016-10-02,20:00,,1,6,52,,,
2016-10-02,21:00,,1,7,50,,,
2016-10-02,22:00,,1,7,47,,,
2016-10-02,23:00,,1,7,43,,,
2016-10-03,,,,,,5,2.85,
2016-10-03,00:00,,1,7,40,,,
2016-10-03,01:00,,1,7,40,,,
2016-10-03,02:00,,1,5,46,,,
2016-10-03,03:00,,1,5,48,,,
2016-10-03,04:00,,1,5,45,,,
2016-10-03,05:00,,1,5,44,,,
2016-10-03,06:00,,1,5,43,,,
2016-10-03,07:00,,1,5,42,,,
2016-10-03,08:00,,1,5,38,,,
2016-10-03,09:00,,1,5,35,,,
2016-10-03,10:00,,1,6,33,,,
2016-10-03,11:00,,1,7,30,,,
2016-10-03,12:00,,1,7,31,,,
2016-10-03,13:00,,1,6,34,,,
2016-10-03,14:00,,1,6,30,,,
2016-10-03,15:00,,1,5,37,,,
2016-10-03,16:00,,1,3,53,,,
2016-10-03,17:00,,1,4,38,,,
2016-10-03,18:00,,1,7,27,,,
2016-10-03,19:00,,1,8,30,,,
2016-10-03,20:00,,1,5,37,,,
2016-10-03,21:00,,1,5,37,,,
2016-10-03,22:00,,1,6,35,,,
2016-10-03,23:00,,1,7,32,,,
