Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2016-10-01,,,,,,17,9.41,
2016-10-01,01:00,,29,48,3,,,
2016-10-01,02:00,,22,40,6,,,
2016-10-01,03:00,,20,33,6,,,
2016-10-01,04:00,,14,31,6,,,
2016-10-01,05:00,,15,30,5,,,
2016-10-01,06:00,,20,23,3,,,
2016-10-01,07:00,,45,28,3,,,
2016-10-01,08:00,,41,26,9,,,
2016-10-01,09:00,,48,30,13,,,
2016-10-01,10:00,,43,31,16,,,
2016-10-01,11:00,,56,36,23,,,
2016-10-01,12:00,,32,28,38,,,
2016-10-01,13:00,,58,55,62,,,
2016-10-01,14:00,,52,54,67,,,
2016-10-01,15:00,,68,84,42,,,
2016-10-01,16:00,,103,105,28,,,
2016-10-01,17:00,,87,78,27,,,
2016-10-01,18:00,,64,66,19,,,
2016-10-01,19:00,,51,58,17,,,
2016-10-01,20:00,,57,63,16,,,
2016-10-01,21:00,,49,52,21,,,
2016-10-01,22:00,,29,33,54,,,
2016-10-01,23:00,,16,21,57,,,
2016-10-02,,,,,,8,3.82,
2016-10-02,00:00,,15,22,62,,,
2016-10-02,01:00,,19,17,58,,,
2016-10-02,02:00,,7,10,56,,,
2016-10-02,03:00,,7,10,52,,,
2016-10-02,04:00,,4,9,49,,,
2016-10-02,05:00,,10,11,48,,,
2016-10-02,06:00,,11,15,48,,,
2016-10-02,07:00,,18,17,46,,,
2016-10-02,08:00,,44,26,42,,,
2016-10-02,09:00,,63,41,38,,,
2016-10-02,10:00,,86,52,34,,,
2016-10-02,11:00,,46,38,50,,,
2016-10-02,12:00,,30,27,60,,,
2016-10-02,13:00,,45,42,50,,,
2016-10-02,14:00,,55,45,40,,,
2016-10-02,15:00,,50,54,36,,,
2016-10-02,16:00,,102,73,18,,,
2016-10-02,17:00,,93,69,17,,,
2016-10-02,18:00,,62,49,29,,,
2016-10-02,19:00,,80,71,16,,,
2016-10-02,20:00,,33,38,21,,,
2016-10-02,21:00,,54,36,26,,,
2016-10-02,22:00,,15,15,42,,,
2016-10-02,23:00,,19,17,43,,,
2016-10-03,,,,,,9,5.87,
2016-10-03,00:00,,15,14,42,,,
2016-10-03,01:00,,14,19,30,,,
2016-10-03,02:00,,11,17,21,,,
2016-10-03,03:00,,13,16,23,,,
2016-10-03,04:00,,6,14,22,,,
2016-10-03,05:00,,11,15,14,,,
2016-10-03,06:00,,22,20,15,,,
2016-10-03,07:00,,11,17,18,,,
2016-10-03,08:00,,30,18,16,,,
2016-10-03,09:00,,54,28,12,,,
2016-10-03,10:00,,58,35,11,,,
2016-10-03,11:00,,65,40,9,,,
2016-10-03,12:00,,107,52,9,,,
2016-10-03,13:00,,55,42,18,,,
2016-10-03,14:00,,52,34,27,,,
2016-10-03,15:00,,45,36,24,,,
2016-10-03,16:00,,49,39,23,,,
2016-10-03,17:00,,39,33,23,,,
2016-10-03,18:00,,80,54,9,,,
2016-10-03,19:00,,48,38,12,,,
2016-10-03,20:00,,50,44,12,,,
2016-10-03,21:00,,33,31,16,,,
2016-10-03,22:00,,16,27,21,,,
2016-10-03,23:00,,14,24,18,,,
2016-10-04,,,,,,12,6.18,
2016-10-04,00:00,,7,18,24,,,
2016-10-04,01:00,,5,13,40,,,
2016-10-04,02:00,,2,11,46,,,
2016-10-04,03:00,,4,14,39,,,
2016-10-04,04:00,,3,15,35,,,
2016-10-04,05:00,,29,29,29,,,
2016-10-04,06:00,,71,53,21,,,
2016-10-04,07:00,,91,59,21,,,
2016-10-04,08:00,,78,50,29,,,
2016-10-04,09:00,,115,62,22,,,
2016-10-04,10:00,,73,51,29,,,
