Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2016-10-01,,,,,,15,14.24,
2016-10-01,01:00,,1,19,,,,
2016-10-01,02:00,,2,20,,,,
2016-10-01,03:00,,1,23,,,,
2016-10-01,04:00,,2,17,,,,
2016-10-01,05:00,,4,18,,,,
2016-10-01,06:00,,6,21,,,,
2016-10-01,07:00,,8,18,,,,
2016-10-01,08:00,,45,41,,,,
2016-10-01,09:00,,21,29,,,,
2016-10-01,10:00,,16,22,,,,
2016-10-01,11:00,,9,15,,,,
2016-10-01,12:00,,10,16,,,,
2016-10-01,13:00,,8,16,,,,
2016-10-01,14:00,,8,19,,,,
2016-10-01,15:00,,7,20,,,,
2016-10-01,16:00,,10,29,,,,
2016-10-01,17:00,,19,42,,,,
2016-10-01,18:00,,4,31,,,,
2016-10-01,19:00,,13,42,,,,
2016-10-01,20:00,,16,37,,,,
2016-10-01,21:00,,3,11,,,,
2016-10-01,22:00,,3,11,,,,
2016-10-01,23:00,,2,8,,,,
2016-10-02,,,,,,5,4.17,
2016-10-02,00:00,,2,9,,,,
2016-10-02,01:00,,3,11,,,,
2016-10-02,02:00,,2,9,,,,
2016-10-02,03:00,,1,4,,,,
2016-10-02,04:00,,1,9,,,,
2016-10-02,05:00,,2,11,,,,
2016-10-02,06:00,,2,9,,,,
2016-10-02,07:00,,4,13,,,,
2016-10-02,08:00,,7,13,,,,
2016-10-02,09:00,,10,14,,,,
2016-10-02,10:00,,10,14,,,,
2016-10-02,11:00,,7,10,,,,
2016-10-02,12:00,,6,8,,,,
2016-10-02,13:00,,7,13,,,,
2016-10-02,14:00,,7,18,,,,
2016-10-02,15:00,,7,12,,,,
2016-10-02,16:00,,8,14,,,,
2016-10-02,17:00,,8,17,,,,
2016-10-02,18:00,,10,22,,,,
2016-10-02,19:00,,5,14,,,,
2016-10-02,20:00,,11,23,,,,
2016-10-02,21:00,,8,21,,,,
2016-10-02,22:00,,6,17,,,,
2016-10-02,23:00,,5,16,,,,
2016-10-03,,,,,,5,4.88,
2016-10-03,00:00,,2,15,,,,
2016-10-03,01:00,,4,15,,,,
2016-10-03,02:00,,2,10,,,,
2016-10-03,03:00,,1,8,,,,
2016-10-03,04:00,,1,10,,,,
2016-10-03,05:00,,3,11,,,,
2016-10-03,06:00,,3,12,,,,
2016-10-03,07:00,,5,12,,,,
2016-10-03,08:00,,8,13,,,,
2016-10-03,09:00,,8,12,,,,
2016-10-03,10:00,,5,16,,,,
2016-10-03,11:00,,4,10,,,,
2016-10-03,12:00,,3,8,,,,
2016-10-03,13:00,,2,7,,,,
2016-10-03,14:00,,3,9,,,,
2016-10-03,15:00,,6,14,,,,
2016-10-03,16:00,,6,16,,,,
2016-10-03,17:00,,8,19,,,,
2016-10-03,18:00,,4,13,,,,
2016-10-03,19:00,,1,10,,,,
2016-10-03,20:00,,1,13,,,,
2016-10-03,21:00,,1,16,,,,
2016-10-03,22:00,,1,11,,,,
2016-10-03,23:00,,1,9,,,,
2016-10-04,,,,,,7,6.72,
2016-10-04,00:00,,1,10,,,,
2016-10-04,01:00,,1,10,,,,
2016-10-04,02:00,,1,8,,,,
2016-10-04,03:00,,1,9,,,,
2016-10-04,04:00,,1,8,,,,
2016-10-04,05:00,,2,9,,,,
2016-10-04,06:00,,6,11,,,,
2016-10-04,07:00,,7,14,,,,
2016-10-04,08:00,,9,15,,,,
2016-10-04,09:00,,9,17,,,,
2016-10-04,10:00,,14,20,,,,
2016-10-04,11:00,,11,15,,,,
2016-10-04,12:00,,10,12,,,,
2016-10-04,13:00,,7,11,,,,
2016-10-04,14:00,,9,12,,,,
2016-10-04,15:00,,10,15,,,,
2016-10-04,16:00,,10,16,,,,
2016-10-04,17:00,,7,16,,,,
2016-10-04,18:00,,7,20,,,,
2016-10-04,19:00,,6,22,,,,
2016-10-04,20:00,,7,27,,,,
2016-10-04,21:00,,3,18,,,,
2016-10-04,22:00,,2,12,,,,
2016-10-04,23:00,,1,8,,,,
2016-10-05,,,,,,5,4.43,
2016-10-05,00:00,,1,5,,,,
2016-10-05,01:00,,1,6,,,,
2016-10-05,02:00,,1,5,,,,
2016-10-05,03:00,,1,5,,,,
2016-10-05,04:00,,1,7,,,,
2016-10-05,05:00,,1,12,,,,
2016-10-05,06:00,,4,22,,,,
2016-10-05,07:00,,7,32,,,,
2016-10-05,08:00,,11,24,,,,
2016-10-05,09:00,,10,17,,,,
2016-10-05,10:00,,6,14,,,,
2016-10-05,11:00,,9,14,,,,
2016-10-05,12:00,,6,9,,,,
2016-10-05,13:00,,4,9,,,,
2016-10-05,14:00,,4,10,,,,
2016-10-05,15:00,,6,15,,,,
2016-10-05,16:00,,4,16,,,,
2016-10-05,17:00,,5,14,,,,
2016-10-05,18:00,,4,14,,,,
2016-10-05,19:00,,2,10,,,,
