Datum,Zeit,BEN,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2016-10-01,,,,,,19,,
2016-10-01,01:00,,45,36,,,,
2016-10-01,02:00,,32,28,,,,
2016-10-01,03:00,,36,25,,,,
2016-10-01,04:00,,41,29,,,,
2016-10-01,05:00,,31,31,,,,
2016-10-01,06:00,,56,31,,,,
2016-10-01,07:00,,82,31,,,,
2016-10-01,08:00,,76,44,,,,
2016-10-01,09:00,,88,46,,,,
2016-10-01,10:00,,111,58,,,,
2016-10-01,11:00,,108,54,,,,
2016-10-01,12:00,,87,49,,,,
2016-10-01,13:00,,83,46,,,,
2016-10-01,14:00,,42,41,,,,
2016-10-01,15:00,,38,49,,,,
2016-10-01,16:00,,68,62,,,,
2016-10-01,17:00,,48,54,,,,
2016-10-01,18:00,,40,46,,,,
2016-10-01,19:00,,12,31,,,,
2016-10-01,20:00,,7,25,,,,
2016-10-01,21:00,,5,19,,,,
2016-10-01,22:00,,9,23,,,,
2016-10-01,23:00,,10,22,,,,
2016-10-02,,,,,,11,,
2016-10-02,00:00,,2,11,,,,
2016-10-02,01:00,,2,10,,,,
2016-10-02,02:00,,1,11,,,,
2016-10-02,03:00,,3,13,,,,
2016-10-02,04:00,,14,19,,,,
2016-10-02,05:00,,7,15,,,,
2016-10-02,06:00,,12,22,,,,
2016-10-02,07:00,,12,19,,,,
2016-10-02,08:00,,6,14,,,,
2016-10-02,09:00,,4,11,,,,
2016-10-02,10:00,,5,11,,,,
2016-10-02,11:00,,8,13,,,,
2016-10-02,12:00,,16,20,,,,
2016-10-02,13:00,,12,19,,,,
2016-10-02,14:00,,9,20,,,,
2016-10-02,15:00,,12,20,,,,
2016-10-02,16:00,,15,28,,,,
2016-10-02,17:00,,11,26,,,,
2016-10-02,18:00,,17,37,,,,
2016-10-02,19:00,,40,59,,,,
2016-10-02,20:00,,37,55,,,,
