Datum Zeit,Fichtelberg O3
,µg/m³
01-03-00 00:00,87
29-02-00 23:00,84
29-02-00 22:00,
29-02-00 21:00,76
29-02-00 20:00,83
29-02-00 19:00,84
29-02-00 18:00,82
29-02-00 17:00,83
29-02-00 16:00,86
29-02-00 15:00,88
29-02-00 14:00,82
29-02-00 13:00,80
29-02-00 12:00,76
29-02-00 11:00,80
29-02-00 10:00,82
29-02-00 09:00,80
29-02-00 08:00,81
29-02-00 07:00,82
29-02-00 06:00,83
29-02-00 05:00,85
29-02-00 04:00,81
29-02-00 03:00,84
29-02-00 02:00,83
29-02-00 01:00,89
29-02-00 00:00,85
28-02-00 23:00,
28-02-00 22:00,75
28-02-00 21:00,66
28-02-00 20:00,79
28-02-00 19:00,87
28-02-00 18:00,89
28-02-00 17:00,95
28-02-00 16:00,98
28-02-00 15:00,99
28-02-00 14:00,97
28-02-00 13:00,96
28-02-00 12:00,97
28-02-00 11:00,98
28-02-00 10:00,95
28-02-00 09:00,94
28-02-00 08:00,94
28-02-00 07:00,92
28-02-00 06:00,91
28-02-00 05:00,90
28-02-00 04:00,91
28-02-00 03:00,92
28-02-00 02:00,92
28-02-00 01:00,92
28-02-00 00:00,93
27-02-00 23:00,
27-02-00 22:00,94
27-02-00 21:00,94
27-02-00 20:00,93
27-02-00 19:00,91
27-02-00 18:00,88
27-02-00 17:00,90
27-02-00 16:00,90
27-02-00 15:00,91
27-02-00 14:00,88
27-02-00 13:00,87
27-02-00 12:00,87
27-02-00 11:00,85
27-02-00 10:00,83
27-02-00 09:00,73
27-02-00 08:00,66
27-02-00 07:00,66
27-02-00 06:00,47
27-02-00 05:00,70
27-02-00 04:00,78
27-02-00 03:00,77
27-02-00 02:00,60
27-02-00 01:00,73
27-02-00 00:00,
26-02-00 23:00,80
26-02-00 22:00,80
26-02-00 21:00,80
26-02-00 20:00,78
26-02-00 19:00,76
26-02-00 18:00,76
26-02-00 17:00,78
26-02-00 16:00,83
26-02-00 15:00,83
26-02-00 14:00,86
26-02-00 13:00,84
26-02-00 12:00,83
26-02-00 11:00,81
26-02-00 10:00,78
26-02-00 09:00,71
26-02-00 08:00,64
26-02-00 07:00,58
26-02-00 06:00,53
26-02-00 05:00,53
26-02-00 04:00,52
26-02-00 03:00,58
26-02-00 02:00,65
26-02-00 01:00,70
26-02-00 00:00,
25-02-00 23:00,71
25-02-00 22:00,74
25-02-00 21:00,76
25-02-00 20:00,80
25-02-00 19:00,82
25-02-00 18:00,74
25-02-00 17:00,75
25-02-00 16:00,70
25-02-00 15:00,73
25-02-00 14:00,68
25-02-00 13:00,51
25-02-00 12:00,54
25-02-00 11:00,62
25-02-00 10:00,63
25-02-00 09:00,62
25-02-00 08:00,57
25-02-00 07:00,48
25-02-00 06:00,41
25-02-00 05:00,37
25-02-00 04:00,38
25-02-00 03:00,38
25-02-00 02:00,54
25-02-00 01:00,
25-02-00 00:00,57
24-02-00 23:00,45
24-02-00 22:00,45
24-02-00 21:00,52
24-02-00 20:00,58
24-02-00 19:00,64
24-02-00 18:00,68
24-02-00 17:00,71
24-02-00 16:00,72
24-02-00 15:00,74
24-02-00 14:00,74
24-02-00 13:00,75
24-02-00 12:00,72
24-02-00 11:00,76
24-02-00 10:00,72
24-02-00 09:00,67
24-02-00 08:00,70
24-02-00 07:00,65
24-02-00 06:00,61
24-02-00 05:00,57
24-02-00 04:00,61
24-02-00 03:00,57
24-02-00 02:00,58
24-02-00 01:00,
24-02-00 00:00,76
23-02-00 23:00,82
23-02-00 22:00,83
23-02-00 21:00,80
23-02-00 20:00,77
23-02-00 19:00,78
23-02-00 18:00,79
23-02-00 17:00,81
23-02-00 16:00,82
23-02-00 15:00,79
23-02-00 14:00,83
23-02-00 13:00,81
23-02-00 12:00,76
23-02-00 11:00,69
23-02-00 10:00,70
23-02-00 09:00,53
23-02-00 08:00,41
23-02-00 07:00,41
23-02-00 06:00,41
23-02-00 05:00,45
23-02-00 04:00,51
23-02-00 03:00,52
23-02-00 02:00,
23-02-00 01:00,52
23-02-00 00:00,55
22-02-00 23:00,59
22-02-00 22:00,62
22-02-00 21:00,66
22-02-00 20:00,75
22-02-00 19:00,74
22-02-00 18:00,71
22-02-00 17:00,74
22-02-00 16:00,72
22-02-00 15:00,72
22-02-00 14:00,71
22-02-00 13:00,65
22-02-00 12:00,59
22-02-00 11:00,58
22-02-00 10:00,61
22-02-00 09:00,63
22-02-00 08:00,64
22-02-00 07:00,67
22-02-00 06:00,68
22-02-00 05:00,74
22-02-00 04:00,79
22-02-00 03:00,80
22-02-00 02:00,
22-02-00 01:00,82
22-02-00 00:00,82
21-02-00 23:00,80
21-02-00 22:00,80
21-02-00 21:00,78
21-02-00 20:00,78
21-02-00 19:00,79
21-02-00 18:00,79
21-02-00 17:00,81
21-02-00 16:00,81
21-02-00 15:00,82
21-02-00 14:00,82
21-02-00 13:00,82
21-02-00 12:00,79
21-02-00 11:00,79
21-02-00 10:00,77
21-02-00 09:00,75
21-02-00 08:00,72
21-02-00 07:00,71
21-02-00 06:00,70
21-02-00 05:00,71
21-02-00 04:00,70
21-02-00 03:00,
21-02-00 02:00,73
21-02-00 01:00,78
21-02-00 00:00,76
20-02-00 23:00,77
20-02-00 22:00,76
20-02-00 21:00,78
20-02-00 20:00,75
20-02-00 19:00,75
20-02-00 18:00,72
20-02-00 17:00,67
20-02-00 16:00,68
20-02-00 15:00,64
20-02-00 14:00,43
20-02-00 13:00,39
20-02-00 12:00,36
20-02-00 11:00,31
20-02-00 10:00,29
20-02-00 09:00,25
20-02-00 08:00,27
20-02-00 07:00,36
20-02-00 06:00,35
20-02-00 05:00,44
20-02-00 04:00,49
20-02-00 03:00,
20-02-00 02:00,53
20-02-00 01:00,52
20-02-00 00:00,54
19-02-00 23:00,60
19-02-00 22:00,62
19-02-00 21:00,61
19-02-00 20:00,59
19-02-00 19:00,61
19-02-00 18:00,66
19-02-00 17:00,63
19-02-00 16:00,63
19-02-00 15:00,61
