Datum Zeit,Plauen-Sued O3
,µg/m³
01-03-00 00:00,73
29-02-00 23:00,71
29-02-00 22:00,70
29-02-00 21:00,68
29-02-00 20:00,60
29-02-00 19:00,52
29-02-00 18:00,54
29-02-00 17:00,51
29-02-00 16:00,54
29-02-00 15:00,47
29-02-00 14:00,61
29-02-00 13:00,62
29-02-00 12:00,51
29-02-00 11:00,47
29-02-00 10:00,40
29-02-00 09:00,31
29-02-00 08:00,
29-02-00 07:00,
29-02-00 06:00,
29-02-00 05:00,
29-02-00 04:00,
29-02-00 03:00,
29-02-00 02:00,
29-02-00 01:00,
29-02-00 00:00,
28-02-00 23:00,
28-02-00 22:00,
28-02-00 21:00,
28-02-00 20:00,
28-02-00 19:00,
28-02-00 18:00,
28-02-00 17:00,46
28-02-00 16:00,61
28-02-00 15:00,57
28-02-00 14:00,59
28-02-00 13:00,54
28-02-00 12:00,58
28-02-00 11:00,48
28-02-00 10:00,49
28-02-00 09:00,43
28-02-00 08:00,40
28-02-00 07:00,46
28-02-00 06:00,50
28-02-00 05:00,54
28-02-00 04:00,57
28-02-00 03:00,64
28-02-00 02:00,65
28-02-00 01:00,66
28-02-00 00:00,67
27-02-00 23:00,65
27-02-00 22:00,65
27-02-00 21:00,63
27-02-00 20:00,62
27-02-00 19:00,
27-02-00 18:00,57
27-02-00 17:00,66
27-02-00 16:00,69
27-02-00 15:00,68
27-02-00 14:00,64
27-02-00 13:00,61
27-02-00 12:00,45
27-02-00 11:00,38
27-02-00 10:00,32
27-02-00 09:00,16
27-02-00 08:00,6
27-02-00 07:00,4
27-02-00 06:00,3
27-02-00 05:00,3
27-02-00 04:00,2
27-02-00 03:00,1
27-02-00 02:00,1
27-02-00 01:00,1
27-02-00 00:00,1
26-02-00 23:00,1
26-02-00 22:00,1
26-02-00 21:00,1
26-02-00 20:00,2
26-02-00 19:00,
26-02-00 18:00,5
26-02-00 17:00,49
26-02-00 16:00,62
26-02-00 15:00,47
26-02-00 14:00,43
26-02-00 13:00,43
26-02-00 12:00,32
26-02-00 11:00,25
26-02-00 10:00,17
26-02-00 09:00,5
26-02-00 08:00,1
26-02-00 07:00,1
26-02-00 06:00,5
26-02-00 05:00,5
26-02-00 04:00,5
26-02-00 03:00,8
26-02-00 02:00,11
26-02-00 01:00,5
26-02-00 00:00,6
25-02-00 23:00,6
25-02-00 22:00,4
25-02-00 21:00,10
25-02-00 20:00,
25-02-00 19:00,49
25-02-00 18:00,43
25-02-00 17:00,48
25-02-00 16:00,46
25-02-00 15:00,45
25-02-00 14:00,35
25-02-00 13:00,33
25-02-00 12:00,19
25-02-00 11:00,27
25-02-00 10:00,40
25-02-00 09:00,42
25-02-00 08:00,37
25-02-00 07:00,37
25-02-00 06:00,31
25-02-00 05:00,30
25-02-00 04:00,26
25-02-00 03:00,20
25-02-00 02:00,16
25-02-00 01:00,14
25-02-00 00:00,25
24-02-00 23:00,23
24-02-00 22:00,32
24-02-00 21:00,37
24-02-00 20:00,
24-02-00 19:00,36
24-02-00 18:00,35
24-02-00 17:00,36
24-02-00 16:00,42
24-02-00 15:00,47
24-02-00 14:00,38
24-02-00 13:00,46
24-02-00 12:00,40
24-02-00 11:00,39
24-02-00 10:00,29
24-02-00 09:00,22
24-02-00 08:00,14
24-02-00 07:00,6
24-02-00 06:00,8
24-02-00 05:00,8
24-02-00 04:00,7
24-02-00 03:00,5
24-02-00 02:00,5
24-02-00 01:00,7
24-02-00 00:00,8
23-02-00 23:00,5
23-02-00 22:00,3
23-02-00 21:00,
23-02-00 20:00,2
23-02-00 19:00,2
23-02-00 18:00,16
23-02-00 17:00,20
23-02-00 16:00,41
23-02-00 15:00,53
23-02-00 14:00,53
23-02-00 13:00,52
23-02-00 12:00,41
23-02-00 11:00,30
23-02-00 10:00,15
23-02-00 09:00,5
23-02-00 08:00,1
23-02-00 07:00,2
23-02-00 06:00,6
23-02-00 05:00,4
23-02-00 04:00,9
23-02-00 03:00,13
23-02-00 02:00,19
23-02-00 01:00,23
23-02-00 00:00,19
22-02-00 23:00,15
22-02-00 22:00,10
22-02-00 21:00,
22-02-00 20:00,19
22-02-00 19:00,9
22-02-00 18:00,10
22-02-00 17:00,34
22-02-00 16:00,34
22-02-00 15:00,40
22-02-00 14:00,34
22-02-00 13:00,26
22-02-00 12:00,22
22-02-00 11:00,17
22-02-00 10:00,13
22-02-00 09:00,16
22-02-00 08:00,14
22-02-00 07:00,13
22-02-00 06:00,17
22-02-00 05:00,24
22-02-00 04:00,17
22-02-00 03:00,30
22-02-00 02:00,32
22-02-00 01:00,22
22-02-00 00:00,14
21-02-00 23:00,9
21-02-00 22:00,
21-02-00 21:00,2
21-02-00 20:00,6
21-02-00 19:00,3
21-02-00 18:00,42
21-02-00 17:00,46
21-02-00 16:00,63
21-02-00 15:00,68
21-02-00 14:00,71
21-02-00 13:00,71
21-02-00 12:00,61
21-02-00 11:00,50
21-02-00 10:00,36
21-02-00 09:00,4
21-02-00 08:00,1
21-02-00 07:00,2
21-02-00 06:00,3
21-02-00 05:00,4
21-02-00 04:00,18
21-02-00 03:00,32
21-02-00 02:00,55
21-02-00 01:00,57
21-02-00 00:00,61
20-02-00 23:00,59
20-02-00 22:00,
20-02-00 21:00,62
20-02-00 20:00,66
20-02-00 19:00,59
20-02-00 18:00,61
20-02-00 17:00,58
20-02-00 16:00,59
20-02-00 15:00,59
20-02-00 14:00,57
20-02-00 13:00,38
20-02-00 12:00,29
20-02-00 11:00,31
20-02-00 10:00,34
20-02-00 09:00,27
20-02-00 08:00,20
20-02-00 07:00,34
20-02-00 06:00,37
20-02-00 05:00,28
20-02-00 04:00,15
20-02-00 03:00,8
20-02-00 02:00,7
20-02-00 01:00,8
20-02-00 00:00,8
19-02-00 23:00,
19-02-00 22:00,14
19-02-00 21:00,31
19-02-00 20:00,36
19-02-00 19:00,11
19-02-00 18:00,18
19-02-00 17:00,32
19-02-00 16:00,41
19-02-00 15:00,40
19-02-00 14:00,40
19-02-00 13:00,28
19-02-00 12:00,32
19-02-00 11:00,42
19-02-00 10:00,22
19-02-00 09:00,11
19-02-00 08:00,14
19-02-00 07:00,25
19-02-00 06:00,29
19-02-00 05:00,26
19-02-00 04:00,19
19-02-00 03:00,19
19-02-00 02:00,24
19-02-00 01:00,16
19-02-00 00:00,13
18-02-00 23:00,
18-02-00 22:00,32
18-02-00 21:00,36
18-02-00 20:00,32
18-02-00 19:00,34
18-02-00 18:00,36
18-02-00 17:00,42
18-02-00 16:00,45
18-02-00 15:00,40
18-02-00 14:00,50
18-02-00 13:00,46
18-02-00 12:00,30
18-02-00 11:00,29
18-02-00 10:00,21
18-02-00 09:00,11
18-02-00 08:00,2
18-02-00 07:00,7
18-02-00 06:00,8
18-02-00 05:00,12
18-02-00 04:00,21
18-02-00 03:00,10
18-02-00 02:00,19
18-02-00 01:00,19
18-02-00 00:00,
17-02-00 23:00,10
17-02-00 22:00,17
17-02-00 21:00,37
17-02-00 20:00,32
17-02-00 19:00,27
17-02-00 18:00,37
17-02-00 17:00,36
17-02-00 16:00,29
17-02-00 15:00,30
17-02-00 14:00,42
17-02-00 13:00,47
17-02-00 12:00,35
17-02-00 11:00,29
17-02-00 10:00,33
17-02-00 09:00,40
17-02-00 08:00,40
17-02-00 07:00,40
17-02-00 06:00,45
17-02-00 05:00,44
17-02-00 04:00,52
17-02-00 03:00,57
17-02-00 02:00,51
17-02-00 01:00,28
17-02-00 00:00,
16-02-00 23:00,44
16-02-00 22:00,28
16-02-00 21:00,1
16-02-00 20:00,4
16-02-00 19:00,12
16-02-00 18:00,43
16-02-00 17:00,45
16-02-00 16:00,59
16-02-00 15:00,61
16-02-00 14:00,63
16-02-00 13:00,63
16-02-00 12:00,61
16-02-00 11:00,49
16-02-00 10:00,34
16-02-00 09:00,32
16-02-00 08:00,17
16-02-00 07:00,34
16-02-00 06:00,47
16-02-00 05:00,41
16-02-00 04:00,51
16-02-00 03:00,51
16-02-00 02:00,50
16-02-00 01:00,
16-02-00 00:00,44
15-02-00 23:00,45
15-02-00 22:00,43
15-02-00 21:00,32
15-02-00 20:00,26
15-02-00 19:00,7
15-02-00 18:00,19
15-02-00 17:00,30
15-02-00 16:00,31
15-02-00 15:00,32
15-02-00 14:00,33
15-02-00 13:00,29
15-02-00 12:00,28
15-02-00 11:00,19
15-02-00 10:00,17
15-02-00 09:00,15
15-02-00 08:00,15
15-02-00 07:00,19
15-02-00 06:00,26
15-02-00 05:00,27
15-02-00 04:00,38
15-02-00 03:00,44
15-02-00 02:00,50
15-02-00 01:00,
15-02-00 00:00,43
14-02-00 23:00,33
14-02-00 22:00,26
14-02-00 21:00,12
14-02-00 20:00,2
14-02-00 19:00,1
14-02-00 18:00,14
14-02-00 17:00,34
14-02-00 16:00,41
14-02-00 15:00,59
14-02-00 14:00,59
14-02-00 13:00,55
14-02-00 12:00,46
14-02-00 11:00,27
14-02-00 10:00,32
14-02-00 09:00,17
14-02-00 08:00,12
14-02-00 07:00,19
14-02-00 06:00,27
14-02-00 05:00,24
14-02-00 04:00,39
14-02-00 03:00,31
14-02-00 02:00,
14-02-00 01:00,23
14-02-00 00:00,16
13-02-00 23:00,8
13-02-00 22:00,5
13-02-00 21:00,12
13-02-00 20:00,18
13-02-00 19:00,30
13-02-00 18:00,51
13-02-00 17:00,67
13-02-00 16:00,58
13-02-00 15:00,47
13-02-00 14:00,57
13-02-00 13:00,53
13-02-00 12:00,55
13-02-00 11:00,54
13-02-00 10:00,53
13-02-00 09:00,55
13-02-00 08:00,54
13-02-00 07:00,56
13-02-00 06:00,59
13-02-00 05:00,61
13-02-00 04:00,54
13-02-00 03:00,56
13-02-00 02:00,
13-02-00 01:00,55
13-02-00 00:00,57
12-02-00 23:00,55
12-02-00 22:00,51
12-02-00 21:00,52
12-02-00 20:00,54
12-02-00 19:00,53
12-02-00 18:00,38
12-02-00 17:00,49
12-02-00 16:00,56
12-02-00 15:00,52
12-02-00 14:00,56
12-02-00 13:00,54
12-02-00 12:00,41
12-02-00 11:00,25
12-02-00 10:00,10
12-02-00 09:00,4
12-02-00 08:00,1
12-02-00 07:00,1
12-02-00 06:00,1
12-02-00 05:00,1
12-02-00 04:00,1
12-02-00 03:00,
12-02-00 02:00,1
12-02-00 01:00,1
12-02-00 00:00,1
11-02-00 23:00,1
11-02-00 22:00,1
11-02-00 21:00,1
11-02-00 20:00,1
11-02-00 19:00,1
11-02-00 18:00,3
11-02-00 17:00,38
11-02-00 16:00,54
11-02-00 15:00,55
11-02-00 14:00,51
11-02-00 13:00,49
11-02-00 12:00,42
11-02-00 11:00,30
11-02-00 10:00,29
11-02-00 09:00,9
11-02-00 08:00,9
11-02-00 07:00,26
11-02-00 06:00,55
11-02-00 05:00,66
11-02-00 04:00,53
11-02-00 03:00,
11-02-00 02:00,37
11-02-00 01:00,41
11-02-00 00:00,51
10-02-00 23:00,55
10-02-00 22:00,55
10-02-00 21:00,56
10-02-00 20:00,53
10-02-00 19:00,45
10-02-00 18:00,46
10-02-00 17:00,47
10-02-00 16:00,56
10-02-00 15:00,60
10-02-00 14:00,59
10-02-00 13:00,59
10-02-00 12:00,59
10-02-00 11:00,47
10-02-00 10:00,27
10-02-00 09:00,17
10-02-00 08:00,10
10-02-00 07:00,13
10-02-00 06:00,29
10-02-00 05:00,31
10-02-00 04:00,
10-02-00 03:00,39
10-02-00 02:00,54
10-02-00 01:00,59
10-02-00 00:00,62
09-02-00 23:00,60
09-02-00 22:00,56
09-02-00 21:00,51
09-02-00 20:00,47
09-02-00 19:00,42
09-02-00 18:00,45
09-02-00 17:00,45
09-02-00 16:00,44
09-02-00 15:00,57
09-02-00 14:00,65
09-02-00 13:00,65
09-02-00 12:00,57
09-02-00 11:00,55
09-02-00 10:00,50
09-02-00 09:00,44
09-02-00 08:00,48
09-02-00 07:00,57
09-02-00 06:00,57
09-02-00 05:00,51
09-02-00 04:00,
09-02-00 03:00,73
09-02-00 02:00,77
09-02-00 01:00,73
09-02-00 00:00,61
08-02-00 23:00,55
08-02-00 22:00,45
08-02-00 21:00,45
08-02-00 20:00,37
08-02-00 19:00,33
08-02-00 18:00,43
08-02-00 17:00,45
08-02-00 16:00,38
08-02-00 15:00,60
08-02-00 14:00,60
08-02-00 13:00,71
08-02-00 12:00,61
08-02-00 11:00,59
08-02-00 10:00,52
08-02-00 09:00,58
08-02-00 08:00,62
08-02-00 07:00,55
08-02-00 06:00,50
08-02-00 05:00,
08-02-00 04:00,61
08-02-00 03:00,61
08-02-00 02:00,63
08-02-00 01:00,62
08-02-00 00:00,63
07-02-00 23:00,63
07-02-00 22:00,59
07-02-00 21:00,46
07-02-00 20:00,48
07-02-00 19:00,32
07-02-00 18:00,19
07-02-00 17:00,48
07-02-00 16:00,47
07-02-00 15:00,38
07-02-00 14:00,46
07-02-00 13:00,39
07-02-00 12:00,45
07-02-00 11:00,49
07-02-00 10:00,45
