Datum Zeit,Borna PM10
,µg/m³
29-02-00,17
28-02-00,26
27-02-00,24
26-02-00,29
25-02-00,16
24-02-00,30
23-02-00,36
22-02-00,32
21-02-00,26
20-02-00,31
19-02-00,12
18-02-00,25
17-02-00,17
16-02-00,14
15-02-00,19
14-02-00,20
13-02-00,11
12-02-00,21
11-02-00,29
10-02-00,29
09-02-00,15
08-02-00,21
07-02-00,
06-02-00,27
05-02-00,31
04-02-00,24
03-02-00,17
02-02-00,
01-02-00,

