Datum Zeit,Zittau-Ost BEN
22-02-00 20:00,2.3
22-02-00 19:00,2.4
22-02-00 18:00,
22-02-00 17:00,
22-02-00 16:00,
22-02-00 15:00,
22-02-00 14:00,
22-02-00 13:00,1.9
22-02-00 12:00,2.2
22-02-00 11:00,2.1
22-02-00 10:00,2.4
22-02-00 09:00,6.6
22-02-00 08:00,8.1
22-02-00 07:00,4.2
22-02-00 06:00,3.6
22-02-00 05:00,3.5
22-02-00 04:00,4.2
22-02-00 03:00,4.9
22-02-00 02:00,5.4
22-02-00 01:00,5.4
22-02-00 00:00,5.0
21-02-00 23:00,4.2
21-02-00 22:00,3.6
21-02-00 21:00,3.8
21-02-00 20:00,3.3
21-02-00 19:00,5.1
21-02-00 18:00,3.0
21-02-00 17:00,1.3
21-02-00 16:00,25.6
21-02-00 15:00,1.0
21-02-00 14:00,1.0
21-02-00 13:00,1.1
21-02-00 12:00,1.4
21-02-00 11:00,1.8
21-02-00 10:00,1.9
21-02-00 09:00,1.8
21-02-00 08:00,1.9
21-02-00 07:00,1.3
21-02-00 06:00,1.3
21-02-00 05:00,2.1
21-02-00 04:00,2.0
21-02-00 03:00,2.8
21-02-00 02:00,2.4
21-02-00 01:00,1.6
21-02-00 00:00,1.6
20-02-00 23:00,1.8
20-02-00 22:00,1.5
20-02-00 21:00,1.5
20-02-00 20:00,1.2
20-02-00 19:00,1.7
20-02-00 18:00,1.7
20-02-00 17:00,2.3
20-02-00 16:00,2.2
20-02-00 15:00,2.1
20-02-00 14:00,2.4
20-02-00 13:00,2.4
20-02-00 12:00,3.1
20-02-00 11:00,2.8
20-02-00 10:00,3.4
20-02-00 09:00,3.6
20-02-00 08:00,3.7
20-02-00 07:00,3.7
20-02-00 06:00,2.8
20-02-00 05:00,1.8
20-02-00 04:00,1.9
20-02-00 03:00,3.1
20-02-00 02:00,3.8
20-02-00 01:00,4.0
20-02-00 00:00,3.5
19-02-00 23:00,3.9
19-02-00 22:00,2.5
19-02-00 21:00,2.4
19-02-00 20:00,2.4
19-02-00 19:00,2.0
19-02-00 18:00,2.1
19-02-00 17:00,2.1
19-02-00 16:00,2.1
19-02-00 15:00,1.8
19-02-00 14:00,1.9
19-02-00 13:00,1.7
19-02-00 12:00,1.9
19-02-00 11:00,2.1
19-02-00 10:00,2.3
19-02-00 09:00,1.5
19-02-00 08:00,1.2
19-02-00 07:00,1.1
19-02-00 06:00,1.0
19-02-00 05:00,1.0
19-02-00 04:00,0.9
19-02-00 03:00,1.1
19-02-00 02:00,1.3
19-02-00 01:00,1.8
19-02-00 00:00,1.5
18-02-00 23:00,
18-02-00 22:00,
18-02-00 21:00,
18-02-00 20:00,
18-02-00 19:00,
18-02-00 18:00,3.1
18-02-00 17:00,2.8
18-02-00 16:00,1.6
18-02-00 15:00,1.3
18-02-00 14:00,2.0
18-02-00 13:00,1.6
18-02-00 12:00,1.8
18-02-00 11:00,1.4
18-02-00 10:00,2.4
18-02-00 09:00,4.2
18-02-00 08:00,1.5
18-02-00 07:00,1.0
18-02-00 06:00,0.8
18-02-00 05:00,0.8
18-02-00 04:00,0.8
18-02-00 03:00,0.8
18-02-00 02:00,0.9
18-02-00 01:00,1.0
18-02-00 00:00,1.0
17-02-00 23:00,1.2
17-02-00 22:00,1.5
17-02-00 21:00,2.2
17-02-00 20:00,1.9
17-02-00 19:00,2.6
17-02-00 18:00,1.9
17-02-00 17:00,2.2
17-02-00 16:00,1.5
17-02-00 15:00,1.4
17-02-00 14:00,1.3
17-02-00 13:00,1.4
17-02-00 12:00,1.8
17-02-00 11:00,1.6
17-02-00 10:00,3.3
17-02-00 09:00,1.8
17-02-00 08:00,2.6
17-02-00 07:00,2.1
17-02-00 06:00,1.0
17-02-00 05:00,1.2
17-02-00 04:00,1.0
17-02-00 03:00,0.9
17-02-00 02:00,1.5
17-02-00 01:00,1.1
17-02-00 00:00,1.1
16-02-00 23:00,1.4
16-02-00 22:00,1.4
16-02-00 21:00,1.5
16-02-00 20:00,1.6
16-02-00 19:00,1.5
16-02-00 18:00,1.3
16-02-00 17:00,1.0
16-02-00 16:00,1.1
16-02-00 15:00,1.2
16-02-00 14:00,1.0
16-02-00 13:00,1.6
16-02-00 12:00,1.7
16-02-00 11:00,1.5
16-02-00 10:00,1.5
16-02-00 09:00,1.0
16-02-00 08:00,1.6
16-02-00 07:00,1.0
16-02-00 06:00,1.0
16-02-00 05:00,1.4
16-02-00 04:00,1.7
16-02-00 03:00,1.9
16-02-00 02:00,1.8
16-02-00 01:00,1.9
16-02-00 00:00,2.0
15-02-00 23:00,2.3
15-02-00 22:00,1.9
15-02-00 21:00,2.1
15-02-00 20:00,2.2
15-02-00 19:00,3.7
15-02-00 18:00,3.8
15-02-00 17:00,2.5
15-02-00 16:00,2.3
15-02-00 15:00,2.3
15-02-00 14:00,1.8
15-02-00 13:00,2.2
15-02-00 12:00,1.6
15-02-00 11:00,1.8
15-02-00 10:00,1.5
15-02-00 09:00,1.3
15-02-00 08:00,1.7
15-02-00 07:00,1.3
15-02-00 06:00,1.4
15-02-00 05:00,1.4
15-02-00 04:00,
15-02-00 03:00,
15-02-00 02:00,
15-02-00 01:00,
15-02-00 00:00,
14-02-00 23:00,1.8
14-02-00 22:00,3.1
14-02-00 21:00,2.6
14-02-00 20:00,2.1
14-02-00 19:00,1.8
14-02-00 18:00,1.4
14-02-00 17:00,2.2
14-02-00 16:00,1.0
14-02-00 15:00,1.1
14-02-00 14:00,1.0
14-02-00 13:00,0.9
14-02-00 12:00,1.0
14-02-00 11:00,1.2
14-02-00 10:00,1.7
14-02-00 09:00,1.1
14-02-00 08:00,1.0
14-02-00 07:00,0.8
14-02-00 06:00,0.7
14-02-00 05:00,0.6
14-02-00 04:00,0.6
14-02-00 03:00,0.6
14-02-00 02:00,0.6
14-02-00 01:00,0.6
14-02-00 00:00,0.7
13-02-00 23:00,0.9
13-02-00 22:00,0.8
13-02-00 21:00,0.8
13-02-00 20:00,0.9
13-02-00 19:00,1.1
13-02-00 18:00,1.2
13-02-00 17:00,1.2
13-02-00 16:00,1.4
13-02-00 15:00,1.2
13-02-00 14:00,1.1
13-02-00 13:00,1.2
13-02-00 12:00,1.0
13-02-00 11:00,1.1
13-02-00 10:00,1.4
13-02-00 09:00,1.3
13-02-00 08:00,1.1
13-02-00 07:00,1.1
13-02-00 06:00,1.1
13-02-00 05:00,1.0
13-02-00 04:00,1.0
13-02-00 03:00,1.0
13-02-00 02:00,1.0
13-02-00 01:00,1.3
13-02-00 00:00,1.6
12-02-00 23:00,1.6
12-02-00 22:00,1.8
12-02-00 21:00,1.5
12-02-00 20:00,1.5
12-02-00 19:00,1.6
12-02-00 18:00,1.5
12-02-00 17:00,1.5
12-02-00 16:00,1.4
12-02-00 15:00,1.7
12-02-00 14:00,2.1
12-02-00 13:00,2.2
12-02-00 12:00,2.7
12-02-00 11:00,3.2
12-02-00 10:00,12.5
12-02-00 09:00,6.0
12-02-00 08:00,4.2
12-02-00 07:00,3.5
12-02-00 06:00,3.4
12-02-00 05:00,3.7
12-02-00 04:00,4.1
12-02-00 03:00,4.3
12-02-00 02:00,4.6
12-02-00 01:00,4.5
12-02-00 00:00,3.8
11-02-00 23:00,6.7
11-02-00 22:00,5.4
11-02-00 21:00,3.3
11-02-00 20:00,7.9
11-02-00 19:00,7.4
11-02-00 18:00,6.3
11-02-00 17:00,2.0
11-02-00 16:00,1.8
11-02-00 15:00,1.5
11-02-00 14:00,1.6
11-02-00 13:00,1.3
11-02-00 12:00,1.3
11-02-00 11:00,1.8
11-02-00 10:00,2.0
11-02-00 09:00,
11-02-00 08:00,
11-02-00 07:00,
11-02-00 06:00,
11-02-00 05:00,
11-02-00 04:00,1.2
11-02-00 03:00,1.2
11-02-00 02:00,1.3
11-02-00 01:00,1.2
11-02-00 00:00,1.2
10-02-00 23:00,1.4
10-02-00 22:00,1.3
10-02-00 21:00,1.7
10-02-00 20:00,2.4
10-02-00 19:00,2.2
10-02-00 18:00,1.2
10-02-00 17:00,1.1
10-02-00 16:00,1.0
10-02-00 15:00,1.0
10-02-00 14:00,1.4
10-02-00 13:00,1.8
10-02-00 12:00,1.9
10-02-00 11:00,1.9
10-02-00 10:00,1.8
10-02-00 09:00,1.5
10-02-00 08:00,1.2
10-02-00 07:00,0.9
10-02-00 06:00,0.6
10-02-00 05:00,0.5
10-02-00 04:00,0.5
10-02-00 03:00,0.5
10-02-00 02:00,0.5
10-02-00 01:00,0.5
10-02-00 00:00,0.6
09-02-00 23:00,0.7
09-02-00 22:00,0.7
09-02-00 21:00,0.8
09-02-00 20:00,0.8
09-02-00 19:00,1.0
09-02-00 18:00,1.1
09-02-00 17:00,0.9
09-02-00 16:00,1.0
09-02-00 15:00,0.8
09-02-00 14:00,0.8
09-02-00 13:00,0.9
09-02-00 12:00,1.0
09-02-00 11:00,1.0
09-02-00 10:00,1.1
09-02-00 09:00,1.0
09-02-00 08:00,0.8
09-02-00 07:00,0.7
09-02-00 06:00,0.6
09-02-00 05:00,0.5
09-02-00 04:00,0.5
09-02-00 03:00,0.5
09-02-00 02:00,0.5
09-02-00 01:00,0.5
09-02-00 00:00,0.6
08-02-00 23:00,0.8
08-02-00 22:00,0.9
08-02-00 21:00,0.8
08-02-00 20:00,1.2
08-02-00 19:00,1.0
08-02-00 18:00,1.3
08-02-00 17:00,1.5
08-02-00 16:00,2.0
08-02-00 15:00,1.2
08-02-00 14:00,1.3
08-02-00 13:00,1.3
08-02-00 12:00,1.4
08-02-00 11:00,1.1
08-02-00 10:00,0.9
08-02-00 09:00,0.8
08-02-00 08:00,1.2
08-02-00 07:00,1.2
08-02-00 06:00,0.7
08-02-00 05:00,0.6
08-02-00 04:00,0.6
08-02-00 03:00,0.7
08-02-00 02:00,0.9
08-02-00 01:00,1.0
08-02-00 00:00,1.0
07-02-00 23:00,1.1
07-02-00 22:00,1.2
07-02-00 21:00,1.5
07-02-00 20:00,2.4
07-02-00 19:00,1.5
07-02-00 18:00,1.8
07-02-00 17:00,1.7
07-02-00 16:00,1.7
07-02-00 15:00,1.5
07-02-00 14:00,1.5
07-02-00 13:00,
07-02-00 12:00,
07-02-00 11:00,
07-02-00 10:00,
07-02-00 09:00,3.2
07-02-00 08:00,2.5
07-02-00 07:00,2.2
07-02-00 06:00,1.9
07-02-00 05:00,2.0
07-02-00 04:00,1.6
07-02-00 03:00,1.7
07-02-00 02:00,1.7
07-02-00 01:00,1.7
07-02-00 00:00,1.8
06-02-00 23:00,1.9
06-02-00 22:00,1.8
06-02-00 21:00,2.1
06-02-00 20:00,2.2
06-02-00 19:00,1.9
06-02-00 18:00,1.8
06-02-00 17:00,1.7
06-02-00 16:00,1.7
06-02-00 15:00,1.5
06-02-00 14:00,1.3
06-02-00 13:00,1.6
06-02-00 12:00,1.5
06-02-00 11:00,1.6
06-02-00 10:00,1.5
06-02-00 09:00,1.7
06-02-00 08:00,1.3
06-02-00 07:00,1.2
06-02-00 06:00,1.1
06-02-00 05:00,1.1
06-02-00 04:00,1.2
06-02-00 03:00,1.8
06-02-00 02:00,1.8
06-02-00 01:00,1.7
06-02-00 00:00,2.9
05-02-00 23:00,3.8
05-02-00 22:00,4.3
05-02-00 21:00,5.3
05-02-00 20:00,9.6
05-02-00 19:00,12.1
05-02-00 18:00,7.2
05-02-00 17:00,4.1
05-02-00 16:00,1.7
05-02-00 15:00,1.8
05-02-00 14:00,1.9
05-02-00 13:00,1.5
05-02-00 12:00,1.5
05-02-00 11:00,1.4
05-02-00 10:00,1.4
05-02-00 09:00,1.0
05-02-00 08:00,0.9
05-02-00 07:00,0.8
05-02-00 06:00,0.8
05-02-00 05:00,0.8
05-02-00 04:00,0.8
05-02-00 03:00,0.9
05-02-00 02:00,0.9
05-02-00 01:00,1.1
05-02-00 00:00,1.3
04-02-00 23:00,1.2
04-02-00 22:00,1.3
04-02-00 21:00,1.4
04-02-00 20:00,2.5
04-02-00 19:00,1.4
04-02-00 18:00,
04-02-00 17:00,
04-02-00 16:00,
04-02-00 15:00,
04-02-00 14:00,
04-02-00 13:00,
04-02-00 12:00,
04-02-00 11:00,
04-02-00 10:00,
04-02-00 09:00,
04-02-00 08:00,
04-02-00 07:00,
04-02-00 06:00,
04-02-00 05:00,
04-02-00 04:00,
04-02-00 03:00,
04-02-00 02:00,
04-02-00 01:00,
04-02-00 00:00,
03-02-00 23:00,
03-02-00 22:00,
03-02-00 21:00,
03-02-00 20:00,
03-02-00 19:00,
03-02-00 18:00,
03-02-00 17:00,
03-02-00 16:00,
03-02-00 15:00,
03-02-00 14:00,
03-02-00 13:00,
03-02-00 12:00,
03-02-00 11:00,
03-02-00 10:00,1.3
03-02-00 09:00,1.0
03-02-00 08:00,0.8
03-02-00 07:00,0.6
03-02-00 06:00,0.5
03-02-00 05:00,0.5
03-02-00 04:00,0.6
03-02-00 03:00,0.6
03-02-00 02:00,0.6
03-02-00 01:00,0.7
03-02-00 00:00,0.7
02-02-00 23:00,0.7
02-02-00 22:00,1.0
02-02-00 21:00,
02-02-00 20:00,
02-02-00 19:00,
02-02-00 18:00,
02-02-00 17:00,
02-02-00 16:00,2.3
02-02-00 15:00,1.9
02-02-00 14:00,1.9
02-02-00 13:00,2.0
02-02-00 12:00,2.0
02-02-00 11:00,1.9
02-02-00 10:00,1.8
02-02-00 09:00,2.0
02-02-00 08:00,2.2
02-02-00 07:00,1.2
02-02-00 06:00,1.0
02-02-00 05:00,0.9
02-02-00 04:00,0.9
02-02-00 03:00,1.0
02-02-00 02:00,1.0
02-02-00 01:00,1.0
02-02-00 00:00,1.0
01-02-00 23:00,1.0
01-02-00 22:00,1.0
01-02-00 21:00,1.1
01-02-00 20:00,1.1
01-02-00 19:00,2.2
01-02-00 18:00,2.6
01-02-00 17:00,2.0
01-02-00 16:00,2.7
01-02-00 15:00,2.6
01-02-00 14:00,2.3
01-02-00 13:00,1.5
01-02-00 12:00,2.5
01-02-00 11:00,2.0
01-02-00 10:00,1.7
01-02-00 09:00,2.0
01-02-00 08:00,2.0
01-02-00 07:00,0.9
01-02-00 06:00,0.9
01-02-00 05:00,0.6
01-02-00 04:00,0.7
01-02-00 03:00,0.8
01-02-00 02:00,1.1
01-02-00 01:00,1.0

