Datum Zeit,Dresden-Nord NO2
,µg/m³
01-03-00 00:00,18
29-02-00 23:00,21
29-02-00 22:00,30
29-02-00 21:00,39
29-02-00 20:00,54
29-02-00 19:00,60
29-02-00 18:00,60
29-02-00 17:00,57
29-02-00 16:00,55
29-02-00 15:00,60
29-02-00 14:00,60
29-02-00 13:00,58
29-02-00 12:00,63
29-02-00 11:00,65
29-02-00 10:00,65
29-02-00 09:00,83
29-02-00 08:00,94
29-02-00 07:00,96
29-02-00 06:00,85
29-02-00 05:00,63
29-02-00 04:00,34
29-02-00 03:00,
29-02-00 02:00,41
29-02-00 01:00,23
29-02-00 00:00,40
28-02-00 23:00,45
28-02-00 22:00,44
28-02-00 21:00,62
28-02-00 20:00,45
28-02-00 19:00,49
28-02-00 18:00,47
28-02-00 17:00,58
28-02-00 16:00,53
28-02-00 15:00,44
28-02-00 14:00,44
28-02-00 13:00,40
28-02-00 12:00,45
28-02-00 11:00,39
28-02-00 10:00,38
28-02-00 09:00,43
28-02-00 08:00,45
28-02-00 07:00,36
28-02-00 06:00,27
28-02-00 05:00,21
28-02-00 04:00,19
28-02-00 03:00,
28-02-00 02:00,22
28-02-00 01:00,23
28-02-00 00:00,42
27-02-00 23:00,45
27-02-00 22:00,30
27-02-00 21:00,32
27-02-00 20:00,37
27-02-00 19:00,42
27-02-00 18:00,39
27-02-00 17:00,37
27-02-00 16:00,35
27-02-00 15:00,32
27-02-00 14:00,28
27-02-00 13:00,29
27-02-00 12:00,35
27-02-00 11:00,30
27-02-00 10:00,30
27-02-00 09:00,26
27-02-00 08:00,32
27-02-00 07:00,34
27-02-00 06:00,36
27-02-00 05:00,36
27-02-00 04:00,
27-02-00 03:00,49
27-02-00 02:00,60
27-02-00 01:00,56
27-02-00 00:00,55
26-02-00 23:00,58
26-02-00 22:00,64
26-02-00 21:00,70
26-02-00 20:00,73
26-02-00 19:00,79
26-02-00 18:00,88
26-02-00 17:00,59
26-02-00 16:00,50
26-02-00 15:00,47
26-02-00 14:00,52
26-02-00 13:00,51
26-02-00 12:00,51
26-02-00 11:00,53
26-02-00 10:00,53
26-02-00 09:00,48
26-02-00 08:00,57
26-02-00 07:00,52
26-02-00 06:00,50
26-02-00 05:00,38
26-02-00 04:00,
26-02-00 03:00,32
26-02-00 02:00,36
26-02-00 01:00,49
26-02-00 00:00,55
25-02-00 23:00,62
25-02-00 22:00,72
25-02-00 21:00,58
25-02-00 20:00,59
25-02-00 19:00,54
25-02-00 18:00,55
25-02-00 17:00,55
25-02-00 16:00,55
25-02-00 15:00,59
25-02-00 14:00,62
25-02-00 13:00,69
25-02-00 12:00,73
25-02-00 11:00,65
25-02-00 10:00,49
25-02-00 09:00,57
25-02-00 08:00,46
25-02-00 07:00,50
25-02-00 06:00,49
25-02-00 05:00,
25-02-00 04:00,41
25-02-00 03:00,29
25-02-00 02:00,21
25-02-00 01:00,33
25-02-00 00:00,46
24-02-00 23:00,39
24-02-00 22:00,40
24-02-00 21:00,48
24-02-00 20:00,59
24-02-00 19:00,67
24-02-00 18:00,65
24-02-00 17:00,71
24-02-00 16:00,75
24-02-00 15:00,85
24-02-00 14:00,76
24-02-00 13:00,66
24-02-00 12:00,67
24-02-00 11:00,63
24-02-00 10:00,60
24-02-00 09:00,63
24-02-00 08:00,64
24-02-00 07:00,54
24-02-00 06:00,44
24-02-00 05:00,
24-02-00 04:00,32
24-02-00 03:00,39
24-02-00 02:00,36
24-02-00 01:00,42
24-02-00 00:00,52
23-02-00 23:00,64
23-02-00 22:00,65
23-02-00 21:00,71
23-02-00 20:00,81
23-02-00 19:00,91
23-02-00 18:00,88
23-02-00 17:00,81
23-02-00 16:00,78
23-02-00 15:00,64
23-02-00 14:00,69
23-02-00 13:00,60
23-02-00 12:00,62
23-02-00 11:00,54
23-02-00 10:00,62
23-02-00 09:00,71
23-02-00 08:00,76
23-02-00 07:00,63
23-02-00 06:00,
23-02-00 05:00,48
23-02-00 04:00,38
23-02-00 03:00,37
23-02-00 02:00,34
23-02-00 01:00,40
23-02-00 00:00,45
22-02-00 23:00,67
22-02-00 22:00,65
22-02-00 21:00,56
22-02-00 20:00,58
22-02-00 19:00,61
22-02-00 18:00,64
22-02-00 17:00,68
22-02-00 16:00,71
22-02-00 15:00,63
22-02-00 14:00,64
22-02-00 13:00,62
22-02-00 12:00,59
22-02-00 11:00,61
22-02-00 10:00,55
22-02-00 09:00,62
22-02-00 08:00,61
22-02-00 07:00,51
