Datum Zeit,Chemnitz-Mitte NO2
,µg/m³
01-03-00 00:00,0
29-02-00 23:00,0
29-02-00 22:00,0
29-02-00 21:00,0
29-02-00 20:00,0
29-02-00 19:00,0
29-02-00 18:00,0
29-02-00 17:00,0
29-02-00 16:00,0
29-02-00 15:00,0
29-02-00 14:00,0
29-02-00 13:00,0
29-02-00 12:00,0
29-02-00 11:00,0
29-02-00 10:00,0
29-02-00 09:00,0
29-02-00 08:00,0
29-02-00 07:00,0
29-02-00 06:00,0
29-02-00 05:00,0
29-02-00 04:00,0
29-02-00 03:00,0
29-02-00 02:00,0
29-02-00 01:00,0
29-02-00 00:00,0
28-02-00 23:00,0
28-02-00 22:00,0
28-02-00 21:00,0
28-02-00 20:00,0
28-02-00 19:00,0
28-02-00 18:00,0
28-02-00 17:00,0
28-02-00 16:00,0
28-02-00 15:00,0
28-02-00 14:00,0
28-02-00 13:00,0
28-02-00 12:00,0
28-02-00 11:00,0
28-02-00 10:00,0
28-02-00 09:00,0
28-02-00 08:00,0
28-02-00 07:00,0
28-02-00 06:00,0
28-02-00 05:00,0
28-02-00 04:00,0
28-02-00 03:00,0
28-02-00 02:00,0
28-02-00 01:00,0
28-02-00 00:00,0
27-02-00 23:00,0
27-02-00 22:00,0
27-02-00 21:00,0
27-02-00 20:00,0
27-02-00 19:00,0
27-02-00 18:00,0
27-02-00 17:00,0
27-02-00 16:00,0
27-02-00 15:00,0
27-02-00 14:00,0
27-02-00 13:00,0
27-02-00 12:00,0
27-02-00 11:00,
27-02-00 10:00,
27-02-00 09:00,
27-02-00 08:00,
27-02-00 07:00,
27-02-00 06:00,
27-02-00 05:00,
27-02-00 04:00,
27-02-00 03:00,
27-02-00 02:00,
27-02-00 01:00,
27-02-00 00:00,
26-02-00 23:00,
26-02-00 22:00,
26-02-00 21:00,
26-02-00 20:00,
26-02-00 19:00,
26-02-00 18:00,
26-02-00 17:00,
26-02-00 16:00,
26-02-00 15:00,
26-02-00 14:00,
26-02-00 13:00,
26-02-00 12:00,
26-02-00 11:00,
26-02-00 10:00,
26-02-00 09:00,
26-02-00 08:00,
26-02-00 07:00,
26-02-00 06:00,
26-02-00 05:00,
26-02-00 04:00,
26-02-00 03:00,
26-02-00 02:00,
26-02-00 01:00,
26-02-00 00:00,
25-02-00 23:00,
25-02-00 22:00,
25-02-00 21:00,
25-02-00 20:00,
25-02-00 19:00,
25-02-00 18:00,
25-02-00 17:00,
25-02-00 16:00,
25-02-00 15:00,
25-02-00 14:00,
25-02-00 13:00,
25-02-00 12:00,
25-02-00 11:00,
25-02-00 10:00,
25-02-00 09:00,
25-02-00 08:00,
25-02-00 07:00,
25-02-00 06:00,
25-02-00 05:00,
25-02-00 04:00,
25-02-00 03:00,
25-02-00 02:00,
25-02-00 01:00,
25-02-00 00:00,
24-02-00 23:00,
24-02-00 22:00,
24-02-00 21:00,
24-02-00 20:00,
24-02-00 19:00,
24-02-00 18:00,
24-02-00 17:00,
24-02-00 16:00,
24-02-00 15:00,
24-02-00 14:00,
24-02-00 13:00,
24-02-00 12:00,10
24-02-00 11:00,
24-02-00 10:00,
24-02-00 09:00,
24-02-00 08:00,
24-02-00 07:00,
24-02-00 06:00,
24-02-00 05:00,
24-02-00 04:00,
24-02-00 03:00,
24-02-00 02:00,
24-02-00 01:00,
24-02-00 00:00,0
23-02-00 23:00,0
23-02-00 22:00,0
23-02-00 21:00,0
23-02-00 20:00,0
23-02-00 19:00,0
23-02-00 18:00,0
23-02-00 17:00,0
23-02-00 16:00,0
23-02-00 15:00,0
23-02-00 14:00,0
23-02-00 13:00,0
23-02-00 12:00,0
23-02-00 11:00,
23-02-00 10:00,
23-02-00 09:00,
23-02-00 08:00,
23-02-00 07:00,
23-02-00 06:00,
23-02-00 05:00,
23-02-00 04:00,
23-02-00 03:00,
23-02-00 02:00,
23-02-00 01:00,
23-02-00 00:00,
22-02-00 23:00,
22-02-00 22:00,
22-02-00 21:00,
22-02-00 20:00,
22-02-00 19:00,
22-02-00 18:00,
22-02-00 17:00,
22-02-00 16:00,
22-02-00 15:00,
22-02-00 14:00,
22-02-00 13:00,
22-02-00 12:00,
22-02-00 11:00,
22-02-00 10:00,
22-02-00 09:00,
22-02-00 08:00,
22-02-00 07:00,
22-02-00 06:00,
22-02-00 05:00,
22-02-00 04:00,
22-02-00 03:00,
22-02-00 02:00,
22-02-00 01:00,
22-02-00 00:00,
21-02-00 23:00,
21-02-00 22:00,
21-02-00 21:00,
21-02-00 20:00,
21-02-00 19:00,
21-02-00 18:00,
21-02-00 17:00,
21-02-00 16:00,
21-02-00 15:00,
21-02-00 14:00,
21-02-00 13:00,28
21-02-00 12:00,31
21-02-00 11:00,31
21-02-00 10:00,37
21-02-00 09:00,
21-02-00 08:00,55
21-02-00 07:00,48
21-02-00 06:00,27
21-02-00 05:00,21
21-02-00 04:00,14
21-02-00 03:00,12
21-02-00 02:00,15
21-02-00 01:00,15
21-02-00 00:00,19
20-02-00 23:00,22
20-02-00 22:00,18
20-02-00 21:00,20
20-02-00 20:00,22
20-02-00 19:00,23
20-02-00 18:00,29
20-02-00 17:00,22
20-02-00 16:00,19
20-02-00 15:00,21
20-02-00 14:00,19
20-02-00 13:00,18
20-02-00 12:00,22
20-02-00 11:00,20
20-02-00 10:00,22
20-02-00 09:00,
20-02-00 08:00,16
20-02-00 07:00,15
20-02-00 06:00,16
20-02-00 05:00,17
20-02-00 04:00,17
20-02-00 03:00,17
20-02-00 02:00,18
20-02-00 01:00,18
20-02-00 00:00,18
19-02-00 23:00,19
19-02-00 22:00,21
19-02-00 21:00,23
19-02-00 20:00,34
19-02-00 19:00,32
19-02-00 18:00,26
19-02-00 17:00,37
19-02-00 16:00,31
19-02-00 15:00,32
19-02-00 14:00,28
19-02-00 13:00,29
19-02-00 12:00,35
19-02-00 11:00,46
19-02-00 10:00,
19-02-00 09:00,49
19-02-00 08:00,47
19-02-00 07:00,45
19-02-00 06:00,31
19-02-00 05:00,26
19-02-00 04:00,31
19-02-00 03:00,27
19-02-00 02:00,27
19-02-00 01:00,28
19-02-00 00:00,30
18-02-00 23:00,30
18-02-00 22:00,31
18-02-00 21:00,33
18-02-00 20:00,30
18-02-00 19:00,29
18-02-00 18:00,34
18-02-00 17:00,33
18-02-00 16:00,28
18-02-00 15:00,24
18-02-00 14:00,25
18-02-00 13:00,22
18-02-00 12:00,26
18-02-00 11:00,31
18-02-00 10:00,
18-02-00 09:00,55
18-02-00 08:00,52
18-02-00 07:00,44
18-02-00 06:00,41
18-02-00 05:00,25
18-02-00 04:00,22
18-02-00 03:00,20
18-02-00 02:00,28
18-02-00 01:00,28
18-02-00 00:00,29
17-02-00 23:00,29
17-02-00 22:00,35
17-02-00 21:00,38
17-02-00 20:00,43
17-02-00 19:00,46
17-02-00 18:00,53
17-02-00 17:00,51
17-02-00 16:00,43
17-02-00 15:00,42
17-02-00 14:00,27
17-02-00 13:00,24
17-02-00 12:00,23
17-02-00 11:00,
17-02-00 10:00,40
17-02-00 09:00,
17-02-00 08:00,46
17-02-00 07:00,30
17-02-00 06:00,17
17-02-00 05:00,14
17-02-00 04:00,15
17-02-00 03:00,15
17-02-00 02:00,14
17-02-00 01:00,16
17-02-00 00:00,21
16-02-00 23:00,35
16-02-00 22:00,63
16-02-00 21:00,56
16-02-00 20:00,56
16-02-00 19:00,56
16-02-00 18:00,29
16-02-00 17:00,28
16-02-00 16:00,26
16-02-00 15:00,25
16-02-00 14:00,24
16-02-00 13:00,19
16-02-00 12:00,19
16-02-00 11:00,35
16-02-00 10:00,
16-02-00 09:00,36
16-02-00 08:00,55
16-02-00 07:00,52
16-02-00 06:00,24
16-02-00 05:00,13
16-02-00 04:00,14
16-02-00 03:00,21
16-02-00 02:00,17
16-02-00 01:00,14
16-02-00 00:00,17
15-02-00 23:00,28
15-02-00 22:00,56
15-02-00 21:00,58
15-02-00 20:00,58
15-02-00 19:00,65
15-02-00 18:00,55
15-02-00 17:00,47
15-02-00 16:00,42
15-02-00 15:00,36
15-02-00 14:00,34
15-02-00 13:00,33
15-02-00 12:00,37
15-02-00 11:00,38
15-02-00 10:00,
15-02-00 09:00,36
15-02-00 08:00,37
15-02-00 07:00,33
15-02-00 06:00,24
15-02-00 05:00,14
15-02-00 04:00,20
15-02-00 03:00,15
15-02-00 02:00,13
15-02-00 01:00,18
15-02-00 00:00,23
14-02-00 23:00,32
14-02-00 22:00,39
14-02-00 21:00,70
14-02-00 20:00,75
14-02-00 19:00,48
14-02-00 18:00,35
14-02-00 17:00,24
14-02-00 16:00,25
14-02-00 15:00,23
14-02-00 14:00,23
14-02-00 13:00,17
14-02-00 12:00,22
14-02-00 11:00,
14-02-00 10:00,35
14-02-00 09:00,35
14-02-00 08:00,39
14-02-00 07:00,26
14-02-00 06:00,16
14-02-00 05:00,10
14-02-00 04:00,11
14-02-00 03:00,9
14-02-00 02:00,11
14-02-00 01:00,13
14-02-00 00:00,21
13-02-00 23:00,22
13-02-00 22:00,23
13-02-00 21:00,15
13-02-00 20:00,16
13-02-00 19:00,18
13-02-00 18:00,18
13-02-00 17:00,12
13-02-00 16:00,14
13-02-00 15:00,12
13-02-00 14:00,9
13-02-00 13:00,9
13-02-00 12:00,10
13-02-00 11:00,
13-02-00 10:00,11
13-02-00 09:00,9
13-02-00 08:00,10
13-02-00 07:00,11
13-02-00 06:00,13
13-02-00 05:00,10
13-02-00 04:00,11
13-02-00 03:00,11
13-02-00 02:00,12
13-02-00 01:00,13
13-02-00 00:00,15
12-02-00 23:00,17
12-02-00 22:00,18
12-02-00 21:00,17
12-02-00 20:00,27
12-02-00 19:00,25
12-02-00 18:00,22
12-02-00 17:00,16
12-02-00 16:00,14
12-02-00 15:00,14
12-02-00 14:00,13
12-02-00 13:00,16
12-02-00 12:00,
12-02-00 11:00,24
12-02-00 10:00,55
12-02-00 09:00,48
12-02-00 08:00,45
12-02-00 07:00,45
12-02-00 06:00,42
12-02-00 05:00,41
12-02-00 04:00,44
12-02-00 03:00,47
12-02-00 02:00,50
12-02-00 01:00,47
12-02-00 00:00,49
11-02-00 23:00,57
11-02-00 22:00,68
11-02-00 21:00,68
11-02-00 20:00,80
11-02-00 19:00,75
11-02-00 18:00,59
11-02-00 17:00,36
11-02-00 16:00,27
11-02-00 15:00,28
11-02-00 14:00,36
11-02-00 13:00,38
11-02-00 12:00,
11-02-00 11:00,46
11-02-00 10:00,47
11-02-00 09:00,45
11-02-00 08:00,52
11-02-00 07:00,29
11-02-00 06:00,15
11-02-00 05:00,9
11-02-00 04:00,11
11-02-00 03:00,16
11-02-00 02:00,16
11-02-00 01:00,17
11-02-00 00:00,14
10-02-00 23:00,18
10-02-00 22:00,14
10-02-00 21:00,
10-02-00 20:00,31
10-02-00 19:00,36
10-02-00 18:00,45
10-02-00 17:00,47
10-02-00 16:00,32
10-02-00 15:00,23
10-02-00 14:00,20
10-02-00 13:00,20
