Datum Zeit,Annaberg-Buchholz O3
,µg/m³
01-03-00 00:00,78
29-02-00 23:00,70
29-02-00 22:00,68
29-02-00 21:00,66
29-02-00 20:00,59
29-02-00 19:00,56
29-02-00 18:00,48
29-02-00 17:00,
29-02-00 16:00,57
29-02-00 15:00,64
29-02-00 14:00,65
29-02-00 13:00,62
29-02-00 12:00,61
29-02-00 11:00,57
29-02-00 10:00,48
29-02-00 09:00,20
29-02-00 08:00,6
29-02-00 07:00,14
29-02-00 06:00,20
29-02-00 05:00,38
29-02-00 04:00,43
29-02-00 03:00,49
29-02-00 02:00,64
29-02-00 01:00,77
29-02-00 00:00,77
28-02-00 23:00,67
28-02-00 22:00,59
28-02-00 21:00,49
28-02-00 20:00,53
28-02-00 19:00,54
28-02-00 18:00,
28-02-00 17:00,59
28-02-00 16:00,54
28-02-00 15:00,65
28-02-00 14:00,75
28-02-00 13:00,71
28-02-00 12:00,63
28-02-00 11:00,67
28-02-00 10:00,71
28-02-00 09:00,68
28-02-00 08:00,59
28-02-00 07:00,45
28-02-00 06:00,61
28-02-00 05:00,71
28-02-00 04:00,73
28-02-00 03:00,54
28-02-00 02:00,58
28-02-00 01:00,63
28-02-00 00:00,65
27-02-00 23:00,67
27-02-00 22:00,72
27-02-00 21:00,64
27-02-00 20:00,64
27-02-00 19:00,60
27-02-00 18:00,
27-02-00 17:00,65
27-02-00 16:00,75
27-02-00 15:00,76
27-02-00 14:00,76
27-02-00 13:00,74
27-02-00 12:00,65
27-02-00 11:00,54
27-02-00 10:00,41
27-02-00 09:00,23
27-02-00 08:00,22
27-02-00 07:00,17
27-02-00 06:00,17
27-02-00 05:00,23
27-02-00 04:00,26
27-02-00 03:00,29
27-02-00 02:00,28
27-02-00 01:00,26
27-02-00 00:00,28
26-02-00 23:00,20
26-02-00 22:00,6
26-02-00 21:00,7
26-02-00 20:00,9
26-02-00 19:00,
26-02-00 18:00,30
26-02-00 17:00,52
26-02-00 16:00,53
26-02-00 15:00,63
26-02-00 14:00,61
26-02-00 13:00,57
26-02-00 12:00,51
26-02-00 11:00,41
26-02-00 10:00,41
26-02-00 09:00,41
26-02-00 08:00,38
26-02-00 07:00,45
26-02-00 06:00,41
26-02-00 05:00,41
26-02-00 04:00,43
26-02-00 03:00,48
26-02-00 02:00,50
26-02-00 01:00,53
26-02-00 00:00,51
25-02-00 23:00,55
25-02-00 22:00,56
25-02-00 21:00,60
25-02-00 20:00,65
25-02-00 19:00,
25-02-00 18:00,53
25-02-00 17:00,51
25-02-00 16:00,47
25-02-00 15:00,52
25-02-00 14:00,64
25-02-00 13:00,46
25-02-00 12:00,27
25-02-00 11:00,41
25-02-00 10:00,51
25-02-00 09:00,47
25-02-00 08:00,44
25-02-00 07:00,40
25-02-00 06:00,38
25-02-00 05:00,17
25-02-00 04:00,27
25-02-00 03:00,36
25-02-00 02:00,51
25-02-00 01:00,44
25-02-00 00:00,40
24-02-00 23:00,38
24-02-00 22:00,39
24-02-00 21:00,45
24-02-00 20:00,
24-02-00 19:00,47
24-02-00 18:00,51
24-02-00 17:00,52
24-02-00 16:00,55
24-02-00 15:00,60
24-02-00 14:00,65
24-02-00 13:00,62
24-02-00 12:00,56
24-02-00 11:00,50
24-02-00 10:00,13
24-02-00 09:00,7
24-02-00 08:00,6
24-02-00 07:00,3
24-02-00 06:00,9
24-02-00 05:00,16
24-02-00 04:00,25
24-02-00 03:00,30
24-02-00 02:00,34
24-02-00 01:00,34
24-02-00 00:00,31
23-02-00 23:00,24
23-02-00 22:00,20
23-02-00 21:00,12
23-02-00 20:00,
23-02-00 19:00,11
23-02-00 18:00,35
23-02-00 17:00,34
23-02-00 16:00,44
23-02-00 15:00,52
23-02-00 14:00,59
23-02-00 13:00,50
23-02-00 12:00,42
23-02-00 11:00,40
23-02-00 10:00,39
23-02-00 09:00,31
23-02-00 08:00,19
23-02-00 07:00,20
23-02-00 06:00,25
23-02-00 05:00,31
23-02-00 04:00,32
23-02-00 03:00,36
23-02-00 02:00,41
23-02-00 01:00,42
23-02-00 00:00,42
22-02-00 23:00,44
22-02-00 22:00,45
22-02-00 21:00,
22-02-00 20:00,50
22-02-00 19:00,48
22-02-00 18:00,43
22-02-00 17:00,45
22-02-00 16:00,52
22-02-00 15:00,52
22-02-00 14:00,43
22-02-00 13:00,42
22-02-00 12:00,41
22-02-00 11:00,28
22-02-00 10:00,18
22-02-00 09:00,13
22-02-00 08:00,6
22-02-00 07:00,9
22-02-00 06:00,17
22-02-00 05:00,32
22-02-00 04:00,37
22-02-00 03:00,40
22-02-00 02:00,43
22-02-00 01:00,41
22-02-00 00:00,36
21-02-00 23:00,31
21-02-00 22:00,29
21-02-00 21:00,
21-02-00 20:00,17
21-02-00 19:00,14
21-02-00 18:00,26
21-02-00 17:00,45
21-02-00 16:00,61
21-02-00 15:00,66
21-02-00 14:00,64
21-02-00 13:00,64
21-02-00 12:00,61
21-02-00 11:00,49
21-02-00 10:00,57
21-02-00 09:00,54
21-02-00 08:00,22
21-02-00 07:00,39
21-02-00 06:00,55
21-02-00 05:00,59
21-02-00 04:00,63
21-02-00 03:00,66
21-02-00 02:00,69
21-02-00 01:00,71
21-02-00 00:00,68
20-02-00 23:00,68
20-02-00 22:00,
20-02-00 21:00,70
20-02-00 20:00,63
20-02-00 19:00,58
20-02-00 18:00,56
20-02-00 17:00,54
20-02-00 16:00,51
20-02-00 15:00,51
20-02-00 14:00,32
20-02-00 13:00,26
20-02-00 12:00,28
20-02-00 11:00,20
20-02-00 10:00,18
20-02-00 09:00,16
20-02-00 08:00,19
20-02-00 07:00,29
20-02-00 06:00,32
20-02-00 05:00,31
20-02-00 04:00,35
20-02-00 03:00,40
20-02-00 02:00,42
20-02-00 01:00,42
20-02-00 00:00,44
19-02-00 23:00,38
19-02-00 22:00,
19-02-00 21:00,43
19-02-00 20:00,42
19-02-00 19:00,40
19-02-00 18:00,37
19-02-00 17:00,42
19-02-00 16:00,44
19-02-00 15:00,49
19-02-00 14:00,51
19-02-00 13:00,49
19-02-00 12:00,43
19-02-00 11:00,12
19-02-00 10:00,5
19-02-00 09:00,7
19-02-00 08:00,15
19-02-00 07:00,25
19-02-00 06:00,17
19-02-00 05:00,13
19-02-00 04:00,25
19-02-00 03:00,36
19-02-00 02:00,48
19-02-00 01:00,43
19-02-00 00:00,38
