Datum Zeit,Freiberg NO2
,µg/m³
01-03-00 00:00,12
29-02-00 23:00,14
29-02-00 22:00,20
29-02-00 21:00,22
29-02-00 20:00,27
29-02-00 19:00,43
29-02-00 18:00,51
29-02-00 17:00,53
29-02-00 16:00,54
29-02-00 15:00,44
29-02-00 14:00,43
29-02-00 13:00,42
29-02-00 12:00,46
29-02-00 11:00,57
29-02-00 10:00,59
29-02-00 09:00,71
29-02-00 08:00,
29-02-00 07:00,70
29-02-00 06:00,44
29-02-00 05:00,22
29-02-00 04:00,15
29-02-00 03:00,12
29-02-00 02:00,12
29-02-00 01:00,12
29-02-00 00:00,13
28-02-00 23:00,24
28-02-00 22:00,32
28-02-00 21:00,32
28-02-00 20:00,40
28-02-00 19:00,48
28-02-00 18:00,50
28-02-00 17:00,49
28-02-00 16:00,44
28-02-00 15:00,40
28-02-00 14:00,40
28-02-00 13:00,36
28-02-00 12:00,37
28-02-00 11:00,37
28-02-00 10:00,37
28-02-00 09:00,42
28-02-00 08:00,
28-02-00 07:00,37
28-02-00 06:00,30
28-02-00 05:00,19
28-02-00 04:00,19
28-02-00 03:00,23
28-02-00 02:00,20
28-02-00 01:00,21
28-02-00 00:00,21
27-02-00 23:00,18
27-02-00 22:00,20
27-02-00 21:00,20
27-02-00 20:00,22
27-02-00 19:00,22
27-02-00 18:00,25
27-02-00 17:00,25
27-02-00 16:00,22
27-02-00 15:00,24
27-02-00 14:00,25
27-02-00 13:00,18
27-02-00 12:00,29
27-02-00 11:00,30
27-02-00 10:00,23
27-02-00 09:00,
27-02-00 08:00,31
27-02-00 07:00,31
27-02-00 06:00,20
27-02-00 05:00,22
27-02-00 04:00,26
27-02-00 03:00,27
27-02-00 02:00,38
27-02-00 01:00,45
27-02-00 00:00,35
26-02-00 23:00,42
26-02-00 22:00,56
26-02-00 21:00,57
26-02-00 20:00,67
26-02-00 19:00,79
26-02-00 18:00,47
26-02-00 17:00,42
26-02-00 16:00,28
26-02-00 15:00,31
26-02-00 14:00,33
26-02-00 13:00,36
26-02-00 12:00,40
26-02-00 11:00,46
26-02-00 10:00,42
26-02-00 09:00,
26-02-00 08:00,39
26-02-00 07:00,38
26-02-00 06:00,31
26-02-00 05:00,32
26-02-00 04:00,27
26-02-00 03:00,31
26-02-00 02:00,31
26-02-00 01:00,31
26-02-00 00:00,35
25-02-00 23:00,43
25-02-00 22:00,31
25-02-00 21:00,34
25-02-00 20:00,26
25-02-00 19:00,26
25-02-00 18:00,34
25-02-00 17:00,36
25-02-00 16:00,42
25-02-00 15:00,30
25-02-00 14:00,30
25-02-00 13:00,30
25-02-00 12:00,33
25-02-00 11:00,45
25-02-00 10:00,
