Datum Zeit,Leipzig-West SO2
,µg/m³
01-03-00 00:00,1.4
29-02-00 23:00,2.3
29-02-00 22:00,1.2
29-02-00 21:00,1.0
29-02-00 20:00,1.0
29-02-00 19:00,1.1
29-02-00 18:00,1.5
29-02-00 17:00,1.0
29-02-00 16:00,
29-02-00 15:00,1.5
29-02-00 14:00,3.0
29-02-00 13:00,2.9
29-02-00 12:00,3.7
29-02-00 11:00,3.9
29-02-00 10:00,3.7
29-02-00 09:00,3.9
29-02-00 08:00,1.9
29-02-00 07:00,2.2
29-02-00 06:00,1.5
29-02-00 05:00,1.0
29-02-00 04:00,1.0
29-02-00 03:00,1.0
29-02-00 02:00,1.1
29-02-00 01:00,1.1
29-02-00 00:00,1.0
28-02-00 23:00,1.0
28-02-00 22:00,3.1
28-02-00 21:00,2.4
28-02-00 20:00,3.2
28-02-00 19:00,3.6
28-02-00 18:00,2.9
28-02-00 17:00,
28-02-00 16:00,1.6
28-02-00 15:00,1.4
28-02-00 14:00,1.9
28-02-00 13:00,1.9
28-02-00 12:00,1.6
28-02-00 11:00,2.5
28-02-00 10:00,3.0
28-02-00 09:00,10.3
28-02-00 08:00,8.9
28-02-00 07:00,2.5
28-02-00 06:00,2.3
28-02-00 05:00,1.6
28-02-00 04:00,1.0
28-02-00 03:00,1.1
28-02-00 02:00,1.0
28-02-00 01:00,1.1
28-02-00 00:00,1.8
27-02-00 23:00,2.6
27-02-00 22:00,7.6
27-02-00 21:00,4.9
27-02-00 20:00,3.8
27-02-00 19:00,1.9
27-02-00 18:00,1.3
27-02-00 17:00,
27-02-00 16:00,6.3
27-02-00 15:00,2.7
27-02-00 14:00,5.0
27-02-00 13:00,20.6
27-02-00 12:00,7.3
27-02-00 11:00,5.0
27-02-00 10:00,2.7
27-02-00 09:00,2.2
27-02-00 08:00,3.2
27-02-00 07:00,
27-02-00 06:00,2.2
27-02-00 05:00,3.0
27-02-00 04:00,3.3
27-02-00 03:00,3.9
27-02-00 02:00,5.6
27-02-00 01:00,4.7
27-02-00 00:00,4.4
26-02-00 23:00,5.4
26-02-00 22:00,7.9
26-02-00 21:00,8.2
26-02-00 20:00,7.5
26-02-00 19:00,6.0
26-02-00 18:00,6.7
26-02-00 17:00,5.9
26-02-00 16:00,5.2
26-02-00 15:00,6.8
26-02-00 14:00,11.5
26-02-00 13:00,11.5
26-02-00 12:00,20.7
26-02-00 11:00,17.3
26-02-00 10:00,11.4
26-02-00 09:00,9.2
26-02-00 08:00,
26-02-00 07:00,3.5
26-02-00 06:00,2.9
26-02-00 05:00,4.4
26-02-00 04:00,6.9
26-02-00 03:00,3.2
26-02-00 02:00,6.2
26-02-00 01:00,5.0
26-02-00 00:00,1.0
25-02-00 23:00,1.0
25-02-00 22:00,2.2
25-02-00 21:00,1.2
25-02-00 20:00,2.0
25-02-00 19:00,1.0
25-02-00 18:00,1.0
25-02-00 17:00,1.0
25-02-00 16:00,1.0
25-02-00 15:00,1.0
25-02-00 14:00,1.0
25-02-00 13:00,1.0
25-02-00 12:00,1.0
25-02-00 11:00,1.0
25-02-00 10:00,1.0
25-02-00 09:00,1.0
25-02-00 08:00,
25-02-00 07:00,1.0
25-02-00 06:00,1.0
25-02-00 05:00,1.0
25-02-00 04:00,1.0
25-02-00 03:00,1.0
25-02-00 02:00,1.0
25-02-00 01:00,1.0
25-02-00 00:00,2.7
24-02-00 23:00,7.9
24-02-00 22:00,7.9
24-02-00 21:00,8.5
24-02-00 20:00,3.1
24-02-00 19:00,1.9
24-02-00 18:00,2.1
24-02-00 17:00,2.1
24-02-00 16:00,1.7
24-02-00 15:00,1.8
24-02-00 14:00,2.7
24-02-00 13:00,3.8
24-02-00 12:00,4.8
24-02-00 11:00,7.0
24-02-00 10:00,7.1
24-02-00 09:00,
24-02-00 08:00,5.0
24-02-00 07:00,6.9
24-02-00 06:00,6.1
24-02-00 05:00,4.4
24-02-00 04:00,4.1
24-02-00 03:00,4.4
24-02-00 02:00,5.6
24-02-00 01:00,4.5
24-02-00 00:00,4.0
23-02-00 23:00,2.8
23-02-00 22:00,2.4
23-02-00 21:00,5.2
23-02-00 20:00,9.3
23-02-00 19:00,11.1
23-02-00 18:00,11.3
23-02-00 17:00,10.7
23-02-00 16:00,3.1
23-02-00 15:00,2.2
23-02-00 14:00,1.6
23-02-00 13:00,2.8
23-02-00 12:00,3.7
23-02-00 11:00,2.8
23-02-00 10:00,1.4
23-02-00 09:00,
23-02-00 08:00,1.0
23-02-00 07:00,1.4
23-02-00 06:00,1.0
23-02-00 05:00,1.0
23-02-00 04:00,1.0
23-02-00 03:00,1.0
23-02-00 02:00,1.0
23-02-00 01:00,1.2
23-02-00 00:00,1.9
22-02-00 23:00,2.4
22-02-00 22:00,5.5
22-02-00 21:00,2.2
22-02-00 20:00,2.3
22-02-00 19:00,1.8
22-02-00 18:00,1.7
22-02-00 17:00,7.3
22-02-00 16:00,8.6
22-02-00 15:00,13.7
22-02-00 14:00,16.5
22-02-00 13:00,5.8
22-02-00 12:00,10.0
22-02-00 11:00,2.2
22-02-00 10:00,
22-02-00 09:00,
22-02-00 08:00,1.9
22-02-00 07:00,2.1
22-02-00 06:00,2.7
22-02-00 05:00,3.3
22-02-00 04:00,3.6
22-02-00 03:00,3.5
22-02-00 02:00,3.7
22-02-00 01:00,2.9
22-02-00 00:00,3.4
21-02-00 23:00,4.1
21-02-00 22:00,
21-02-00 21:00,1.2
21-02-00 20:00,1.0
21-02-00 19:00,1.0
21-02-00 18:00,1.2
21-02-00 17:00,2.2
21-02-00 16:00,1.1
21-02-00 15:00,1.0
21-02-00 14:00,10.1
21-02-00 13:00,12.6
21-02-00 12:00,3.3
21-02-00 11:00,1.6
21-02-00 10:00,1.8
21-02-00 09:00,1.2
21-02-00 08:00,1.0
21-02-00 07:00,1.0
21-02-00 06:00,1.0
21-02-00 05:00,1.0
21-02-00 04:00,1.0
21-02-00 03:00,1.0
21-02-00 02:00,1.0
21-02-00 01:00,1.0
21-02-00 00:00,1.0
20-02-00 23:00,
20-02-00 22:00,1.0
20-02-00 21:00,1.0
20-02-00 20:00,1.0
20-02-00 19:00,1.0
20-02-00 18:00,1.0
20-02-00 17:00,2.4
20-02-00 16:00,4.9
20-02-00 15:00,7.8
20-02-00 14:00,6.5
20-02-00 13:00,5.6
20-02-00 12:00,5.0
20-02-00 11:00,7.1
20-02-00 10:00,2.4
20-02-00 09:00,1.0
20-02-00 08:00,1.0
20-02-00 07:00,1.0
20-02-00 06:00,1.0
20-02-00 05:00,1.0
20-02-00 04:00,1.0
20-02-00 03:00,1.0
20-02-00 02:00,1.0
