Datum Zeit,Klingenthal SO2
,µg/m³
01-03-00 00:00,3.6
29-02-00 23:00,3.8
29-02-00 22:00,3.7
29-02-00 21:00,3.4
29-02-00 20:00,3.6
29-02-00 19:00,3.1
29-02-00 18:00,
29-02-00 17:00,4.0
29-02-00 16:00,3.7
29-02-00 15:00,3.2
29-02-00 14:00,3.3
29-02-00 13:00,4.3
29-02-00 12:00,4.5
29-02-00 11:00,4.4
29-02-00 10:00,4.8
29-02-00 09:00,4.8
29-02-00 08:00,4.4
29-02-00 07:00,3.8
29-02-00 06:00,3.5
29-02-00 05:00,4.0
29-02-00 04:00,3.3
29-02-00 03:00,3.1
29-02-00 02:00,3.5
29-02-00 01:00,2.9
29-02-00 00:00,1.2
28-02-00 23:00,1.0
28-02-00 22:00,1.1
28-02-00 21:00,1.3
28-02-00 20:00,2.4
28-02-00 19:00,
28-02-00 18:00,3.6
28-02-00 17:00,3.6
28-02-00 16:00,2.8
28-02-00 15:00,1.8
28-02-00 14:00,1.3
28-02-00 13:00,2.0
28-02-00 12:00,1.4
28-02-00 11:00,3.8
28-02-00 10:00,22.9
28-02-00 09:00,10.0
28-02-00 08:00,7.2
28-02-00 07:00,4.1
28-02-00 06:00,1.6
28-02-00 05:00,1.7
28-02-00 04:00,1.3
28-02-00 03:00,1.1
28-02-00 02:00,1.3
28-02-00 01:00,1.0
28-02-00 00:00,1.0
27-02-00 23:00,1.0
27-02-00 22:00,1.1
27-02-00 21:00,1.0
27-02-00 20:00,1.0
27-02-00 19:00,
27-02-00 18:00,1.6
27-02-00 17:00,1.0
27-02-00 16:00,1.0
27-02-00 15:00,1.0
27-02-00 14:00,1.1
27-02-00 13:00,1.0
27-02-00 12:00,10.4
27-02-00 11:00,9.1
27-02-00 10:00,2.3
27-02-00 09:00,4.4
27-02-00 08:00,1.4
27-02-00 07:00,1.0
27-02-00 06:00,1.0
27-02-00 05:00,1.0
27-02-00 04:00,1.0
27-02-00 03:00,1.0
27-02-00 02:00,1.0
27-02-00 01:00,1.7
27-02-00 00:00,4.6
26-02-00 23:00,5.4
26-02-00 22:00,6.3
26-02-00 21:00,8.8
26-02-00 20:00,
26-02-00 19:00,2.6
26-02-00 18:00,3.2
26-02-00 17:00,4.8
26-02-00 16:00,5.0
26-02-00 15:00,5.7
26-02-00 14:00,6.3
26-02-00 13:00,6.8
26-02-00 12:00,8.2
26-02-00 11:00,9.9
26-02-00 10:00,14.1
26-02-00 09:00,14.4
26-02-00 08:00,14.4
26-02-00 07:00,9.7
26-02-00 06:00,6.1
26-02-00 05:00,6.7
26-02-00 04:00,6.0
26-02-00 03:00,5.9
26-02-00 02:00,4.2
26-02-00 01:00,2.8
26-02-00 00:00,1.6
25-02-00 23:00,3.5
25-02-00 22:00,3.3
25-02-00 21:00,3.3
25-02-00 20:00,
25-02-00 19:00,4.4
25-02-00 18:00,4.5
25-02-00 17:00,6.1
25-02-00 16:00,5.2
25-02-00 15:00,5.9
25-02-00 14:00,6.0
25-02-00 13:00,6.3
25-02-00 12:00,5.5
25-02-00 11:00,4.2
25-02-00 10:00,11.8
25-02-00 09:00,8.2
25-02-00 08:00,3.0
25-02-00 07:00,1.9
25-02-00 06:00,3.5
25-02-00 05:00,2.8
25-02-00 04:00,2.3
25-02-00 03:00,1.8
25-02-00 02:00,2.2
25-02-00 01:00,1.8
25-02-00 00:00,1.0
24-02-00 23:00,1.0
24-02-00 22:00,1.0
24-02-00 21:00,
24-02-00 20:00,1.0
24-02-00 19:00,1.0
24-02-00 18:00,1.0
24-02-00 17:00,1.1
24-02-00 16:00,1.7
24-02-00 15:00,1.1
24-02-00 14:00,1.9
24-02-00 13:00,1.6
24-02-00 12:00,3.3
24-02-00 11:00,3.7
24-02-00 10:00,5.8
24-02-00 09:00,4.8
24-02-00 08:00,3.3
24-02-00 07:00,2.7
24-02-00 06:00,1.8
24-02-00 05:00,2.0
24-02-00 04:00,1.8
24-02-00 03:00,2.3
24-02-00 02:00,3.0
24-02-00 01:00,3.1
24-02-00 00:00,5.6
23-02-00 23:00,7.6
23-02-00 22:00,14.1
23-02-00 21:00,
23-02-00 20:00,1.4
23-02-00 19:00,3.0
23-02-00 18:00,3.3
23-02-00 17:00,2.1
23-02-00 16:00,3.0
23-02-00 15:00,1.0
23-02-00 14:00,1.8
23-02-00 13:00,2.5
23-02-00 12:00,5.6
23-02-00 11:00,12.9
23-02-00 10:00,24.2
23-02-00 09:00,5.4
23-02-00 08:00,4.0
23-02-00 07:00,5.5
23-02-00 06:00,1.0
23-02-00 05:00,1.0
23-02-00 04:00,1.0
23-02-00 03:00,1.0
23-02-00 02:00,1.0
23-02-00 01:00,1.4
23-02-00 00:00,4.4
22-02-00 23:00,4.3
22-02-00 22:00,
22-02-00 21:00,6.0
22-02-00 20:00,5.7
22-02-00 19:00,7.1
22-02-00 18:00,6.8
22-02-00 17:00,7.3
22-02-00 16:00,7.3
22-02-00 15:00,7.4
22-02-00 14:00,7.0
22-02-00 13:00,7.5
22-02-00 12:00,8.5
22-02-00 11:00,9.2
22-02-00 10:00,8.7
22-02-00 09:00,8.5
22-02-00 08:00,5.9
22-02-00 07:00,4.3
22-02-00 06:00,4.4
22-02-00 05:00,5.5
22-02-00 04:00,7.8
22-02-00 03:00,9.7
22-02-00 02:00,9.3
22-02-00 01:00,10.8
22-02-00 00:00,8.6
21-02-00 23:00,9.2
21-02-00 22:00,
21-02-00 21:00,13.1
21-02-00 20:00,9.2
21-02-00 19:00,7.1
21-02-00 18:00,3.0
21-02-00 17:00,1.9
21-02-00 16:00,1.1
21-02-00 15:00,3.3
21-02-00 14:00,4.4
21-02-00 13:00,2.3
21-02-00 12:00,1.9
21-02-00 11:00,4.5
21-02-00 10:00,6.6
21-02-00 09:00,8.4
21-02-00 08:00,4.6
21-02-00 07:00,5.3
21-02-00 06:00,2.1
21-02-00 05:00,1.2
21-02-00 04:00,1.7
21-02-00 03:00,1.5
21-02-00 02:00,1.6
21-02-00 01:00,1.5
21-02-00 00:00,3.2
20-02-00 23:00,
20-02-00 22:00,4.1
20-02-00 21:00,4.3
20-02-00 20:00,5.4
20-02-00 19:00,9.1
20-02-00 18:00,10.9
20-02-00 17:00,12.2
20-02-00 16:00,10.6
20-02-00 15:00,11.1
20-02-00 14:00,13.5
20-02-00 13:00,13.5
20-02-00 12:00,10.9
20-02-00 11:00,9.7
20-02-00 10:00,10.4
20-02-00 09:00,11.1
20-02-00 08:00,6.7
20-02-00 07:00,6.0
20-02-00 06:00,3.1
20-02-00 05:00,2.3
20-02-00 04:00,2.8
20-02-00 03:00,3.2
20-02-00 02:00,2.0
20-02-00 01:00,2.4
20-02-00 00:00,3.4
19-02-00 23:00,
19-02-00 22:00,1.9
19-02-00 21:00,2.4
19-02-00 20:00,3.7
19-02-00 19:00,4.6
19-02-00 18:00,4.7
19-02-00 17:00,6.6
19-02-00 16:00,6.2
19-02-00 15:00,5.1
19-02-00 14:00,5.4
19-02-00 13:00,5.8
19-02-00 12:00,5.0
19-02-00 11:00,6.9
19-02-00 10:00,7.8
19-02-00 09:00,3.9
19-02-00 08:00,2.9
19-02-00 07:00,2.8
19-02-00 06:00,3.1
19-02-00 05:00,3.2
19-02-00 04:00,3.1
19-02-00 03:00,2.9
19-02-00 02:00,3.7
19-02-00 01:00,3.4
19-02-00 00:00,
18-02-00 23:00,3.1
18-02-00 22:00,3.7
18-02-00 21:00,2.6
18-02-00 20:00,3.6
18-02-00 19:00,5.4
