Datum Zeit,Schwartenberg NO2
,µg/m³
01-03-00 00:00,11
29-02-00 23:00,12
29-02-00 22:00,7
29-02-00 21:00,9
29-02-00 20:00,8
29-02-00 19:00,13
29-02-00 18:00,10
29-02-00 17:00,11
29-02-00 16:00,22
29-02-00 15:00,15
29-02-00 14:00,11
29-02-00 13:00,
29-02-00 12:00,12
29-02-00 11:00,12
29-02-00 10:00,7
29-02-00 09:00,5
29-02-00 08:00,6
29-02-00 07:00,6
29-02-00 06:00,5
29-02-00 05:00,5
29-02-00 04:00,5
29-02-00 03:00,5
29-02-00 02:00,6
29-02-00 01:00,6
29-02-00 00:00,10
28-02-00 23:00,14
28-02-00 22:00,16
28-02-00 21:00,27
28-02-00 20:00,30
28-02-00 19:00,26
28-02-00 18:00,30
28-02-00 17:00,46
28-02-00 16:00,52
28-02-00 15:00,34
28-02-00 14:00,
28-02-00 13:00,28
28-02-00 12:00,27
28-02-00 11:00,20
28-02-00 10:00,14
28-02-00 09:00,15
28-02-00 08:00,21
28-02-00 07:00,21
28-02-00 06:00,19
28-02-00 05:00,12
28-02-00 04:00,10
28-02-00 03:00,10
28-02-00 02:00,10
28-02-00 01:00,9
28-02-00 00:00,8
27-02-00 23:00,8
27-02-00 22:00,9
27-02-00 21:00,10
27-02-00 20:00,10
27-02-00 19:00,9
27-02-00 18:00,10
27-02-00 17:00,10
27-02-00 16:00,9
27-02-00 15:00,12
27-02-00 14:00,
27-02-00 13:00,9
27-02-00 12:00,9
27-02-00 11:00,12
27-02-00 10:00,17
27-02-00 09:00,15
27-02-00 08:00,26
27-02-00 07:00,9
27-02-00 06:00,8
27-02-00 05:00,12
27-02-00 04:00,6
27-02-00 03:00,6
27-02-00 02:00,6
27-02-00 01:00,7
27-02-00 00:00,7
26-02-00 23:00,8
26-02-00 22:00,9
26-02-00 21:00,10
26-02-00 20:00,11
26-02-00 19:00,11
26-02-00 18:00,10
26-02-00 17:00,10
26-02-00 16:00,9
26-02-00 15:00,
26-02-00 14:00,8
26-02-00 13:00,9
26-02-00 12:00,10
26-02-00 11:00,11
26-02-00 10:00,12
26-02-00 09:00,13
26-02-00 08:00,14
26-02-00 07:00,15
26-02-00 06:00,15
26-02-00 05:00,14
26-02-00 04:00,12
26-02-00 03:00,11
26-02-00 02:00,10
26-02-00 01:00,10
26-02-00 00:00,11
25-02-00 23:00,11
25-02-00 22:00,11
25-02-00 21:00,11
25-02-00 20:00,14
25-02-00 19:00,14
25-02-00 18:00,16
25-02-00 17:00,20
25-02-00 16:00,17
25-02-00 15:00,
25-02-00 14:00,9
25-02-00 13:00,14
25-02-00 12:00,15
25-02-00 11:00,16
25-02-00 10:00,6
25-02-00 09:00,6
25-02-00 08:00,7
25-02-00 07:00,10
25-02-00 06:00,16
25-02-00 05:00,13
25-02-00 04:00,11
25-02-00 03:00,13
25-02-00 02:00,13
25-02-00 01:00,15
25-02-00 00:00,16
24-02-00 23:00,17
24-02-00 22:00,17
24-02-00 21:00,16
24-02-00 20:00,15
24-02-00 19:00,15
24-02-00 18:00,15
24-02-00 17:00,15
24-02-00 16:00,
24-02-00 15:00,11
24-02-00 14:00,11
24-02-00 13:00,10
24-02-00 12:00,9
24-02-00 11:00,9
24-02-00 10:00,10
24-02-00 09:00,12
24-02-00 08:00,15
24-02-00 07:00,16
24-02-00 06:00,15
24-02-00 05:00,13
24-02-00 04:00,12
24-02-00 03:00,9
24-02-00 02:00,9
