Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2001-07-01,,,,,,,16,,,
2001-07-01,01:00,0.9,0.1,16,17,73,,,,1.0
2001-07-01,02:00,0.7,0.1,9,18,65,,,,1.0
2001-07-01,03:00,0.7,0.1,11,13,59,,,,1.0
2001-07-01,04:00,0.6,0.1,7,9,70,,,,1.0
2001-07-01,05:00,0.7,0.1,9,12,58,,,,1.0
2001-07-01,06:00,0.7,0.1,8,10,55,,,,1.0
2001-07-01,07:00,1.0,0.1,10,11,49,,,,1.0
2001-07-01,08:00,0.8,0.1,,,,,,,
2001-07-01,09:00,0.9,0.2,21,17,38,,,,1.0
2001-07-01,10:00,1.5,0.2,22,16,39,,,,1.4
2001-07-01,11:00,1.6,0.2,28,14,44,,,,1.0
2001-07-01,12:00,1.5,0.1,26,13,48,,,,1.3
2001-07-01,13:00,1.2,0.2,31,16,45,,,,1.2
2001-07-01,14:00,1.2,0.1,20,13,57,,,,1.0
2001-07-01,15:00,0.8,0.1,18,15,62,,,,1.7
2001-07-01,16:00,1.2,0.1,23,19,63,,,,3.1
2001-07-01,17:00,1.6,0.2,32,20,59,,,,2.0
2001-07-01,18:00,2.0,0.2,32,21,53,,,,1.7
2001-07-01,19:00,1.3,0.1,29,21,56,,,,1.2
2001-07-01,20:00,1.7,0.2,38,25,49,,,,1.3
2001-07-01,21:00,3.0,0.3,39,25,44,,,,1.4
2001-07-01,22:00,1.8,0.1,34,18,48,,,,1.6
2001-07-01,23:00,1.1,0.1,30,22,44,,,,1.7
2001-07-02,,,,,,,18,,,
2001-07-02,00:00,1.0,0.1,16,15,46,,,,1.1
2001-07-02,01:00,0.5,0.1,9,10,54,,,,1.0
2001-07-02,02:00,0.4,0.1,12,11,50,,,,1.0
2001-07-02,03:00,0.6,0.1,19,14,37,,,,1.0
2001-07-02,04:00,0.5,0.1,21,17,31,,,,1.0
2001-07-02,05:00,0.8,0.2,49,25,23,,,,1.0
2001-07-02,06:00,2.5,0.4,67,27,22,,,,1.4
2001-07-02,07:00,3.3,0.3,,,,,,,
2001-07-02,08:00,1.9,0.2,58,28,26,,,,3.1
2001-07-02,09:00,1.7,0.3,71,33,26,,,,3.3
2001-07-02,10:00,2.3,0.2,67,38,31,,,,4.7
2001-07-02,11:00,2.2,,58,39,39,,,,2.5
2001-07-02,12:00,2.7,0.3,57,32,43,,,,1.6
2001-07-02,13:00,1.8,0.2,56,31,45,,,,1.5
2001-07-02,14:00,1.9,0.2,43,32,51,,,,1.5
2001-07-02,15:00,2.0,0.3,48,37,53,,,,1.6
2001-07-02,16:00,2.3,0.3,35,32,59,,,,1.8
2001-07-02,17:00,4.4,0.2,41,30,56,,,,2.6
2001-07-02,18:00,1.6,0.2,48,35,50,,,,5.8
2001-07-02,19:00,2.8,0.3,43,36,43,,,,4.9
2001-07-02,20:00,2.0,0.3,26,31,43,,,,2.8
2001-07-02,21:00,2.8,0.2,37,44,16,,,,1.2
2001-07-02,22:00,3.4,0.5,41,34,17,,,,1.0
2001-07-02,23:00,3.3,0.3,41,31,19,,,,1.0
2001-07-03,,,,,,,17,,,
2001-07-03,00:00,1.8,0.1,10,15,37,,,,1.0
2001-07-03,01:00,0.8,0.1,9,18,28,,,,1.0
2001-07-03,02:00,0.9,0.1,12,18,22,,,,1.1
2001-07-03,03:00,1.5,0.1,18,25,11,,,,1.2
2001-07-03,04:00,1.2,0.1,15,20,10,,,,1.1
2001-07-03,05:00,1.4,0.3,61,29,5,,,,1.4
2001-07-03,06:00,4.2,0.5,68,30,8,,,,2.0
2001-07-03,07:00,2.2,0.2,,,,,,,
2001-07-03,08:00,0.5,0.1,3,14,51,,,,3.2
2001-07-03,09:00,0.7,0.1,5,9,64,,,,1.7
2001-07-03,10:00,0.4,0.1,11,11,64,,,,1.8
2001-07-03,11:00,0.8,0.1,12,10,67,,,,1.3
2001-07-03,12:00,0.6,0.1,9,8,70,,,,1.1
2001-07-03,13:00,0.4,0.1,5,7,71,,,,1.1
2001-07-03,14:00,0.3,0.1,3,5,76,,,,1.0
2001-07-03,15:00,0.6,0.1,3,6,77,,,,1.0
2001-07-03,16:00,0.4,0.1,1,5,77,,,,1.1
2001-07-03,17:00,0.4,0.1,1,5,81,,,,1.6
2001-07-03,18:00,,0.1,1,5,84,,,,1.7
2001-07-03,19:00,,0.1,1,6,83,,,,2.2
2001-07-03,20:00,,0.1,1,7,77,,,,3.5
2001-07-03,21:00,,0.1,1,22,52,,,,2.0
2001-07-03,22:00,,0.1,1,12,60,,,,2.3
2001-07-03,23:00,0.8,0.1,1,15,53,,,,2.1
2001-07-04,,,,,,,23,,,
2001-07-04,00:00,1.2,0.1,15,38,22,,,,3.4
2001-07-04,01:00,1.2,0.1,1,21,47,,,,2.3
2001-07-04,02:00,0.7,0.1,3,20,43,,,,1.5
2001-07-04,03:00,0.8,0.1,1,17,41,,,,1.5
