Datum Zeit,Collmberg O3
,µg/m³
01-04-00 00:00,26
31-03-00 23:00,36
31-03-00 22:00,47
31-03-00 21:00,49
31-03-00 20:00,56
31-03-00 19:00,64
31-03-00 18:00,61
31-03-00 17:00,66
31-03-00 16:00,75
31-03-00 15:00,66
31-03-00 14:00,66
31-03-00 13:00,63
31-03-00 12:00,53
31-03-00 11:00,51
31-03-00 10:00,52
31-03-00 09:00,54
31-03-00 08:00,53
31-03-00 07:00,53
31-03-00 06:00,
31-03-00 05:00,53
31-03-00 04:00,47
31-03-00 03:00,44
31-03-00 02:00,38
31-03-00 01:00,39
31-03-00 00:00,44
30-03-00 23:00,43
30-03-00 22:00,43
30-03-00 21:00,46
30-03-00 20:00,47
30-03-00 19:00,46
30-03-00 18:00,48
30-03-00 17:00,52
30-03-00 16:00,56
30-03-00 15:00,58
30-03-00 14:00,57
30-03-00 13:00,62
30-03-00 12:00,68
30-03-00 11:00,74
30-03-00 10:00,75
30-03-00 09:00,72
30-03-00 08:00,68
30-03-00 07:00,
30-03-00 06:00,67
30-03-00 05:00,67
30-03-00 04:00,64
30-03-00 03:00,62
30-03-00 02:00,61
30-03-00 01:00,65
30-03-00 00:00,62
29-03-00 23:00,48
29-03-00 22:00,42
29-03-00 21:00,44
29-03-00 20:00,49
29-03-00 19:00,49
29-03-00 18:00,43
29-03-00 17:00,38
29-03-00 16:00,35
29-03-00 15:00,36
29-03-00 14:00,35
29-03-00 13:00,31
29-03-00 12:00,20
29-03-00 11:00,20
29-03-00 10:00,20
29-03-00 09:00,21
29-03-00 08:00,21
29-03-00 07:00,
29-03-00 06:00,34
29-03-00 05:00,37
29-03-00 04:00,43
29-03-00 03:00,38
29-03-00 02:00,34
29-03-00 01:00,32
29-03-00 00:00,31
28-03-00 23:00,22
28-03-00 22:00,21
28-03-00 21:00,23
28-03-00 20:00,29
28-03-00 19:00,36
28-03-00 18:00,42
28-03-00 17:00,44
28-03-00 16:00,46
28-03-00 15:00,48
28-03-00 14:00,51
28-03-00 13:00,52
28-03-00 12:00,53
28-03-00 11:00,56
28-03-00 10:00,56
28-03-00 09:00,52
28-03-00 08:00,
28-03-00 07:00,51
28-03-00 06:00,49
28-03-00 05:00,55
28-03-00 04:00,63
28-03-00 03:00,69
28-03-00 02:00,71
28-03-00 01:00,70
28-03-00 00:00,67
27-03-00 23:00,70
27-03-00 22:00,74
27-03-00 21:00,72
27-03-00 20:00,72
27-03-00 19:00,78
27-03-00 18:00,75
27-03-00 17:00,72
27-03-00 16:00,69
27-03-00 15:00,67
27-03-00 14:00,72
27-03-00 13:00,63
27-03-00 12:00,62
27-03-00 11:00,73
27-03-00 10:00,80
27-03-00 09:00,77
27-03-00 08:00,
27-03-00 07:00,82
27-03-00 06:00,76
27-03-00 05:00,73
27-03-00 04:00,66
27-03-00 03:00,63
27-03-00 02:00,57
27-03-00 01:00,38
27-03-00 00:00,61
26-03-00 23:00,72
26-03-00 22:00,74
26-03-00 21:00,74
26-03-00 20:00,70
26-03-00 19:00,74
26-03-00 18:00,84
26-03-00 17:00,89
26-03-00 16:00,90
26-03-00 15:00,81
26-03-00 14:00,62
26-03-00 13:00,70
26-03-00 12:00,76
26-03-00 11:00,85
26-03-00 10:00,82
26-03-00 09:00,
26-03-00 08:00,71
26-03-00 07:00,69
26-03-00 06:00,62
26-03-00 05:00,67
26-03-00 04:00,69
26-03-00 03:00,66
26-03-00 02:00,62
26-03-00 01:00,60
26-03-00 00:00,58
25-03-00 23:00,63
25-03-00 22:00,64
25-03-00 21:00,65
25-03-00 20:00,74
25-03-00 19:00,77
25-03-00 18:00,85
25-03-00 17:00,89
25-03-00 16:00,92
25-03-00 15:00,90
25-03-00 14:00,83
25-03-00 13:00,76
25-03-00 12:00,75
25-03-00 11:00,73
25-03-00 10:00,71
25-03-00 09:00,
25-03-00 08:00,50
25-03-00 07:00,47
25-03-00 06:00,47
25-03-00 05:00,55
25-03-00 04:00,60
25-03-00 03:00,62
25-03-00 02:00,59
25-03-00 01:00,62
25-03-00 00:00,57
24-03-00 23:00,53
24-03-00 22:00,42
24-03-00 21:00,48
24-03-00 20:00,51
24-03-00 19:00,50
24-03-00 18:00,49
24-03-00 17:00,39
24-03-00 16:00,34
24-03-00 15:00,37
24-03-00 14:00,33
24-03-00 13:00,34
24-03-00 12:00,32
24-03-00 11:00,34
24-03-00 10:00,
24-03-00 09:00,39
24-03-00 08:00,42
24-03-00 07:00,45
24-03-00 06:00,50
24-03-00 05:00,51
24-03-00 04:00,51
24-03-00 03:00,49
24-03-00 02:00,58
24-03-00 01:00,61
24-03-00 00:00,49
23-03-00 23:00,58
23-03-00 22:00,60
23-03-00 21:00,68
23-03-00 20:00,75
23-03-00 19:00,86
23-03-00 18:00,93
23-03-00 17:00,99
23-03-00 16:00,94
23-03-00 15:00,84
23-03-00 14:00,60
23-03-00 13:00,48
23-03-00 12:00,42
23-03-00 11:00,44
23-03-00 10:00,
23-03-00 09:00,51
23-03-00 08:00,55
23-03-00 07:00,52
23-03-00 06:00,55
23-03-00 05:00,54
23-03-00 04:00,52
23-03-00 03:00,52
23-03-00 02:00,46
23-03-00 01:00,47
23-03-00 00:00,48
22-03-00 23:00,61
22-03-00 22:00,63
22-03-00 21:00,77
22-03-00 20:00,86
22-03-00 19:00,82
22-03-00 18:00,79
22-03-00 17:00,88
22-03-00 16:00,89
22-03-00 15:00,87
22-03-00 14:00,82
22-03-00 13:00,77
22-03-00 12:00,72
22-03-00 11:00,
22-03-00 10:00,49
22-03-00 09:00,38
22-03-00 08:00,36
22-03-00 07:00,33
22-03-00 06:00,33
22-03-00 05:00,35
22-03-00 04:00,33
22-03-00 03:00,39
22-03-00 02:00,44
22-03-00 01:00,39
