Datum Zeit,Glauchau NO
,µg/m³
01-04-00 00:00,4
31-03-00 23:00,12
31-03-00 22:00,
31-03-00 21:00,8
31-03-00 20:00,7
31-03-00 19:00,7
31-03-00 18:00,14
31-03-00 17:00,21
31-03-00 16:00,20
31-03-00 15:00,33
31-03-00 14:00,26
31-03-00 13:00,31
31-03-00 12:00,20
31-03-00 11:00,37
31-03-00 10:00,20
31-03-00 09:00,23
31-03-00 08:00,24
31-03-00 07:00,38
31-03-00 06:00,28
31-03-00 05:00,8
31-03-00 04:00,2
31-03-00 03:00,2
31-03-00 02:00,2
31-03-00 01:00,1
31-03-00 00:00,1
30-03-00 23:00,
30-03-00 22:00,7
30-03-00 21:00,8
30-03-00 20:00,12
30-03-00 19:00,16
30-03-00 18:00,24
30-03-00 17:00,31
30-03-00 16:00,14
30-03-00 15:00,18
30-03-00 14:00,27
30-03-00 13:00,34
30-03-00 12:00,13
30-03-00 11:00,9
30-03-00 10:00,15
30-03-00 09:00,17
30-03-00 08:00,17
30-03-00 07:00,13
30-03-00 06:00,10
30-03-00 05:00,2
30-03-00 04:00,1
30-03-00 03:00,2
30-03-00 02:00,2
30-03-00 01:00,1
30-03-00 00:00,1
29-03-00 23:00,
29-03-00 22:00,4
29-03-00 21:00,1
29-03-00 20:00,3
29-03-00 19:00,4
29-03-00 18:00,4
29-03-00 17:00,6
29-03-00 16:00,9
29-03-00 15:00,29
29-03-00 14:00,11
29-03-00 13:00,14
29-03-00 12:00,16
29-03-00 11:00,26
29-03-00 10:00,17
29-03-00 09:00,24
29-03-00 08:00,25
29-03-00 07:00,32
29-03-00 06:00,16
29-03-00 05:00,5
29-03-00 04:00,4
29-03-00 03:00,5
29-03-00 02:00,5
29-03-00 01:00,2
29-03-00 00:00,
28-03-00 23:00,2
28-03-00 22:00,2
28-03-00 21:00,2
28-03-00 20:00,7
28-03-00 19:00,16
28-03-00 18:00,24
28-03-00 17:00,25
28-03-00 16:00,29
28-03-00 15:00,21
28-03-00 14:00,21
28-03-00 13:00,27
28-03-00 12:00,24
28-03-00 11:00,37
28-03-00 10:00,20
28-03-00 09:00,41
28-03-00 08:00,21
28-03-00 07:00,29
28-03-00 06:00,29
28-03-00 05:00,10
28-03-00 04:00,3
28-03-00 03:00,1
28-03-00 02:00,1
28-03-00 01:00,1
28-03-00 00:00,
27-03-00 23:00,3
27-03-00 22:00,2
27-03-00 21:00,5
27-03-00 20:00,1
27-03-00 19:00,3
27-03-00 18:00,3
27-03-00 17:00,5
27-03-00 16:00,7
27-03-00 15:00,11
27-03-00 14:00,7
27-03-00 13:00,23
27-03-00 12:00,8
27-03-00 11:00,8
27-03-00 10:00,8
27-03-00 09:00,11
27-03-00 08:00,19
27-03-00 07:00,15
27-03-00 06:00,4
27-03-00 05:00,3
27-03-00 04:00,1
27-03-00 03:00,1
27-03-00 02:00,1
27-03-00 01:00,
27-03-00 00:00,1
26-03-00 23:00,2
26-03-00 22:00,2
26-03-00 21:00,1
26-03-00 20:00,1
26-03-00 19:00,2
26-03-00 18:00,2
26-03-00 17:00,2
26-03-00 16:00,1
26-03-00 15:00,3
26-03-00 14:00,4
26-03-00 13:00,2
26-03-00 12:00,2
26-03-00 11:00,3
26-03-00 10:00,2
26-03-00 09:00,8
26-03-00 08:00,11
26-03-00 07:00,23
26-03-00 06:00,17
26-03-00 05:00,23
26-03-00 04:00,28
26-03-00 03:00,34
26-03-00 02:00,56
26-03-00 01:00,
26-03-00 00:00,49
25-03-00 23:00,47
25-03-00 22:00,44
25-03-00 21:00,30
25-03-00 20:00,17
25-03-00 19:00,7
25-03-00 18:00,3
25-03-00 17:00,2
25-03-00 16:00,4
25-03-00 15:00,4
25-03-00 14:00,3
25-03-00 13:00,3
25-03-00 12:00,6
25-03-00 11:00,6
25-03-00 10:00,7
25-03-00 09:00,5
25-03-00 08:00,6
25-03-00 07:00,3
25-03-00 06:00,2
25-03-00 05:00,2
25-03-00 04:00,1
25-03-00 03:00,1
25-03-00 02:00,
25-03-00 01:00,3
25-03-00 00:00,4
24-03-00 23:00,9
24-03-00 22:00,10
24-03-00 21:00,8
24-03-00 20:00,6
24-03-00 19:00,30
24-03-00 18:00,44
24-03-00 17:00,6
24-03-00 16:00,18
24-03-00 15:00,16
24-03-00 14:00,7
24-03-00 13:00,25
24-03-00 12:00,34
24-03-00 11:00,64
24-03-00 10:00,97
24-03-00 09:00,154
24-03-00 08:00,131
24-03-00 07:00,153
24-03-00 06:00,103
24-03-00 05:00,88
24-03-00 04:00,97
24-03-00 03:00,98
24-03-00 02:00,
24-03-00 01:00,37
24-03-00 00:00,73
23-03-00 23:00,70
23-03-00 22:00,71
23-03-00 21:00,40
23-03-00 20:00,21
23-03-00 19:00,5
23-03-00 18:00,7
23-03-00 17:00,7
23-03-00 16:00,18
23-03-00 15:00,20
23-03-00 14:00,23
23-03-00 13:00,19
23-03-00 12:00,28
23-03-00 11:00,16
23-03-00 10:00,32
23-03-00 09:00,86
23-03-00 08:00,261
23-03-00 07:00,147
23-03-00 06:00,103
23-03-00 05:00,37
23-03-00 04:00,3
23-03-00 03:00,2
23-03-00 02:00,
23-03-00 01:00,76
23-03-00 00:00,120
22-03-00 23:00,181
22-03-00 22:00,165
22-03-00 21:00,123
22-03-00 20:00,117
22-03-00 19:00,153
22-03-00 18:00,13
22-03-00 17:00,17
22-03-00 16:00,37
22-03-00 15:00,19
22-03-00 14:00,18
22-03-00 13:00,14
22-03-00 12:00,17
22-03-00 11:00,23
22-03-00 10:00,52
22-03-00 09:00,95
22-03-00 08:00,133
22-03-00 07:00,75
22-03-00 06:00,20
22-03-00 05:00,11
22-03-00 04:00,7
22-03-00 03:00,
22-03-00 02:00,28
22-03-00 01:00,97
22-03-00 00:00,114
21-03-00 23:00,119
21-03-00 22:00,155
21-03-00 21:00,129
21-03-00 20:00,139
21-03-00 19:00,36
21-03-00 18:00,11
21-03-00 17:00,20
21-03-00 16:00,19
21-03-00 15:00,18
21-03-00 14:00,24
21-03-00 13:00,23
21-03-00 12:00,26
21-03-00 11:00,19
21-03-00 10:00,30
21-03-00 09:00,23
21-03-00 08:00,40
21-03-00 07:00,34
21-03-00 06:00,13
21-03-00 05:00,3
21-03-00 04:00,1
21-03-00 03:00,
21-03-00 02:00,2
21-03-00 01:00,2
21-03-00 00:00,6
20-03-00 23:00,15
20-03-00 22:00,40
20-03-00 21:00,19
20-03-00 20:00,60
20-03-00 19:00,59
20-03-00 18:00,19
20-03-00 17:00,19
20-03-00 16:00,22
20-03-00 15:00,21
20-03-00 14:00,32
20-03-00 13:00,17
20-03-00 12:00,27
20-03-00 11:00,24
20-03-00 10:00,59
20-03-00 09:00,52
20-03-00 08:00,111
20-03-00 07:00,66
20-03-00 06:00,87
20-03-00 05:00,46
