Datum Zeit,Freiberg O3
,µg/m³
01-04-00 00:00,38
31-03-00 23:00,36
31-03-00 22:00,33
31-03-00 21:00,29
31-03-00 20:00,23
31-03-00 19:00,23
31-03-00 18:00,27
31-03-00 17:00,27
31-03-00 16:00,43
31-03-00 15:00,45
31-03-00 14:00,52
31-03-00 13:00,63
31-03-00 12:00,
31-03-00 11:00,47
31-03-00 10:00,40
31-03-00 09:00,44
31-03-00 08:00,43
31-03-00 07:00,43
31-03-00 06:00,42
31-03-00 05:00,46
31-03-00 04:00,44
31-03-00 03:00,38
31-03-00 02:00,37
31-03-00 01:00,38
31-03-00 00:00,37
30-03-00 23:00,35
30-03-00 22:00,32
30-03-00 21:00,31
30-03-00 20:00,25
30-03-00 19:00,18
30-03-00 18:00,9
30-03-00 17:00,11
30-03-00 16:00,18
30-03-00 15:00,23
30-03-00 14:00,30
30-03-00 13:00,37
30-03-00 12:00,
30-03-00 11:00,
30-03-00 10:00,54
30-03-00 09:00,52
30-03-00 08:00,
30-03-00 07:00,39
30-03-00 06:00,44
30-03-00 05:00,51
30-03-00 04:00,58
30-03-00 03:00,63
30-03-00 02:00,64
30-03-00 01:00,57
30-03-00 00:00,46
29-03-00 23:00,45
29-03-00 22:00,45
29-03-00 21:00,39
29-03-00 20:00,37
29-03-00 19:00,37
29-03-00 18:00,34
29-03-00 17:00,26
29-03-00 16:00,30
29-03-00 15:00,25
29-03-00 14:00,19
29-03-00 13:00,18
29-03-00 12:00,24
29-03-00 11:00,16
29-03-00 10:00,15
29-03-00 09:00,10
29-03-00 08:00,
29-03-00 07:00,9
29-03-00 06:00,14
29-03-00 05:00,21
29-03-00 04:00,29
29-03-00 03:00,39
29-03-00 02:00,41
29-03-00 01:00,40
29-03-00 00:00,45
28-03-00 23:00,40
28-03-00 22:00,36
28-03-00 21:00,30
28-03-00 20:00,28
28-03-00 19:00,28
28-03-00 18:00,23
28-03-00 17:00,28
28-03-00 16:00,27
28-03-00 15:00,33
28-03-00 14:00,35
28-03-00 13:00,34
28-03-00 12:00,35
28-03-00 11:00,38
28-03-00 10:00,35
28-03-00 09:00,
28-03-00 08:00,36
28-03-00 07:00,38
28-03-00 06:00,48
28-03-00 05:00,63
28-03-00 04:00,70
28-03-00 03:00,70
28-03-00 02:00,72
28-03-00 01:00,72
28-03-00 00:00,71
27-03-00 23:00,74
27-03-00 22:00,69
27-03-00 21:00,66
27-03-00 20:00,65
27-03-00 19:00,61
27-03-00 18:00,58
27-03-00 17:00,56
27-03-00 16:00,50
27-03-00 15:00,53
27-03-00 14:00,51
27-03-00 13:00,57
27-03-00 12:00,46
27-03-00 11:00,48
27-03-00 10:00,
27-03-00 09:00,54
27-03-00 08:00,40
27-03-00 07:00,42
27-03-00 06:00,34
27-03-00 05:00,54
27-03-00 04:00,81
27-03-00 03:00,77
27-03-00 02:00,72
27-03-00 01:00,68
27-03-00 00:00,71
26-03-00 23:00,74
26-03-00 22:00,51
26-03-00 21:00,54
26-03-00 20:00,50
26-03-00 19:00,53
26-03-00 18:00,53
26-03-00 17:00,50
26-03-00 16:00,58
26-03-00 15:00,67
26-03-00 14:00,67
26-03-00 13:00,76
26-03-00 12:00,80
26-03-00 11:00,
26-03-00 10:00,68
26-03-00 09:00,57
26-03-00 08:00,44
26-03-00 07:00,44
26-03-00 06:00,37
26-03-00 05:00,42
26-03-00 04:00,49
26-03-00 03:00,47
26-03-00 02:00,47
26-03-00 01:00,47
26-03-00 00:00,48
25-03-00 23:00,42
25-03-00 22:00,30
25-03-00 21:00,24
25-03-00 20:00,26
25-03-00 19:00,40
