Datum Zeit,Schwartenberg PM10
,µg/m³
31-03-00,13
30-03-00,16
29-03-00,16
28-03-00,6
27-03-00,4
26-03-00,21
25-03-00,20
24-03-00,63
23-03-00,39
22-03-00,26
21-03-00,15
20-03-00,14
19-03-00,13
18-03-00,10
17-03-00,
16-03-00,10
15-03-00,22
14-03-00,11
13-03-00,11
12-03-00,9
11-03-00,6
10-03-00,15
09-03-00,8
08-03-00,9
07-03-00,14
06-03-00,16
05-03-00,8
04-03-00,7
03-03-00,7
02-03-00,4
01-03-00,4

