Datum Zeit,Freiberg NO2
,µg/m³
01-04-00 00:00,31
31-03-00 23:00,31
31-03-00 22:00,34
31-03-00 21:00,35
31-03-00 20:00,44
31-03-00 19:00,52
31-03-00 18:00,57
31-03-00 17:00,65
31-03-00 16:00,50
31-03-00 15:00,45
31-03-00 14:00,40
31-03-00 13:00,26
31-03-00 12:00,33
31-03-00 11:00,32
31-03-00 10:00,29
31-03-00 09:00,29
31-03-00 08:00,28
31-03-00 07:00,27
31-03-00 06:00,27
31-03-00 05:00,20
31-03-00 04:00,
31-03-00 03:00,17
31-03-00 02:00,16
31-03-00 01:00,15
31-03-00 00:00,16
30-03-00 23:00,19
30-03-00 22:00,21
30-03-00 21:00,27
30-03-00 20:00,31
30-03-00 19:00,35
30-03-00 18:00,43
30-03-00 17:00,48
30-03-00 16:00,55
30-03-00 15:00,56
30-03-00 14:00,52
30-03-00 13:00,46
30-03-00 12:00,45
30-03-00 11:00,39
30-03-00 10:00,34
30-03-00 09:00,36
30-03-00 08:00,39
30-03-00 07:00,46
30-03-00 06:00,37
30-03-00 05:00,
30-03-00 04:00,16
30-03-00 03:00,14
30-03-00 02:00,14
30-03-00 01:00,16
30-03-00 00:00,19
29-03-00 23:00,20
29-03-00 22:00,21
29-03-00 21:00,22
29-03-00 20:00,24
29-03-00 19:00,29
29-03-00 18:00,32
29-03-00 17:00,41
29-03-00 16:00,37
29-03-00 15:00,37
29-03-00 14:00,37
29-03-00 13:00,38
29-03-00 12:00,32
29-03-00 11:00,34
29-03-00 10:00,40
29-03-00 09:00,49
29-03-00 08:00,49
29-03-00 07:00,49
29-03-00 06:00,45
29-03-00 05:00,
29-03-00 04:00,23
29-03-00 03:00,20
29-03-00 02:00,20
29-03-00 01:00,22
29-03-00 00:00,20
28-03-00 23:00,25
28-03-00 22:00,31
28-03-00 21:00,36
28-03-00 20:00,37
28-03-00 19:00,39
28-03-00 18:00,48
28-03-00 17:00,41
28-03-00 16:00,46
28-03-00 15:00,40
28-03-00 14:00,37
28-03-00 13:00,37
28-03-00 12:00,35
28-03-00 11:00,27
28-03-00 10:00,28
28-03-00 09:00,29
28-03-00 08:00,34
28-03-00 07:00,36
28-03-00 06:00,
28-03-00 05:00,15
28-03-00 04:00,11
28-03-00 03:00,12
28-03-00 02:00,11
28-03-00 01:00,11
28-03-00 00:00,15
27-03-00 23:00,14
27-03-00 22:00,18
27-03-00 21:00,20
27-03-00 20:00,20
27-03-00 19:00,24
27-03-00 18:00,29
27-03-00 17:00,29
27-03-00 16:00,38
27-03-00 15:00,34
27-03-00 14:00,38
27-03-00 13:00,34
27-03-00 12:00,43
27-03-00 11:00,44
27-03-00 10:00,40
27-03-00 09:00,43
27-03-00 08:00,59
27-03-00 07:00,53
27-03-00 06:00,
27-03-00 05:00,41
27-03-00 04:00,12
27-03-00 03:00,11
27-03-00 02:00,12
27-03-00 01:00,11
27-03-00 00:00,11
26-03-00 23:00,10
26-03-00 22:00,26
26-03-00 21:00,24
26-03-00 20:00,28
26-03-00 19:00,27
26-03-00 18:00,30
26-03-00 17:00,38
26-03-00 16:00,27
26-03-00 15:00,17
26-03-00 14:00,19
26-03-00 13:00,21
26-03-00 12:00,24
26-03-00 11:00,21
26-03-00 10:00,23
26-03-00 09:00,29
26-03-00 08:00,35
26-03-00 07:00,
26-03-00 06:00,29
26-03-00 05:00,25
26-03-00 04:00,18
26-03-00 03:00,17
26-03-00 02:00,17
26-03-00 01:00,19
26-03-00 00:00,25
25-03-00 23:00,26
25-03-00 22:00,36
25-03-00 21:00,52
25-03-00 20:00,64
25-03-00 19:00,53
25-03-00 18:00,39
25-03-00 17:00,26
25-03-00 16:00,16
25-03-00 15:00,21
25-03-00 14:00,26
25-03-00 13:00,21
25-03-00 12:00,26
25-03-00 11:00,31
25-03-00 10:00,34
25-03-00 09:00,33
25-03-00 08:00,30
25-03-00 07:00,
25-03-00 06:00,28
25-03-00 05:00,30
25-03-00 04:00,32
25-03-00 03:00,30
25-03-00 02:00,31
25-03-00 01:00,37
25-03-00 00:00,43
24-03-00 23:00,37
24-03-00 22:00,37
24-03-00 21:00,41
