Datum Zeit,Dresden-Nord PM10
,µg/m³
31-03-00,36
30-03-00,23
29-03-00,27
28-03-00,19
27-03-00,15
26-03-00,32
25-03-00,49
24-03-00,80
23-03-00,74
22-03-00,50
21-03-00,51
20-03-00,41
19-03-00,24
18-03-00,22
17-03-00,12
16-03-00,15
15-03-00,18
14-03-00,28
13-03-00,32
12-03-00,19
11-03-00,13
10-03-00,22
09-03-00,9
08-03-00,19
07-03-00,30
06-03-00,29
05-03-00,36
04-03-00,27
03-03-00,15
02-03-00,23
01-03-00,23

