Datum Zeit,Goerlitz SO2
,µg/m³
01-04-00 00:00,
31-03-00 23:00,2.9
31-03-00 22:00,3.6
31-03-00 21:00,3.3
31-03-00 20:00,3.5
31-03-00 19:00,3.0
31-03-00 18:00,2.4
31-03-00 17:00,1.9
31-03-00 16:00,1.5
31-03-00 15:00,1.7
31-03-00 14:00,2.4
31-03-00 13:00,2.2
31-03-00 12:00,
31-03-00 11:00,2.6
31-03-00 10:00,2.5
31-03-00 09:00,3.2
31-03-00 08:00,3.4
31-03-00 07:00,4.2
31-03-00 06:00,2.4
31-03-00 05:00,2.3
31-03-00 04:00,1.8
31-03-00 03:00,2.2
31-03-00 02:00,2.6
31-03-00 01:00,5.5
31-03-00 00:00,
30-03-00 23:00,8.5
30-03-00 22:00,14.7
30-03-00 21:00,18.3
30-03-00 20:00,16.9
30-03-00 19:00,7.1
30-03-00 18:00,5.0
30-03-00 17:00,4.8
30-03-00 16:00,5.7
30-03-00 15:00,7.5
30-03-00 14:00,7.6
30-03-00 13:00,8.8
30-03-00 12:00,
30-03-00 11:00,8.4
30-03-00 10:00,7.0
30-03-00 09:00,4.7
30-03-00 08:00,4.9
30-03-00 07:00,6.8
30-03-00 06:00,8.5
30-03-00 05:00,9.3
30-03-00 04:00,8.2
30-03-00 03:00,7.6
30-03-00 02:00,9.5
30-03-00 01:00,10.0
30-03-00 00:00,
29-03-00 23:00,10.3
29-03-00 22:00,10.3
29-03-00 21:00,9.7
29-03-00 20:00,10.4
29-03-00 19:00,8.9
29-03-00 18:00,5.6
29-03-00 17:00,5.8
29-03-00 16:00,9.6
29-03-00 15:00,9.1
29-03-00 14:00,7.1
29-03-00 13:00,
29-03-00 12:00,3.4
29-03-00 11:00,3.5
29-03-00 10:00,2.6
29-03-00 09:00,1.4
29-03-00 08:00,1.8
29-03-00 07:00,3.3
29-03-00 06:00,3.0
29-03-00 05:00,1.0
29-03-00 04:00,1.0
29-03-00 03:00,1.0
29-03-00 02:00,1.0
29-03-00 01:00,1.2
29-03-00 00:00,
28-03-00 23:00,2.0
28-03-00 22:00,2.6
28-03-00 21:00,2.5
28-03-00 20:00,2.5
28-03-00 19:00,3.3
28-03-00 18:00,3.3
28-03-00 17:00,4.1
28-03-00 16:00,4.2
28-03-00 15:00,4.4
28-03-00 14:00,4.1
28-03-00 13:00,
28-03-00 12:00,4.2
28-03-00 11:00,4.9
28-03-00 10:00,4.8
28-03-00 09:00,4.7
28-03-00 08:00,4.0
28-03-00 07:00,4.6
28-03-00 06:00,2.9
28-03-00 05:00,1.9
28-03-00 04:00,1.9
28-03-00 03:00,1.8
28-03-00 02:00,2.2
28-03-00 01:00,2.8
28-03-00 00:00,
27-03-00 23:00,2.2
27-03-00 22:00,1.7
27-03-00 21:00,1.5
27-03-00 20:00,1.7
27-03-00 19:00,1.9
27-03-00 18:00,2.4
27-03-00 17:00,2.4
27-03-00 16:00,3.2
27-03-00 15:00,4.7
27-03-00 14:00,4.4
27-03-00 13:00,3.9
27-03-00 12:00,3.8
27-03-00 11:00,
27-03-00 10:00,4.4
27-03-00 09:00,4.5
27-03-00 08:00,4.3
27-03-00 07:00,3.5
27-03-00 06:00,2.2
27-03-00 05:00,1.8
27-03-00 04:00,1.8
27-03-00 03:00,1.7
27-03-00 02:00,1.5
27-03-00 01:00,1.2
27-03-00 00:00,
26-03-00 23:00,
26-03-00 22:00,3.6
26-03-00 21:00,3.7
26-03-00 20:00,3.1
26-03-00 19:00,3.8
26-03-00 18:00,4.3
26-03-00 17:00,4.5
26-03-00 16:00,3.9
26-03-00 15:00,5.1
26-03-00 14:00,36.2
26-03-00 13:00,65.6
26-03-00 12:00,80.0
26-03-00 11:00,112.3
26-03-00 10:00,101.9
26-03-00 09:00,79.0
26-03-00 08:00,53.0
26-03-00 07:00,59.9
26-03-00 06:00,23.9
26-03-00 05:00,6.9
26-03-00 04:00,6.3
26-03-00 03:00,5.9
26-03-00 02:00,5.8
26-03-00 01:00,4.8
26-03-00 00:00,
25-03-00 23:00,5.9
25-03-00 22:00,5.3
25-03-00 21:00,4.9
25-03-00 20:00,4.9
25-03-00 19:00,4.8
25-03-00 18:00,3.4
25-03-00 17:00,3.3
25-03-00 16:00,3.6
25-03-00 15:00,4.6
25-03-00 14:00,7.1
25-03-00 13:00,13.2
25-03-00 12:00,12.8
25-03-00 11:00,12.5
25-03-00 10:00,13.8
25-03-00 09:00,14.3
25-03-00 08:00,15.0
25-03-00 07:00,12.6
25-03-00 06:00,17.1
25-03-00 05:00,10.8
25-03-00 04:00,10.1
25-03-00 03:00,9.0
25-03-00 02:00,
25-03-00 01:00,12.6
25-03-00 00:00,
24-03-00 23:00,8.5
24-03-00 22:00,9.3
24-03-00 21:00,10.9
24-03-00 20:00,12.0
24-03-00 19:00,12.8
24-03-00 18:00,12.7
24-03-00 17:00,11.9
24-03-00 16:00,11.2
24-03-00 15:00,10.2
24-03-00 14:00,10.5
24-03-00 13:00,9.3
24-03-00 12:00,10.0
24-03-00 11:00,11.1
24-03-00 10:00,9.4
24-03-00 09:00,8.8
24-03-00 08:00,6.9
24-03-00 07:00,3.6
24-03-00 06:00,3.0
24-03-00 05:00,2.3
24-03-00 04:00,2.8
24-03-00 03:00,4.7
24-03-00 02:00,
24-03-00 01:00,6.0
24-03-00 00:00,
23-03-00 23:00,4.0
23-03-00 22:00,3.5
23-03-00 21:00,5.5
23-03-00 20:00,6.0
23-03-00 19:00,5.4
23-03-00 18:00,11.6
23-03-00 17:00,14.0
23-03-00 16:00,17.6
23-03-00 15:00,10.6
23-03-00 14:00,9.8
23-03-00 13:00,12.9
23-03-00 12:00,20.5
23-03-00 11:00,24.6
23-03-00 10:00,24.1
23-03-00 09:00,21.1
23-03-00 08:00,18.5
23-03-00 07:00,12.6
23-03-00 06:00,4.9
23-03-00 05:00,4.3
23-03-00 04:00,4.3
23-03-00 03:00,
23-03-00 02:00,7.1
23-03-00 01:00,7.2
23-03-00 00:00,
22-03-00 23:00,4.8
22-03-00 22:00,6.3
22-03-00 21:00,8.5
22-03-00 20:00,9.5
22-03-00 19:00,11.6
22-03-00 18:00,8.8
22-03-00 17:00,9.2
22-03-00 16:00,10.0
22-03-00 15:00,11.1
22-03-00 14:00,11.3
22-03-00 13:00,11.4
22-03-00 12:00,11.2
22-03-00 11:00,11.1
22-03-00 10:00,13.1
22-03-00 09:00,13.7
22-03-00 08:00,11.4
22-03-00 07:00,4.6
22-03-00 06:00,2.7
22-03-00 05:00,2.0
22-03-00 04:00,1.5
22-03-00 03:00,
22-03-00 02:00,3.5
22-03-00 01:00,3.0
22-03-00 00:00,
21-03-00 23:00,3.4
21-03-00 22:00,2.5
21-03-00 21:00,2.4
21-03-00 20:00,2.5
21-03-00 19:00,2.9
21-03-00 18:00,2.8
21-03-00 17:00,3.1
21-03-00 16:00,3.1
21-03-00 15:00,2.5
21-03-00 14:00,3.3
21-03-00 13:00,3.1
21-03-00 12:00,3.0
21-03-00 11:00,3.1
21-03-00 10:00,2.8
21-03-00 09:00,2.8
21-03-00 08:00,3.4
21-03-00 07:00,3.0
21-03-00 06:00,2.3
21-03-00 05:00,1.8
21-03-00 04:00,
21-03-00 03:00,1.2
21-03-00 02:00,1.6
21-03-00 01:00,1.3
21-03-00 00:00,
20-03-00 23:00,2.6
20-03-00 22:00,2.6
20-03-00 21:00,3.2
20-03-00 20:00,4.1
20-03-00 19:00,4.9
20-03-00 18:00,5.7
20-03-00 17:00,5.3
20-03-00 16:00,5.2
20-03-00 15:00,5.9
20-03-00 14:00,4.9
20-03-00 13:00,5.4
20-03-00 12:00,6.6
20-03-00 11:00,8.3
20-03-00 10:00,9.3
20-03-00 09:00,15.4
20-03-00 08:00,9.4
20-03-00 07:00,5.1
20-03-00 06:00,4.0
20-03-00 05:00,3.1
20-03-00 04:00,
20-03-00 03:00,2.7
20-03-00 02:00,3.0
20-03-00 01:00,3.6
20-03-00 00:00,
19-03-00 23:00,4.8
19-03-00 22:00,5.0
19-03-00 21:00,3.4
19-03-00 20:00,3.3
19-03-00 19:00,3.9
19-03-00 18:00,4.2
19-03-00 17:00,4.4
19-03-00 16:00,6.1
19-03-00 15:00,6.9
19-03-00 14:00,6.1
19-03-00 13:00,5.4
19-03-00 12:00,4.5
19-03-00 11:00,5.4
19-03-00 10:00,5.9
19-03-00 09:00,6.7
19-03-00 08:00,8.8
19-03-00 07:00,7.5
19-03-00 06:00,3.6
19-03-00 05:00,
19-03-00 04:00,4.5
19-03-00 03:00,4.7
19-03-00 02:00,4.7
19-03-00 01:00,5.0
19-03-00 00:00,
18-03-00 23:00,3.6
18-03-00 22:00,3.4
18-03-00 21:00,2.9
18-03-00 20:00,3.2
18-03-00 19:00,4.3
18-03-00 18:00,4.4
18-03-00 17:00,4.3
18-03-00 16:00,3.1
18-03-00 15:00,4.8
18-03-00 14:00,4.2
18-03-00 13:00,4.9
18-03-00 12:00,6.0
18-03-00 11:00,6.5
18-03-00 10:00,7.3
18-03-00 09:00,7.4
18-03-00 08:00,4.7
18-03-00 07:00,3.3
18-03-00 06:00,3.1
18-03-00 05:00,
18-03-00 04:00,3.7
18-03-00 03:00,3.6
18-03-00 02:00,3.3
18-03-00 01:00,4.3
18-03-00 00:00,
17-03-00 23:00,3.1
17-03-00 22:00,1.9
17-03-00 21:00,2.1
17-03-00 20:00,3.4
17-03-00 19:00,4.2
17-03-00 18:00,4.5
17-03-00 17:00,4.0
17-03-00 16:00,4.1
17-03-00 15:00,3.5
17-03-00 14:00,3.8
17-03-00 13:00,3.6
17-03-00 12:00,2.7
17-03-00 11:00,2.5
17-03-00 10:00,2.8
17-03-00 09:00,2.7
17-03-00 08:00,2.5
17-03-00 07:00,3.0
17-03-00 06:00,
17-03-00 05:00,1.2
17-03-00 04:00,1.0
17-03-00 03:00,1.0
17-03-00 02:00,1.0
17-03-00 01:00,1.3
17-03-00 00:00,
16-03-00 23:00,3.3
16-03-00 22:00,2.6
16-03-00 21:00,2.4
16-03-00 20:00,4.0
16-03-00 19:00,3.8
16-03-00 18:00,4.6
16-03-00 17:00,6.0
16-03-00 16:00,6.5
16-03-00 15:00,4.9
16-03-00 14:00,5.3
16-03-00 13:00,5.9
16-03-00 12:00,7.6
16-03-00 11:00,8.1
16-03-00 10:00,6.8
16-03-00 09:00,5.5
16-03-00 08:00,2.4
16-03-00 07:00,1.6
16-03-00 06:00,
16-03-00 05:00,1.5
16-03-00 04:00,1.4
16-03-00 03:00,1.1
16-03-00 02:00,1.4
16-03-00 01:00,1.4
16-03-00 00:00,
15-03-00 23:00,1.6
15-03-00 22:00,1.5
15-03-00 21:00,1.9
15-03-00 20:00,1.6
15-03-00 19:00,2.3
15-03-00 18:00,2.4
15-03-00 17:00,2.3
15-03-00 16:00,2.4
15-03-00 15:00,2.4
15-03-00 14:00,2.2
15-03-00 13:00,2.2
15-03-00 12:00,2.8
15-03-00 11:00,2.9
15-03-00 10:00,2.5
15-03-00 09:00,2.1
15-03-00 08:00,1.8
15-03-00 07:00,
15-03-00 06:00,1.3
15-03-00 05:00,1.4
15-03-00 04:00,1.8
15-03-00 03:00,1.5
15-03-00 02:00,1.2
15-03-00 01:00,1.6
15-03-00 00:00,
14-03-00 23:00,1.4
14-03-00 22:00,1.3
14-03-00 21:00,2.9
14-03-00 20:00,5.5
14-03-00 19:00,8.7
14-03-00 18:00,11.2
14-03-00 17:00,12.1
14-03-00 16:00,10.2
14-03-00 15:00,9.5
14-03-00 14:00,8.5
14-03-00 13:00,7.8
14-03-00 12:00,6.9
14-03-00 11:00,6.6
14-03-00 10:00,8.6
14-03-00 09:00,8.7
14-03-00 08:00,8.4
14-03-00 07:00,
14-03-00 06:00,6.7
14-03-00 05:00,9.8
14-03-00 04:00,10.1
14-03-00 03:00,10.7
14-03-00 02:00,10.1
14-03-00 01:00,8.8
14-03-00 00:00,
13-03-00 23:00,9.6
13-03-00 22:00,9.9
13-03-00 21:00,5.9
13-03-00 20:00,6.9
13-03-00 19:00,7.6
13-03-00 18:00,8.1
13-03-00 17:00,11.4
13-03-00 16:00,13.5
13-03-00 15:00,12.8
13-03-00 14:00,6.9
13-03-00 13:00,8.5
13-03-00 12:00,12.0
13-03-00 11:00,11.6
13-03-00 10:00,15.8
13-03-00 09:00,15.5
13-03-00 08:00,
13-03-00 07:00,10.1
13-03-00 06:00,8.8
13-03-00 05:00,9.0
13-03-00 04:00,7.6
13-03-00 03:00,6.2
13-03-00 02:00,6.2
13-03-00 01:00,5.3
13-03-00 00:00,
12-03-00 23:00,5.1
12-03-00 22:00,4.9
12-03-00 21:00,5.1
12-03-00 20:00,5.1
12-03-00 19:00,5.5
12-03-00 18:00,6.1
12-03-00 17:00,6.4
12-03-00 16:00,6.4
12-03-00 15:00,6.2
12-03-00 14:00,6.9
12-03-00 13:00,7.7
12-03-00 12:00,8.2
12-03-00 11:00,6.2
12-03-00 10:00,6.4
12-03-00 09:00,6.0
12-03-00 08:00,
12-03-00 07:00,5.0
12-03-00 06:00,4.8
12-03-00 05:00,4.4
12-03-00 04:00,4.5
12-03-00 03:00,4.5
12-03-00 02:00,1.5
12-03-00 01:00,1.3
12-03-00 00:00,
11-03-00 23:00,1.1
11-03-00 22:00,1.2
11-03-00 21:00,1.2
11-03-00 20:00,1.0
11-03-00 19:00,1.4
11-03-00 18:00,1.1
11-03-00 17:00,1.9
11-03-00 16:00,2.0
11-03-00 15:00,2.5
11-03-00 14:00,3.6
11-03-00 13:00,4.5
11-03-00 12:00,4.3
11-03-00 11:00,5.3
11-03-00 10:00,5.2
11-03-00 09:00,
11-03-00 08:00,4.0
11-03-00 07:00,6.6
11-03-00 06:00,15.8
11-03-00 05:00,54.8
11-03-00 04:00,35.6
11-03-00 03:00,8.2
11-03-00 02:00,5.6
11-03-00 01:00,3.3
11-03-00 00:00,
10-03-00 23:00,2.5
10-03-00 22:00,2.9
10-03-00 21:00,2.4
10-03-00 20:00,2.7
10-03-00 19:00,2.7
10-03-00 18:00,2.8
10-03-00 17:00,1.9
10-03-00 16:00,2.3
10-03-00 15:00,1.5
10-03-00 14:00,2.2
10-03-00 13:00,3.3
10-03-00 12:00,4.8
10-03-00 11:00,6.3
10-03-00 10:00,6.8
10-03-00 09:00,
10-03-00 08:00,3.3
10-03-00 07:00,2.0
10-03-00 06:00,1.0
10-03-00 05:00,1.0
10-03-00 04:00,1.0
10-03-00 03:00,1.7
10-03-00 02:00,1.1
10-03-00 01:00,1.0
10-03-00 00:00,
09-03-00 23:00,1.3
09-03-00 22:00,3.2
09-03-00 21:00,1.9
09-03-00 20:00,1.8
09-03-00 19:00,1.7
09-03-00 18:00,1.9
09-03-00 17:00,2.3
09-03-00 16:00,1.9
09-03-00 15:00,2.1
09-03-00 14:00,
09-03-00 13:00,
09-03-00 12:00,
09-03-00 11:00,
09-03-00 10:00,2.3
09-03-00 09:00,2.1
09-03-00 08:00,1.8
09-03-00 07:00,1.5
09-03-00 06:00,1.7
09-03-00 05:00,1.3
09-03-00 04:00,
09-03-00 03:00,1.4
09-03-00 02:00,1.5
09-03-00 01:00,1.8
09-03-00 00:00,
08-03-00 23:00,1.5
08-03-00 22:00,1.6
08-03-00 21:00,1.6
08-03-00 20:00,1.6
08-03-00 19:00,1.9
08-03-00 18:00,1.9
08-03-00 17:00,1.7
08-03-00 16:00,2.0
08-03-00 15:00,1.7
08-03-00 14:00,2.2
08-03-00 13:00,3.8
08-03-00 12:00,3.0
08-03-00 11:00,3.0
08-03-00 10:00,3.4
08-03-00 09:00,3.1
08-03-00 08:00,3.2
08-03-00 07:00,2.0
08-03-00 06:00,1.4
08-03-00 05:00,1.0
08-03-00 04:00,
08-03-00 03:00,1.8
08-03-00 02:00,1.6
08-03-00 01:00,1.4
08-03-00 00:00,
07-03-00 23:00,1.5
07-03-00 22:00,2.3
07-03-00 21:00,3.4
07-03-00 20:00,3.4
07-03-00 19:00,3.6
07-03-00 18:00,3.2
07-03-00 17:00,3.9
07-03-00 16:00,4.1
07-03-00 15:00,4.1
07-03-00 14:00,5.3
07-03-00 13:00,7.0
07-03-00 12:00,7.3
07-03-00 11:00,8.8
07-03-00 10:00,5.1
07-03-00 09:00,4.6
07-03-00 08:00,4.4
07-03-00 07:00,3.8
07-03-00 06:00,3.5
