Datum Zeit,Schwartenberg O3
,µg/m³
01-04-00 00:00,66
31-03-00 23:00,64
31-03-00 22:00,57
31-03-00 21:00,50
31-03-00 20:00,49
31-03-00 19:00,51
31-03-00 18:00,64
31-03-00 17:00,63
31-03-00 16:00,69
31-03-00 15:00,73
31-03-00 14:00,74
31-03-00 13:00,69
31-03-00 12:00,66
31-03-00 11:00,66
31-03-00 10:00,55
31-03-00 09:00,56
31-03-00 08:00,
31-03-00 07:00,
31-03-00 06:00,54
31-03-00 05:00,48
31-03-00 04:00,43
31-03-00 03:00,40
31-03-00 02:00,40
31-03-00 01:00,41
31-03-00 00:00,39
30-03-00 23:00,44
30-03-00 22:00,33
30-03-00 21:00,25
30-03-00 20:00,21
30-03-00 19:00,20
30-03-00 18:00,19
30-03-00 17:00,18
30-03-00 16:00,19
30-03-00 15:00,49
30-03-00 14:00,63
30-03-00 13:00,63
30-03-00 12:00,67
30-03-00 11:00,68
30-03-00 10:00,73
30-03-00 09:00,72
30-03-00 08:00,75
30-03-00 07:00,
30-03-00 06:00,92
30-03-00 05:00,87
30-03-00 04:00,90
30-03-00 03:00,91
30-03-00 02:00,87
30-03-00 01:00,
30-03-00 00:00,84
29-03-00 23:00,81
29-03-00 22:00,79
29-03-00 21:00,79
29-03-00 20:00,82
29-03-00 19:00,75
29-03-00 18:00,82
29-03-00 17:00,79
29-03-00 16:00,84
29-03-00 15:00,85
29-03-00 14:00,75
29-03-00 13:00,65
29-03-00 12:00,71
29-03-00 11:00,68
29-03-00 10:00,81
29-03-00 09:00,81
29-03-00 08:00,80
29-03-00 07:00,
29-03-00 06:00,
29-03-00 05:00,
29-03-00 04:00,
29-03-00 03:00,
29-03-00 02:00,
29-03-00 01:00,
29-03-00 00:00,
28-03-00 23:00,
28-03-00 22:00,
28-03-00 21:00,32
28-03-00 20:00,34
28-03-00 19:00,40
28-03-00 18:00,43
28-03-00 17:00,38
28-03-00 16:00,37
28-03-00 15:00,37
28-03-00 14:00,44
28-03-00 13:00,48
28-03-00 12:00,51
28-03-00 11:00,46
28-03-00 10:00,45
28-03-00 09:00,55
28-03-00 08:00,52
28-03-00 07:00,55
28-03-00 06:00,67
28-03-00 05:00,77
28-03-00 04:00,75
28-03-00 03:00,70
28-03-00 02:00,
28-03-00 01:00,81
28-03-00 00:00,69
27-03-00 23:00,66
27-03-00 22:00,74
27-03-00 21:00,67
27-03-00 20:00,68
27-03-00 19:00,65
27-03-00 18:00,68
27-03-00 17:00,70
27-03-00 16:00,67
27-03-00 15:00,70
27-03-00 14:00,71
27-03-00 13:00,73
27-03-00 12:00,79
27-03-00 11:00,80
27-03-00 10:00,80
27-03-00 09:00,77
27-03-00 08:00,79
27-03-00 07:00,82
27-03-00 06:00,85
27-03-00 05:00,76
27-03-00 04:00,82
27-03-00 03:00,
27-03-00 02:00,89
27-03-00 01:00,90
27-03-00 00:00,89
26-03-00 23:00,87
26-03-00 22:00,92
26-03-00 21:00,86
26-03-00 20:00,79
26-03-00 19:00,75
26-03-00 18:00,75
26-03-00 17:00,66
26-03-00 16:00,63
26-03-00 15:00,83
26-03-00 14:00,89
26-03-00 13:00,95
26-03-00 12:00,84
26-03-00 11:00,73
26-03-00 10:00,59
26-03-00 09:00,47
26-03-00 08:00,33
26-03-00 07:00,36
26-03-00 06:00,37
26-03-00 05:00,46
26-03-00 04:00,62
26-03-00 03:00,
26-03-00 02:00,45
26-03-00 01:00,37
26-03-00 00:00,62
25-03-00 23:00,76
25-03-00 22:00,74
25-03-00 21:00,74
25-03-00 20:00,75
25-03-00 19:00,78
25-03-00 18:00,83
25-03-00 17:00,86
25-03-00 16:00,86
25-03-00 15:00,86
25-03-00 14:00,88
25-03-00 13:00,88
25-03-00 12:00,85
25-03-00 11:00,68
25-03-00 10:00,60
25-03-00 09:00,67
25-03-00 08:00,71
25-03-00 07:00,66
25-03-00 06:00,61
25-03-00 05:00,60
25-03-00 04:00,
25-03-00 03:00,19
25-03-00 02:00,21
25-03-00 01:00,36
25-03-00 00:00,36
24-03-00 23:00,44
24-03-00 22:00,60
24-03-00 21:00,52
24-03-00 20:00,42
24-03-00 19:00,35
24-03-00 18:00,31
24-03-00 17:00,34
24-03-00 16:00,35
24-03-00 15:00,53
24-03-00 14:00,53
24-03-00 13:00,48
24-03-00 12:00,49
24-03-00 11:00,45
24-03-00 10:00,33
24-03-00 09:00,40
24-03-00 08:00,28
24-03-00 07:00,27
24-03-00 06:00,25
24-03-00 05:00,43
24-03-00 04:00,
24-03-00 03:00,45
24-03-00 02:00,51
24-03-00 01:00,75
24-03-00 00:00,74
23-03-00 23:00,84
23-03-00 22:00,92
23-03-00 21:00,96
23-03-00 20:00,89
23-03-00 19:00,76
23-03-00 18:00,89
23-03-00 17:00,111
23-03-00 16:00,109
23-03-00 15:00,97
23-03-00 14:00,111
23-03-00 13:00,121
23-03-00 12:00,109
23-03-00 11:00,104
23-03-00 10:00,110
23-03-00 09:00,112
23-03-00 08:00,105
23-03-00 07:00,97
23-03-00 06:00,89
23-03-00 05:00,
23-03-00 04:00,94
23-03-00 03:00,91
23-03-00 02:00,92
23-03-00 01:00,95
23-03-00 00:00,92
22-03-00 23:00,83
22-03-00 22:00,81
22-03-00 21:00,75
22-03-00 20:00,56
22-03-00 19:00,42
22-03-00 18:00,48
22-03-00 17:00,68
22-03-00 16:00,67
22-03-00 15:00,75
22-03-00 14:00,85
22-03-00 13:00,88
22-03-00 12:00,88
22-03-00 11:00,82
22-03-00 10:00,76
22-03-00 09:00,74
22-03-00 08:00,71
22-03-00 07:00,68
22-03-00 06:00,74
22-03-00 05:00,
22-03-00 04:00,100
22-03-00 03:00,99
22-03-00 02:00,97
22-03-00 01:00,94
22-03-00 00:00,89
21-03-00 23:00,86
21-03-00 22:00,81
21-03-00 21:00,61
21-03-00 20:00,45
21-03-00 19:00,45
21-03-00 18:00,53
21-03-00 17:00,61
21-03-00 16:00,65
21-03-00 15:00,64
21-03-00 14:00,63
21-03-00 13:00,60
21-03-00 12:00,57
21-03-00 11:00,51
21-03-00 10:00,50
21-03-00 09:00,44
21-03-00 08:00,38
21-03-00 07:00,40
21-03-00 06:00,
21-03-00 05:00,38
21-03-00 04:00,46
21-03-00 03:00,45
21-03-00 02:00,42
21-03-00 01:00,47
21-03-00 00:00,49
20-03-00 23:00,52
20-03-00 22:00,47
20-03-00 21:00,48
20-03-00 20:00,52
20-03-00 19:00,52
20-03-00 18:00,58
20-03-00 17:00,70
20-03-00 16:00,72
20-03-00 15:00,71
20-03-00 14:00,74
20-03-00 13:00,80
20-03-00 12:00,74
20-03-00 11:00,69
20-03-00 10:00,58
20-03-00 09:00,54
20-03-00 08:00,60
