Datum Zeit,Bautzen SO2
,µg/m³
01-04-00 00:00,
31-03-00 23:00,1.0
31-03-00 22:00,2.3
31-03-00 21:00,1.8
31-03-00 20:00,2.4
31-03-00 19:00,2.5
31-03-00 18:00,1.8
31-03-00 17:00,1.1
31-03-00 16:00,1.0
31-03-00 15:00,1.0
31-03-00 14:00,1.0
31-03-00 13:00,1.0
31-03-00 12:00,1.0
31-03-00 11:00,1.0
31-03-00 10:00,1.0
31-03-00 09:00,1.5
31-03-00 08:00,1.0
31-03-00 07:00,1.0
31-03-00 06:00,2.8
31-03-00 05:00,4.4
31-03-00 04:00,4.0
31-03-00 03:00,3.4
31-03-00 02:00,
31-03-00 01:00,2.9
31-03-00 00:00,
30-03-00 23:00,7.4
30-03-00 22:00,7.0
30-03-00 21:00,8.4
30-03-00 20:00,7.7
30-03-00 19:00,7.0
30-03-00 18:00,8.7
30-03-00 17:00,37.3
30-03-00 16:00,8.6
30-03-00 15:00,7.7
30-03-00 14:00,5.9
30-03-00 13:00,6.8
30-03-00 12:00,6.4
30-03-00 11:00,8.8
30-03-00 10:00,9.9
30-03-00 09:00,3.3
30-03-00 08:00,3.9
30-03-00 07:00,5.7
30-03-00 06:00,5.6
30-03-00 05:00,5.7
30-03-00 04:00,6.0
30-03-00 03:00,
30-03-00 02:00,6.0
30-03-00 01:00,5.7
30-03-00 00:00,
29-03-00 23:00,5.9
29-03-00 22:00,4.9
29-03-00 21:00,3.8
29-03-00 20:00,4.5
29-03-00 19:00,4.6
29-03-00 18:00,5.5
29-03-00 17:00,9.3
29-03-00 16:00,8.3
29-03-00 15:00,9.0
29-03-00 14:00,6.0
29-03-00 13:00,3.8
29-03-00 12:00,2.6
29-03-00 11:00,1.8
29-03-00 10:00,2.2
29-03-00 09:00,1.5
29-03-00 08:00,1.7
29-03-00 07:00,1.9
29-03-00 06:00,1.5
29-03-00 05:00,1.1
29-03-00 04:00,1.4
29-03-00 03:00,
29-03-00 02:00,1.0
29-03-00 01:00,1.0
29-03-00 00:00,
28-03-00 23:00,1.0
28-03-00 22:00,1.1
28-03-00 21:00,1.2
28-03-00 20:00,1.0
28-03-00 19:00,1.0
28-03-00 18:00,1.5
28-03-00 17:00,1.4
28-03-00 16:00,1.9
28-03-00 15:00,1.7
28-03-00 14:00,1.5
28-03-00 13:00,1.6
28-03-00 12:00,1.7
28-03-00 11:00,2.2
28-03-00 10:00,1.5
28-03-00 09:00,1.8
28-03-00 08:00,3.3
28-03-00 07:00,4.2
28-03-00 06:00,4.5
28-03-00 05:00,6.5
28-03-00 04:00,
28-03-00 03:00,2.2
28-03-00 02:00,1.5
28-03-00 01:00,1.3
28-03-00 00:00,
27-03-00 23:00,2.1
27-03-00 22:00,3.7
27-03-00 21:00,3.7
27-03-00 20:00,3.5
27-03-00 19:00,3.5
27-03-00 18:00,3.0
27-03-00 17:00,2.8
27-03-00 16:00,3.2
27-03-00 15:00,3.5
27-03-00 14:00,5.0
27-03-00 13:00,7.1
27-03-00 12:00,7.4
27-03-00 11:00,6.0
27-03-00 10:00,6.7
27-03-00 09:00,5.9
27-03-00 08:00,4.0
27-03-00 07:00,4.5
27-03-00 06:00,5.1
27-03-00 05:00,4.5
27-03-00 04:00,
27-03-00 03:00,1.2
27-03-00 02:00,2.0
27-03-00 01:00,1.7
27-03-00 00:00,
26-03-00 23:00,2.1
26-03-00 22:00,2.0
26-03-00 21:00,3.3
26-03-00 20:00,4.0
26-03-00 19:00,4.5
26-03-00 18:00,4.1
26-03-00 17:00,2.8
26-03-00 16:00,3.1
26-03-00 15:00,3.6
26-03-00 14:00,2.1
26-03-00 13:00,3.7
26-03-00 12:00,4.0
26-03-00 11:00,4.0
26-03-00 10:00,5.2
26-03-00 09:00,11.3
26-03-00 08:00,9.8
26-03-00 07:00,8.4
26-03-00 06:00,7.7
26-03-00 05:00,
26-03-00 04:00,18.3
26-03-00 03:00,13.7
26-03-00 02:00,9.1
26-03-00 01:00,8.8
26-03-00 00:00,
25-03-00 23:00,2.0
25-03-00 22:00,1.0
25-03-00 21:00,1.0
25-03-00 20:00,2.6
25-03-00 19:00,2.4
25-03-00 18:00,2.5
25-03-00 17:00,1.5
25-03-00 16:00,1.1
25-03-00 15:00,1.0
25-03-00 14:00,1.0
25-03-00 13:00,1.0
25-03-00 12:00,2.5
25-03-00 11:00,9.6
25-03-00 10:00,15.4
25-03-00 09:00,17.5
25-03-00 08:00,19.0
25-03-00 07:00,12.4
25-03-00 06:00,11.3
25-03-00 05:00,
25-03-00 04:00,10.7
25-03-00 03:00,6.4
25-03-00 02:00,3.6
25-03-00 01:00,5.1
25-03-00 00:00,
24-03-00 23:00,11.1
24-03-00 22:00,12.4
24-03-00 21:00,12.9
24-03-00 20:00,13.0
24-03-00 19:00,12.8
24-03-00 18:00,13.1
24-03-00 17:00,14.9
24-03-00 16:00,20.7
24-03-00 15:00,16.5
24-03-00 14:00,17.7
24-03-00 13:00,14.9
24-03-00 12:00,12.1
24-03-00 11:00,11.2
24-03-00 10:00,12.7
24-03-00 09:00,11.4
24-03-00 08:00,9.4
24-03-00 07:00,8.6
24-03-00 06:00,
24-03-00 05:00,8.6
24-03-00 04:00,9.0
24-03-00 03:00,7.4
24-03-00 02:00,8.2
24-03-00 01:00,6.3
24-03-00 00:00,
23-03-00 23:00,7.3
23-03-00 22:00,7.6
23-03-00 21:00,10.0
23-03-00 20:00,11.8
23-03-00 19:00,8.9
23-03-00 18:00,14.5
23-03-00 17:00,17.5
23-03-00 16:00,13.7
23-03-00 15:00,12.1
23-03-00 14:00,9.6
23-03-00 13:00,9.7
23-03-00 12:00,12.0
23-03-00 11:00,13.6
23-03-00 10:00,27.2
23-03-00 09:00,42.4
23-03-00 08:00,45.8
23-03-00 07:00,36.8
23-03-00 06:00,
23-03-00 05:00,23.1
23-03-00 04:00,43.0
23-03-00 03:00,57.7
23-03-00 02:00,49.2
23-03-00 01:00,41.6
23-03-00 00:00,
22-03-00 23:00,16.6
22-03-00 22:00,14.6
22-03-00 21:00,13.8
22-03-00 20:00,13.8
22-03-00 19:00,10.7
22-03-00 18:00,6.6
22-03-00 17:00,6.6
22-03-00 16:00,6.5
22-03-00 15:00,8.5
22-03-00 14:00,7.6
22-03-00 13:00,5.5
22-03-00 12:00,6.4
22-03-00 11:00,9.7
22-03-00 10:00,14.9
22-03-00 09:00,16.7
22-03-00 08:00,17.7
22-03-00 07:00,
22-03-00 06:00,9.7
22-03-00 05:00,4.9
22-03-00 04:00,1.7
22-03-00 03:00,1.0
22-03-00 02:00,1.0
22-03-00 01:00,1.0
22-03-00 00:00,
21-03-00 23:00,4.5
21-03-00 22:00,5.7
21-03-00 21:00,6.1
21-03-00 20:00,6.5
21-03-00 19:00,4.4
21-03-00 18:00,2.5
21-03-00 17:00,3.4
21-03-00 16:00,3.1
21-03-00 15:00,3.3
21-03-00 14:00,3.4
21-03-00 13:00,3.6
21-03-00 12:00,3.3
21-03-00 11:00,3.6
21-03-00 10:00,3.5
21-03-00 09:00,3.8
21-03-00 08:00,3.4
21-03-00 07:00,
21-03-00 06:00,2.1
21-03-00 05:00,2.0
21-03-00 04:00,1.8
21-03-00 03:00,1.7
21-03-00 02:00,1.3
21-03-00 01:00,2.3
21-03-00 00:00,
20-03-00 23:00,2.3
20-03-00 22:00,3.7
20-03-00 21:00,3.8
20-03-00 20:00,3.6
20-03-00 19:00,8.2
20-03-00 18:00,7.4
20-03-00 17:00,6.8
20-03-00 16:00,5.3
20-03-00 15:00,4.8
20-03-00 14:00,5.1
20-03-00 13:00,3.8
20-03-00 12:00,4.6
20-03-00 11:00,5.2
20-03-00 10:00,5.6
20-03-00 09:00,5.9
20-03-00 08:00,
20-03-00 07:00,10.5
20-03-00 06:00,6.7
20-03-00 05:00,4.8
20-03-00 04:00,4.3
20-03-00 03:00,4.2
20-03-00 02:00,4.5
20-03-00 01:00,3.6
20-03-00 00:00,
19-03-00 23:00,3.0
19-03-00 22:00,3.5
19-03-00 21:00,4.1
19-03-00 20:00,4.8
19-03-00 19:00,5.3
19-03-00 18:00,2.8
19-03-00 17:00,5.3
19-03-00 16:00,4.9
19-03-00 15:00,7.8
19-03-00 14:00,7.1
19-03-00 13:00,8.4
19-03-00 12:00,6.4
19-03-00 11:00,5.0
19-03-00 10:00,5.0
19-03-00 09:00,6.1
19-03-00 08:00,
19-03-00 07:00,7.2
19-03-00 06:00,6.4
19-03-00 05:00,6.2
19-03-00 04:00,8.1
19-03-00 03:00,7.1
19-03-00 02:00,5.0
19-03-00 01:00,6.5
19-03-00 00:00,
18-03-00 23:00,7.9
18-03-00 22:00,8.1
18-03-00 21:00,9.0
18-03-00 20:00,10.7
18-03-00 19:00,13.1
18-03-00 18:00,16.1
18-03-00 17:00,14.2
18-03-00 16:00,12.3
18-03-00 15:00,13.4
18-03-00 14:00,13.7
18-03-00 13:00,13.9
18-03-00 12:00,8.4
18-03-00 11:00,7.4
18-03-00 10:00,10.1
18-03-00 09:00,
18-03-00 08:00,7.2
18-03-00 07:00,6.9
18-03-00 06:00,9.0
18-03-00 05:00,10.8
18-03-00 04:00,10.3
18-03-00 03:00,7.0
18-03-00 02:00,4.4
18-03-00 01:00,4.8
18-03-00 00:00,
17-03-00 23:00,7.3
17-03-00 22:00,8.0
17-03-00 21:00,8.8
17-03-00 20:00,8.7
17-03-00 19:00,8.3
17-03-00 18:00,9.6
17-03-00 17:00,9.7
17-03-00 16:00,8.0
17-03-00 15:00,9.6
17-03-00 14:00,10.0
17-03-00 13:00,7.5
17-03-00 12:00,7.6
17-03-00 11:00,6.0
17-03-00 10:00,5.0
17-03-00 09:00,
17-03-00 08:00,9.1
17-03-00 07:00,10.6
17-03-00 06:00,7.9
17-03-00 05:00,4.3
17-03-00 04:00,3.4
17-03-00 03:00,4.8
17-03-00 02:00,3.5
17-03-00 01:00,3.5
17-03-00 00:00,
16-03-00 23:00,2.2
16-03-00 22:00,1.8
16-03-00 21:00,3.4
16-03-00 20:00,3.5
16-03-00 19:00,4.3
16-03-00 18:00,4.0
16-03-00 17:00,5.3
16-03-00 16:00,2.6
16-03-00 15:00,3.1
16-03-00 14:00,4.2
16-03-00 13:00,3.3
16-03-00 12:00,5.8
16-03-00 11:00,5.3
16-03-00 10:00,
16-03-00 09:00,7.4
16-03-00 08:00,3.7
16-03-00 07:00,2.0
16-03-00 06:00,1.7
16-03-00 05:00,1.0
16-03-00 04:00,1.0
16-03-00 03:00,1.1
16-03-00 02:00,1.0
16-03-00 01:00,1.1
16-03-00 00:00,
15-03-00 23:00,1.8
15-03-00 22:00,2.3
15-03-00 21:00,2.8
15-03-00 20:00,2.7
15-03-00 19:00,3.3
15-03-00 18:00,2.7
15-03-00 17:00,2.3
15-03-00 16:00,2.5
15-03-00 15:00,2.8
15-03-00 14:00,3.4
15-03-00 13:00,2.1
15-03-00 12:00,2.4
15-03-00 11:00,2.8
15-03-00 10:00,
15-03-00 09:00,3.0
15-03-00 08:00,2.5
15-03-00 07:00,1.7
15-03-00 06:00,1.5
15-03-00 05:00,1.5
15-03-00 04:00,1.5
15-03-00 03:00,1.7
15-03-00 02:00,1.1
15-03-00 01:00,1.0
15-03-00 00:00,
14-03-00 23:00,1.1
14-03-00 22:00,2.2
14-03-00 21:00,1.2
14-03-00 20:00,1.2
14-03-00 19:00,2.5
14-03-00 18:00,2.8
14-03-00 17:00,3.4
14-03-00 16:00,2.6
14-03-00 15:00,3.1
14-03-00 14:00,3.8
14-03-00 13:00,3.8
14-03-00 12:00,8.7
14-03-00 11:00,
14-03-00 10:00,8.3
14-03-00 09:00,
14-03-00 08:00,14.9
14-03-00 07:00,16.0
14-03-00 06:00,11.9
14-03-00 05:00,6.9
14-03-00 04:00,14.2
14-03-00 03:00,14.4
14-03-00 02:00,14.3
14-03-00 01:00,13.2
14-03-00 00:00,
13-03-00 23:00,21.5
13-03-00 22:00,25.5
13-03-00 21:00,24.6
13-03-00 20:00,24.2
13-03-00 19:00,22.9
13-03-00 18:00,21.1
13-03-00 17:00,24.7
13-03-00 16:00,14.1
13-03-00 15:00,2.8
13-03-00 14:00,1.9
13-03-00 13:00,2.1
13-03-00 12:00,3.8
13-03-00 11:00,5.5
13-03-00 10:00,
13-03-00 09:00,13.1
13-03-00 08:00,9.5
13-03-00 07:00,10.7
13-03-00 06:00,11.3
13-03-00 05:00,8.2
13-03-00 04:00,7.7
13-03-00 03:00,6.7
13-03-00 02:00,4.7
13-03-00 01:00,4.9
13-03-00 00:00,
12-03-00 23:00,2.1
12-03-00 22:00,2.4
12-03-00 21:00,1.0
12-03-00 20:00,1.0
12-03-00 19:00,3.1
12-03-00 18:00,1.0
12-03-00 17:00,1.0
12-03-00 16:00,1.5
12-03-00 15:00,2.4
12-03-00 14:00,2.6
12-03-00 13:00,4.1
12-03-00 12:00,5.0
12-03-00 11:00,5.5
12-03-00 10:00,
12-03-00 09:00,5.2
12-03-00 08:00,3.6
12-03-00 07:00,2.1
12-03-00 06:00,2.3
12-03-00 05:00,3.6
12-03-00 04:00,2.4
12-03-00 03:00,1.0
12-03-00 02:00,1.0
12-03-00 01:00,1.0
12-03-00 00:00,
11-03-00 23:00,1.0
11-03-00 22:00,1.0
11-03-00 21:00,1.0
11-03-00 20:00,1.0
11-03-00 19:00,1.0
11-03-00 18:00,1.0
11-03-00 17:00,1.0
11-03-00 16:00,1.0
11-03-00 15:00,1.0
11-03-00 14:00,1.0
11-03-00 13:00,1.0
11-03-00 12:00,1.2
11-03-00 11:00,
11-03-00 10:00,1.1
11-03-00 09:00,1.1
11-03-00 08:00,1.8
11-03-00 07:00,1.7
11-03-00 06:00,2.6
11-03-00 05:00,2.6
11-03-00 04:00,3.1
11-03-00 03:00,8.6
11-03-00 02:00,13.0
11-03-00 01:00,5.0
11-03-00 00:00,
10-03-00 23:00,1.0
10-03-00 22:00,1.5
10-03-00 21:00,1.5
10-03-00 20:00,2.0
10-03-00 19:00,1.7
10-03-00 18:00,1.0
10-03-00 17:00,1.0
10-03-00 16:00,1.0
10-03-00 15:00,1.0
10-03-00 14:00,1.0
10-03-00 13:00,1.0
10-03-00 12:00,1.0
10-03-00 11:00,
10-03-00 10:00,1.0
10-03-00 09:00,1.0
10-03-00 08:00,1.0
10-03-00 07:00,1.0
10-03-00 06:00,1.0
10-03-00 05:00,1.0
10-03-00 04:00,1.1
10-03-00 03:00,2.1
10-03-00 02:00,2.7
10-03-00 01:00,1.0
10-03-00 00:00,
09-03-00 23:00,1.0
09-03-00 22:00,1.0
09-03-00 21:00,1.0
09-03-00 20:00,1.0
09-03-00 19:00,1.0
09-03-00 18:00,1.0
09-03-00 17:00,1.0
09-03-00 16:00,1.0
09-03-00 15:00,1.0
09-03-00 14:00,1.0
09-03-00 13:00,1.0
09-03-00 12:00,
09-03-00 11:00,1.2
09-03-00 10:00,1.0
09-03-00 09:00,1.0
09-03-00 08:00,1.0
09-03-00 07:00,1.0
09-03-00 06:00,1.0
09-03-00 05:00,1.0
09-03-00 04:00,1.0
09-03-00 03:00,1.0
09-03-00 02:00,1.0
09-03-00 01:00,1.0
09-03-00 00:00,
08-03-00 23:00,1.0
08-03-00 22:00,1.0
08-03-00 21:00,1.0
08-03-00 20:00,1.0
08-03-00 19:00,1.0
08-03-00 18:00,1.0
08-03-00 17:00,1.0
08-03-00 16:00,1.0
08-03-00 15:00,1.0
08-03-00 14:00,1.0
08-03-00 13:00,1.0
08-03-00 12:00,
08-03-00 11:00,1.0
08-03-00 10:00,1.2
08-03-00 09:00,1.1
08-03-00 08:00,1.4
08-03-00 07:00,1.4
08-03-00 06:00,1.0
08-03-00 05:00,1.0
08-03-00 04:00,1.0
08-03-00 03:00,1.0
08-03-00 02:00,1.0
08-03-00 01:00,1.0
08-03-00 00:00,
07-03-00 23:00,1.0
07-03-00 22:00,1.9
07-03-00 21:00,2.3
07-03-00 20:00,2.9
07-03-00 19:00,2.3
07-03-00 18:00,1.6
07-03-00 17:00,1.7
07-03-00 16:00,1.3
07-03-00 15:00,2.0
07-03-00 14:00,2.5
07-03-00 13:00,
07-03-00 12:00,2.6
07-03-00 11:00,2.5
07-03-00 10:00,2.6
07-03-00 09:00,2.3
07-03-00 08:00,2.5
07-03-00 07:00,2.6
