Datum Zeit,Glauchau BEN
25-03-00 19:00,2.0
25-03-00 18:00,1.2
25-03-00 17:00,1.1
25-03-00 16:00,1.1
25-03-00 15:00,1.0
25-03-00 14:00,0.8
25-03-00 13:00,1.0
25-03-00 12:00,1.4
25-03-00 11:00,1.6
25-03-00 10:00,1.1
25-03-00 09:00,1.0
25-03-00 08:00,1.0
25-03-00 07:00,0.9
25-03-00 06:00,0.8
25-03-00 05:00,0.8
25-03-00 04:00,1.5
25-03-00 03:00,0.9
25-03-00 02:00,1.2
25-03-00 01:00,1.4
25-03-00 00:00,1.5
24-03-00 23:00,3.4
24-03-00 22:00,4.6
24-03-00 21:00,3.1
24-03-00 20:00,2.0
24-03-00 19:00,4.3
24-03-00 18:00,2.6
24-03-00 17:00,2.4
24-03-00 16:00,2.5
24-03-00 15:00,2.1
24-03-00 14:00,2.5
24-03-00 13:00,5.0
24-03-00 12:00,5.2
24-03-00 11:00,5.4
24-03-00 10:00,5.7
24-03-00 09:00,5.7
24-03-00 08:00,5.7
24-03-00 07:00,5.3
24-03-00 06:00,3.8
24-03-00 05:00,3.4
24-03-00 04:00,4.5
24-03-00 03:00,4.8
24-03-00 02:00,4.9
24-03-00 01:00,4.6
24-03-00 00:00,7.0
23-03-00 23:00,7.6
23-03-00 22:00,5.2
23-03-00 21:00,3.3
23-03-00 20:00,2.8
23-03-00 19:00,2.4
23-03-00 18:00,2.2
23-03-00 17:00,2.5
23-03-00 16:00,2.4
23-03-00 15:00,2.1
23-03-00 14:00,1.7
23-03-00 13:00,2.0
23-03-00 12:00,1.8
23-03-00 11:00,2.2
23-03-00 10:00,2.9
23-03-00 09:00,13.1
23-03-00 08:00,12.8
23-03-00 07:00,7.7
23-03-00 06:00,2.9
23-03-00 05:00,2.5
23-03-00 04:00,2.2
23-03-00 03:00,2.9
23-03-00 02:00,4.6
23-03-00 01:00,6.5
23-03-00 00:00,10.0
22-03-00 23:00,9.3
22-03-00 22:00,9.6
22-03-00 21:00,9.6
22-03-00 20:00,19.3
22-03-00 19:00,3.6
22-03-00 18:00,2.0
22-03-00 17:00,2.1
22-03-00 16:00,1.5
22-03-00 15:00,1.8
22-03-00 14:00,1.7
22-03-00 13:00,1.6
22-03-00 12:00,1.7
22-03-00 11:00,3.9
22-03-00 10:00,5.3
22-03-00 09:00,8.4
22-03-00 08:00,6.2
22-03-00 07:00,
22-03-00 06:00,
22-03-00 05:00,
22-03-00 04:00,
22-03-00 03:00,3.7
22-03-00 02:00,5.3
22-03-00 01:00,8.1
22-03-00 00:00,10.7
21-03-00 23:00,9.4
21-03-00 22:00,10.2
21-03-00 21:00,12.3
21-03-00 20:00,9.4
21-03-00 19:00,2.0
21-03-00 18:00,1.6
21-03-00 17:00,2.0
21-03-00 16:00,2.3
21-03-00 15:00,1.8
21-03-00 14:00,1.5
21-03-00 13:00,1.9
21-03-00 12:00,3.7
21-03-00 11:00,4.4
21-03-00 10:00,4.8
21-03-00 09:00,1.5
21-03-00 08:00,2.2
21-03-00 07:00,1.8
21-03-00 06:00,0.8
21-03-00 05:00,0.8
21-03-00 04:00,0.6
21-03-00 03:00,0.6
21-03-00 02:00,1.0
21-03-00 01:00,1.4
21-03-00 00:00,3.2
20-03-00 23:00,3.6
20-03-00 22:00,4.0
20-03-00 21:00,3.0
20-03-00 20:00,7.0
20-03-00 19:00,3.1
20-03-00 18:00,2.6
20-03-00 17:00,2.3
20-03-00 16:00,2.1
20-03-00 15:00,2.0
20-03-00 14:00,1.4
20-03-00 13:00,1.7
20-03-00 12:00,1.7
20-03-00 11:00,3.2
20-03-00 10:00,2.8
20-03-00 09:00,5.8
20-03-00 08:00,5.9
20-03-00 07:00,4.4
20-03-00 06:00,2.5
20-03-00 05:00,1.7
20-03-00 04:00,1.2
20-03-00 03:00,1.8
20-03-00 02:00,2.0
20-03-00 01:00,1.3
20-03-00 00:00,1.8
19-03-00 23:00,1.6
19-03-00 22:00,1.1
19-03-00 21:00,1.4
19-03-00 20:00,1.4
19-03-00 19:00,1.3
19-03-00 18:00,1.2
19-03-00 17:00,1.1
19-03-00 16:00,1.2
19-03-00 15:00,1.2
19-03-00 14:00,0.7
19-03-00 13:00,0.9
19-03-00 12:00,1.2
19-03-00 11:00,1.9
19-03-00 10:00,2.5
19-03-00 09:00,1.6
19-03-00 08:00,2.4
19-03-00 07:00,3.2
19-03-00 06:00,3.4
19-03-00 05:00,3.7
19-03-00 04:00,4.7
19-03-00 03:00,5.4
19-03-00 02:00,5.1
19-03-00 01:00,7.1
19-03-00 00:00,7.3
18-03-00 23:00,7.9
18-03-00 22:00,7.1
18-03-00 21:00,7.7
18-03-00 20:00,4.6
18-03-00 19:00,6.8
18-03-00 18:00,1.6
18-03-00 17:00,1.3
18-03-00 16:00,1.2
18-03-00 15:00,1.3
18-03-00 14:00,1.0
18-03-00 13:00,1.3
18-03-00 12:00,
18-03-00 11:00,
18-03-00 10:00,
18-03-00 09:00,
18-03-00 08:00,5.6
18-03-00 07:00,3.9
18-03-00 06:00,1.3
18-03-00 05:00,1.4
18-03-00 04:00,1.2
18-03-00 03:00,1.7
18-03-00 02:00,1.0
18-03-00 01:00,1.4
18-03-00 00:00,1.7
17-03-00 23:00,2.3
17-03-00 22:00,1.4
17-03-00 21:00,1.9
17-03-00 20:00,2.1
17-03-00 19:00,2.3
17-03-00 18:00,2.3
17-03-00 17:00,2.3
17-03-00 16:00,1.7
17-03-00 15:00,1.9
17-03-00 14:00,1.3
17-03-00 13:00,1.6
17-03-00 12:00,1.0
17-03-00 11:00,1.2
17-03-00 10:00,0.7
17-03-00 09:00,0.6
17-03-00 08:00,0.8
17-03-00 07:00,1.1
17-03-00 06:00,0.5
17-03-00 05:00,0.5
17-03-00 04:00,0.6
17-03-00 03:00,0.6
17-03-00 02:00,0.8
17-03-00 01:00,0.7
17-03-00 00:00,0.7
16-03-00 23:00,1.2
16-03-00 22:00,2.1
16-03-00 21:00,3.1
16-03-00 20:00,3.3
16-03-00 19:00,1.9
16-03-00 18:00,1.9
16-03-00 17:00,2.4
16-03-00 16:00,1.7
16-03-00 15:00,2.2
16-03-00 14:00,2.0
16-03-00 13:00,1.3
16-03-00 12:00,1.1
16-03-00 11:00,1.2
16-03-00 10:00,0.9
16-03-00 09:00,0.9
16-03-00 08:00,1.0
16-03-00 07:00,1.2
16-03-00 06:00,0.5
16-03-00 05:00,0.6
16-03-00 04:00,0.6
16-03-00 03:00,0.6
16-03-00 02:00,0.7
16-03-00 01:00,0.7
16-03-00 00:00,0.8
15-03-00 23:00,0.9
15-03-00 22:00,0.9
15-03-00 21:00,1.2
15-03-00 20:00,1.2
15-03-00 19:00,1.6
15-03-00 18:00,1.6
15-03-00 17:00,1.7
15-03-00 16:00,1.2
15-03-00 15:00,1.3
15-03-00 14:00,1.1
15-03-00 13:00,1.2
15-03-00 12:00,0.8
15-03-00 11:00,0.9
15-03-00 10:00,1.1
15-03-00 09:00,1.1
15-03-00 08:00,1.3
15-03-00 07:00,1.1
15-03-00 06:00,0.6
15-03-00 05:00,0.5
15-03-00 04:00,0.5
15-03-00 03:00,0.5
15-03-00 02:00,0.5
15-03-00 01:00,0.5
15-03-00 00:00,0.5
14-03-00 23:00,0.9
14-03-00 22:00,0.7
14-03-00 21:00,1.2
14-03-00 20:00,1.6
14-03-00 19:00,2.0
14-03-00 18:00,2.0
14-03-00 17:00,
14-03-00 16:00,
14-03-00 15:00,
14-03-00 14:00,
14-03-00 13:00,
14-03-00 12:00,
14-03-00 11:00,
14-03-00 10:00,
14-03-00 09:00,
14-03-00 08:00,
14-03-00 07:00,
14-03-00 06:00,
14-03-00 05:00,
14-03-00 04:00,
14-03-00 03:00,
14-03-00 02:00,
14-03-00 01:00,
14-03-00 00:00,
13-03-00 23:00,
13-03-00 22:00,
13-03-00 21:00,
13-03-00 20:00,
13-03-00 19:00,
13-03-00 18:00,
13-03-00 17:00,
13-03-00 16:00,
13-03-00 15:00,
13-03-00 14:00,
13-03-00 13:00,
13-03-00 12:00,
13-03-00 11:00,
13-03-00 10:00,
13-03-00 09:00,
13-03-00 08:00,
13-03-00 07:00,
13-03-00 06:00,
13-03-00 05:00,
13-03-00 04:00,
13-03-00 03:00,
13-03-00 02:00,
13-03-00 01:00,
13-03-00 00:00,
12-03-00 23:00,
12-03-00 22:00,
12-03-00 21:00,
12-03-00 20:00,
12-03-00 19:00,
12-03-00 18:00,
12-03-00 17:00,
12-03-00 16:00,
12-03-00 15:00,
12-03-00 14:00,
12-03-00 13:00,
12-03-00 12:00,
12-03-00 11:00,
12-03-00 10:00,
12-03-00 09:00,
12-03-00 08:00,
12-03-00 07:00,
12-03-00 06:00,
12-03-00 05:00,
12-03-00 04:00,
12-03-00 03:00,
12-03-00 02:00,
12-03-00 01:00,
12-03-00 00:00,
11-03-00 23:00,
11-03-00 22:00,
11-03-00 21:00,
11-03-00 20:00,
11-03-00 19:00,
11-03-00 18:00,
11-03-00 17:00,
11-03-00 16:00,
11-03-00 15:00,
11-03-00 14:00,1.0
11-03-00 13:00,1.4
11-03-00 12:00,1.5
11-03-00 11:00,1.2
11-03-00 10:00,0.8
11-03-00 09:00,1.3
11-03-00 08:00,0.7
11-03-00 07:00,1.0
11-03-00 06:00,0.9
11-03-00 05:00,0.8
11-03-00 04:00,1.0
11-03-00 03:00,1.0
11-03-00 02:00,1.1
11-03-00 01:00,1.5
11-03-00 00:00,2.8
10-03-00 23:00,2.9
10-03-00 22:00,2.5
10-03-00 21:00,3.6
10-03-00 20:00,3.9
10-03-00 19:00,2.1
10-03-00 18:00,1.6
10-03-00 17:00,1.6
10-03-00 16:00,1.5
10-03-00 15:00,1.6
10-03-00 14:00,1.3
10-03-00 13:00,1.1
10-03-00 12:00,1.1
10-03-00 11:00,
10-03-00 10:00,
10-03-00 09:00,
10-03-00 08:00,
10-03-00 07:00,1.4
10-03-00 06:00,0.5
10-03-00 05:00,0.5
10-03-00 04:00,0.6
10-03-00 03:00,0.6
10-03-00 02:00,0.5
10-03-00 01:00,0.6
10-03-00 00:00,0.6
09-03-00 23:00,0.7
09-03-00 22:00,0.5
09-03-00 21:00,0.6
09-03-00 20:00,0.7
09-03-00 19:00,0.8
09-03-00 18:00,1.0
09-03-00 17:00,1.1
09-03-00 16:00,0.9
09-03-00 15:00,0.9
09-03-00 14:00,0.6
09-03-00 13:00,0.8
09-03-00 12:00,0.9
09-03-00 11:00,0.9
09-03-00 10:00,0.9
09-03-00 09:00,1.0
09-03-00 08:00,1.0
09-03-00 07:00,0.8
09-03-00 06:00,0.6
09-03-00 05:00,0.5
09-03-00 04:00,0.5
09-03-00 03:00,0.5
09-03-00 02:00,0.5
09-03-00 01:00,0.6
09-03-00 00:00,0.6
08-03-00 23:00,0.8
08-03-00 22:00,0.8
08-03-00 21:00,0.8
08-03-00 20:00,0.9
08-03-00 19:00,1.1
08-03-00 18:00,1.0
08-03-00 17:00,1.8
08-03-00 16:00,1.6
08-03-00 15:00,1.6
08-03-00 14:00,1.3
08-03-00 13:00,1.4
08-03-00 12:00,1.2
08-03-00 11:00,1.2
08-03-00 10:00,1.0
08-03-00 09:00,1.1
08-03-00 08:00,1.3
08-03-00 07:00,1.4
08-03-00 06:00,0.8
08-03-00 05:00,0.6
08-03-00 04:00,0.6
08-03-00 03:00,0.6
08-03-00 02:00,0.7
08-03-00 01:00,0.8
08-03-00 00:00,1.1
07-03-00 23:00,1.4
07-03-00 22:00,1.2
07-03-00 21:00,1.3
07-03-00 20:00,1.5
07-03-00 19:00,1.7
07-03-00 18:00,1.8
07-03-00 17:00,1.9
07-03-00 16:00,1.5
07-03-00 15:00,1.3
07-03-00 14:00,1.3
07-03-00 13:00,1.3
07-03-00 12:00,1.6
07-03-00 11:00,1.6
07-03-00 10:00,1.7
07-03-00 09:00,1.6
07-03-00 08:00,1.9
07-03-00 07:00,1.3
07-03-00 06:00,1.0
07-03-00 05:00,1.0
07-03-00 04:00,1.0
07-03-00 03:00,1.1
07-03-00 02:00,0.9
07-03-00 01:00,1.0
07-03-00 00:00,1.1
06-03-00 23:00,1.4
06-03-00 22:00,1.5
06-03-00 21:00,1.4
06-03-00 20:00,1.8
06-03-00 19:00,2.4
06-03-00 18:00,1.5
06-03-00 17:00,1.8
06-03-00 16:00,
06-03-00 15:00,
06-03-00 14:00,
06-03-00 13:00,
06-03-00 12:00,
06-03-00 11:00,
06-03-00 10:00,
06-03-00 09:00,
06-03-00 08:00,
06-03-00 07:00,
06-03-00 06:00,
06-03-00 05:00,
06-03-00 04:00,
06-03-00 03:00,
06-03-00 02:00,
06-03-00 01:00,
06-03-00 00:00,
05-03-00 23:00,
05-03-00 22:00,
05-03-00 21:00,
05-03-00 20:00,
05-03-00 19:00,
05-03-00 18:00,
05-03-00 17:00,
05-03-00 16:00,
05-03-00 15:00,
05-03-00 14:00,
05-03-00 13:00,
05-03-00 12:00,
05-03-00 11:00,
05-03-00 10:00,
05-03-00 09:00,
05-03-00 08:00,
05-03-00 07:00,
05-03-00 06:00,
05-03-00 05:00,
05-03-00 04:00,
05-03-00 03:00,
05-03-00 02:00,
05-03-00 01:00,
05-03-00 00:00,
04-03-00 23:00,
04-03-00 22:00,
04-03-00 21:00,
04-03-00 20:00,
04-03-00 19:00,
04-03-00 18:00,
04-03-00 17:00,
04-03-00 16:00,
04-03-00 15:00,
04-03-00 14:00,
04-03-00 13:00,
04-03-00 12:00,
04-03-00 11:00,
04-03-00 10:00,
04-03-00 09:00,
04-03-00 08:00,
04-03-00 07:00,
04-03-00 06:00,
04-03-00 05:00,
04-03-00 04:00,
04-03-00 03:00,
04-03-00 02:00,
04-03-00 01:00,
04-03-00 00:00,
03-03-00 23:00,
03-03-00 22:00,
03-03-00 21:00,
03-03-00 20:00,
03-03-00 19:00,
03-03-00 18:00,
03-03-00 17:00,
03-03-00 16:00,
03-03-00 15:00,
03-03-00 14:00,
03-03-00 13:00,
03-03-00 12:00,
03-03-00 11:00,1.0
03-03-00 10:00,1.2
03-03-00 09:00,1.1
03-03-00 08:00,1.3
03-03-00 07:00,1.0
03-03-00 06:00,0.7
03-03-00 05:00,0.8
03-03-00 04:00,0.7
03-03-00 03:00,0.8
03-03-00 02:00,1.2
03-03-00 01:00,0.9
03-03-00 00:00,1.0
02-03-00 23:00,1.3
02-03-00 22:00,1.4
02-03-00 21:00,1.6
02-03-00 20:00,1.8
02-03-00 19:00,2.7
02-03-00 18:00,1.7
02-03-00 17:00,2.3
02-03-00 16:00,1.6
02-03-00 15:00,1.4
02-03-00 14:00,1.1
02-03-00 13:00,1.2
02-03-00 12:00,1.5
02-03-00 11:00,
02-03-00 10:00,
02-03-00 09:00,
02-03-00 08:00,
02-03-00 07:00,1.0
02-03-00 06:00,0.6
02-03-00 05:00,0.6
02-03-00 04:00,0.6
02-03-00 03:00,0.7
02-03-00 02:00,0.8
02-03-00 01:00,0.7
02-03-00 00:00,0.9
01-03-00 23:00,1.2
01-03-00 22:00,1.2
01-03-00 21:00,1.0
01-03-00 20:00,3.3
01-03-00 19:00,5.1
01-03-00 18:00,2.3
01-03-00 17:00,3.0
01-03-00 16:00,1.6
01-03-00 15:00,1.7
01-03-00 14:00,1.1
01-03-00 13:00,1.7
01-03-00 12:00,0.9
01-03-00 11:00,1.0
01-03-00 10:00,1.0
01-03-00 09:00,1.0
01-03-00 08:00,1.4
01-03-00 07:00,0.9
01-03-00 06:00,0.6
01-03-00 05:00,0.5
01-03-00 04:00,0.5
01-03-00 03:00,0.5
01-03-00 02:00,0.6
01-03-00 01:00,0.6

