Datum Zeit,Radebeul-Wahnsdorf NO2
,µg/m³
01-04-00 00:00,27
31-03-00 23:00,28
31-03-00 22:00,31
31-03-00 21:00,35
31-03-00 20:00,
31-03-00 19:00,23
31-03-00 18:00,19
31-03-00 17:00,16
31-03-00 16:00,17
31-03-00 15:00,18
31-03-00 14:00,14
31-03-00 13:00,17
31-03-00 12:00,18
31-03-00 11:00,19
31-03-00 10:00,17
31-03-00 09:00,17
31-03-00 08:00,18
31-03-00 07:00,18
31-03-00 06:00,14
31-03-00 05:00,13
31-03-00 04:00,13
31-03-00 03:00,12
31-03-00 02:00,13
31-03-00 01:00,13
31-03-00 00:00,13
30-03-00 23:00,14
30-03-00 22:00,25
30-03-00 21:00,
30-03-00 20:00,17
30-03-00 19:00,20
30-03-00 18:00,19
30-03-00 17:00,20
30-03-00 16:00,20
30-03-00 15:00,16
30-03-00 14:00,16
30-03-00 13:00,14
30-03-00 12:00,13
30-03-00 11:00,15
30-03-00 10:00,17
30-03-00 09:00,19
30-03-00 08:00,18
30-03-00 07:00,18
30-03-00 06:00,18
30-03-00 05:00,15
30-03-00 04:00,15
30-03-00 03:00,15
30-03-00 02:00,20
30-03-00 01:00,20
30-03-00 00:00,17
29-03-00 23:00,19
29-03-00 22:00,25
29-03-00 21:00,
29-03-00 20:00,19
29-03-00 19:00,21
29-03-00 18:00,17
29-03-00 17:00,16
29-03-00 16:00,18
29-03-00 15:00,16
29-03-00 14:00,20
29-03-00 13:00,20
29-03-00 12:00,24
29-03-00 11:00,26
29-03-00 10:00,28
29-03-00 09:00,29
29-03-00 08:00,25
29-03-00 07:00,30
29-03-00 06:00,21
29-03-00 05:00,22
29-03-00 04:00,18
29-03-00 03:00,18
29-03-00 02:00,22
29-03-00 01:00,22
29-03-00 00:00,22
28-03-00 23:00,24
28-03-00 22:00,
28-03-00 21:00,29
28-03-00 20:00,25
28-03-00 19:00,26
28-03-00 18:00,23
28-03-00 17:00,22
28-03-00 16:00,20
28-03-00 15:00,19
28-03-00 14:00,18
28-03-00 13:00,14
28-03-00 12:00,15
28-03-00 11:00,14
28-03-00 10:00,14
28-03-00 09:00,14
28-03-00 08:00,13
28-03-00 07:00,12
28-03-00 06:00,9
28-03-00 05:00,7
28-03-00 04:00,8
28-03-00 03:00,8
28-03-00 02:00,10
28-03-00 01:00,10
28-03-00 00:00,10
27-03-00 23:00,12
27-03-00 22:00,
27-03-00 21:00,11
27-03-00 20:00,10
27-03-00 19:00,12
27-03-00 18:00,11
27-03-00 17:00,12
27-03-00 16:00,12
27-03-00 15:00,14
27-03-00 14:00,15
27-03-00 13:00,14
27-03-00 12:00,13
27-03-00 11:00,12
27-03-00 10:00,12
27-03-00 09:00,11
27-03-00 08:00,15
27-03-00 07:00,16
27-03-00 06:00,14
27-03-00 05:00,11
27-03-00 04:00,9
27-03-00 03:00,9
27-03-00 02:00,13
27-03-00 01:00,15
27-03-00 00:00,15
26-03-00 23:00,
26-03-00 22:00,22
26-03-00 21:00,17
26-03-00 20:00,13
26-03-00 19:00,13
