Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-03-00,44
30-03-00,33
29-03-00,38
28-03-00,25
27-03-00,17
26-03-00,22
25-03-00,36
24-03-00,76
23-03-00,84
22-03-00,66
21-03-00,64
20-03-00,39
19-03-00,23
18-03-00,30
17-03-00,19
16-03-00,22
15-03-00,21
14-03-00,23
13-03-00,22
12-03-00,20
11-03-00,13
10-03-00,31
09-03-00,12
08-03-00,15
07-03-00,25
06-03-00,24
05-03-00,20
04-03-00,17
03-03-00,12
02-03-00,20
01-03-00,16

