Datum Zeit,Plauen-Sued O3
,µg/m³
01-04-00 00:00,23
31-03-00 23:00,27
31-03-00 22:00,36
31-03-00 21:00,32
31-03-00 20:00,29
31-03-00 19:00,33
31-03-00 18:00,29
31-03-00 17:00,24
31-03-00 16:00,
31-03-00 15:00,23
31-03-00 14:00,30
31-03-00 13:00,36
31-03-00 12:00,53
31-03-00 11:00,39
31-03-00 10:00,26
31-03-00 09:00,12
31-03-00 08:00,24
31-03-00 07:00,30
31-03-00 06:00,15
31-03-00 05:00,40
31-03-00 04:00,39
31-03-00 03:00,47
31-03-00 02:00,51
31-03-00 01:00,51
31-03-00 00:00,49
30-03-00 23:00,47
30-03-00 22:00,44
30-03-00 21:00,41
30-03-00 20:00,40
30-03-00 19:00,38
30-03-00 18:00,34
30-03-00 17:00,34
30-03-00 16:00,
30-03-00 15:00,35
30-03-00 14:00,38
30-03-00 13:00,40
30-03-00 12:00,39
30-03-00 11:00,33
30-03-00 10:00,28
30-03-00 09:00,30
30-03-00 08:00,24
30-03-00 07:00,18
30-03-00 06:00,27
30-03-00 05:00,39
30-03-00 04:00,40
30-03-00 03:00,43
30-03-00 02:00,47
30-03-00 01:00,45
30-03-00 00:00,37
29-03-00 23:00,35
29-03-00 22:00,31
29-03-00 21:00,30
29-03-00 20:00,27
29-03-00 19:00,20
29-03-00 18:00,22
29-03-00 17:00,
29-03-00 16:00,43
29-03-00 15:00,48
29-03-00 14:00,49
29-03-00 13:00,50
29-03-00 12:00,40
29-03-00 11:00,41
29-03-00 10:00,31
29-03-00 09:00,25
29-03-00 08:00,22
29-03-00 07:00,15
29-03-00 06:00,18
29-03-00 05:00,19
29-03-00 04:00,18
29-03-00 03:00,24
29-03-00 02:00,21
29-03-00 01:00,24
29-03-00 00:00,26
28-03-00 23:00,21
28-03-00 22:00,18
28-03-00 21:00,21
28-03-00 20:00,26
28-03-00 19:00,23
28-03-00 18:00,19
28-03-00 17:00,
28-03-00 16:00,25
28-03-00 15:00,27
28-03-00 14:00,37
28-03-00 13:00,39
28-03-00 12:00,33
28-03-00 11:00,35
28-03-00 10:00,36
28-03-00 09:00,28
28-03-00 08:00,30
28-03-00 07:00,28
28-03-00 06:00,36
28-03-00 05:00,47
28-03-00 04:00,56
28-03-00 03:00,62
28-03-00 02:00,64
28-03-00 01:00,69
28-03-00 00:00,67
27-03-00 23:00,63
27-03-00 22:00,61
27-03-00 21:00,62
27-03-00 20:00,59
27-03-00 19:00,58
27-03-00 18:00,
27-03-00 17:00,36
27-03-00 16:00,30
27-03-00 15:00,40
27-03-00 14:00,39
27-03-00 13:00,40
27-03-00 12:00,38
27-03-00 11:00,32
27-03-00 10:00,35
27-03-00 09:00,39
27-03-00 08:00,19
27-03-00 07:00,12
27-03-00 06:00,14
27-03-00 05:00,11
27-03-00 04:00,3
27-03-00 03:00,5
27-03-00 02:00,6
27-03-00 01:00,5
27-03-00 00:00,3
26-03-00 23:00,3
26-03-00 22:00,2
26-03-00 21:00,10
26-03-00 20:00,31
26-03-00 19:00,52
26-03-00 18:00,
26-03-00 17:00,62
26-03-00 16:00,57
26-03-00 15:00,73
26-03-00 14:00,71
26-03-00 13:00,58
26-03-00 12:00,53
26-03-00 11:00,59
26-03-00 10:00,58
26-03-00 09:00,53
26-03-00 08:00,46
26-03-00 07:00,26
26-03-00 06:00,13
26-03-00 05:00,13
26-03-00 04:00,15
