Datum Zeit,Collmberg PM10
,µg/m³
31-03-00,21
30-03-00,23
29-03-00,16
28-03-00,8
27-03-00,9
26-03-00,14
25-03-00,18
24-03-00,59
23-03-00,45
22-03-00,29
21-03-00,27
20-03-00,16
19-03-00,9
18-03-00,6
17-03-00,3
16-03-00,5
15-03-00,12
14-03-00,10
13-03-00,6
12-03-00,4
11-03-00,4
10-03-00,11
09-03-00,3
08-03-00,7
07-03-00,14
06-03-00,11
05-03-00,13
04-03-00,7
03-03-00,7
02-03-00,9
01-03-00,4

