Datum Zeit,Dresden-Nord NO
,µg/m³
01-04-00 00:00,40
31-03-00 23:00,39
31-03-00 22:00,57
31-03-00 21:00,56
31-03-00 20:00,73
31-03-00 19:00,57
31-03-00 18:00,74
31-03-00 17:00,68
31-03-00 16:00,68
31-03-00 15:00,76
31-03-00 14:00,70
31-03-00 13:00,68
31-03-00 12:00,76
31-03-00 11:00,96
31-03-00 10:00,78
31-03-00 09:00,91
31-03-00 08:00,87
31-03-00 07:00,90
31-03-00 06:00,73
31-03-00 05:00,
31-03-00 04:00,25
31-03-00 03:00,16
31-03-00 02:00,12
31-03-00 01:00,8
31-03-00 00:00,33
30-03-00 23:00,45
30-03-00 22:00,44
30-03-00 21:00,24
30-03-00 20:00,25
30-03-00 19:00,36
30-03-00 18:00,34
30-03-00 17:00,28
30-03-00 16:00,23
30-03-00 15:00,20
30-03-00 14:00,10
30-03-00 13:00,20
30-03-00 12:00,16
30-03-00 11:00,15
30-03-00 10:00,10
30-03-00 09:00,10
30-03-00 08:00,8
30-03-00 07:00,12
30-03-00 06:00,27
30-03-00 05:00,
30-03-00 04:00,1
30-03-00 03:00,2
30-03-00 02:00,4
30-03-00 01:00,3
30-03-00 00:00,7
29-03-00 23:00,11
29-03-00 22:00,10
29-03-00 21:00,16
29-03-00 20:00,17
29-03-00 19:00,20
29-03-00 18:00,16
29-03-00 17:00,8
29-03-00 16:00,8
29-03-00 15:00,16
29-03-00 14:00,13
29-03-00 13:00,13
29-03-00 12:00,15
29-03-00 11:00,16
29-03-00 10:00,33
29-03-00 09:00,42
29-03-00 08:00,42
29-03-00 07:00,39
29-03-00 06:00,
29-03-00 05:00,25
29-03-00 04:00,13
29-03-00 03:00,13
29-03-00 02:00,8
29-03-00 01:00,11
29-03-00 00:00,26
28-03-00 23:00,37
28-03-00 22:00,50
28-03-00 21:00,50
28-03-00 20:00,62
28-03-00 19:00,77
28-03-00 18:00,74
28-03-00 17:00,76
28-03-00 16:00,83
28-03-00 15:00,91
28-03-00 14:00,84
28-03-00 13:00,87
28-03-00 12:00,91
28-03-00 11:00,105
28-03-00 10:00,106
28-03-00 09:00,116
28-03-00 08:00,83
28-03-00 07:00,94
28-03-00 06:00,
28-03-00 05:00,38
28-03-00 04:00,23
28-03-00 03:00,13
28-03-00 02:00,4
28-03-00 01:00,3
28-03-00 00:00,12
27-03-00 23:00,7
27-03-00 22:00,10
27-03-00 21:00,14
27-03-00 20:00,25
27-03-00 19:00,13
27-03-00 18:00,19
27-03-00 17:00,15
27-03-00 16:00,23
27-03-00 15:00,20
27-03-00 14:00,18
27-03-00 13:00,18
27-03-00 12:00,27
27-03-00 11:00,52
27-03-00 10:00,30
27-03-00 09:00,39
27-03-00 08:00,81
27-03-00 07:00,
27-03-00 06:00,23
27-03-00 05:00,6
27-03-00 04:00,13
27-03-00 03:00,11
27-03-00 02:00,7
27-03-00 01:00,4
27-03-00 00:00,4
26-03-00 23:00,4
26-03-00 22:00,9
26-03-00 21:00,18
26-03-00 20:00,41
26-03-00 19:00,36
26-03-00 18:00,50
26-03-00 17:00,40
26-03-00 16:00,33
26-03-00 15:00,29
26-03-00 14:00,30
26-03-00 13:00,20
26-03-00 12:00,17
26-03-00 11:00,12
26-03-00 10:00,14
26-03-00 09:00,10
