Datum Zeit,Plauen-Sued SO2
,µg/m³
01-04-00 00:00,1.2
31-03-00 23:00,1.8
31-03-00 22:00,1.6
31-03-00 21:00,
31-03-00 20:00,2.3
31-03-00 19:00,1.8
31-03-00 18:00,1.7
31-03-00 17:00,2.3
31-03-00 16:00,3.1
31-03-00 15:00,3.2
31-03-00 14:00,4.0
31-03-00 13:00,4.4
31-03-00 12:00,1.7
31-03-00 11:00,1.5
31-03-00 10:00,1.5
31-03-00 09:00,2.2
31-03-00 08:00,1.0
31-03-00 07:00,1.0
31-03-00 06:00,1.7
31-03-00 05:00,1.0
31-03-00 04:00,1.0
31-03-00 03:00,1.0
31-03-00 02:00,1.2
31-03-00 01:00,1.0
31-03-00 00:00,3.6
30-03-00 23:00,4.8
30-03-00 22:00,5.3
30-03-00 21:00,
30-03-00 20:00,6.5
30-03-00 19:00,6.8
30-03-00 18:00,8.1
30-03-00 17:00,5.5
30-03-00 16:00,5.1
30-03-00 15:00,6.3
30-03-00 14:00,6.3
30-03-00 13:00,5.0
30-03-00 12:00,5.7
30-03-00 11:00,9.9
30-03-00 10:00,6.4
30-03-00 09:00,6.9
30-03-00 08:00,7.6
30-03-00 07:00,7.7
30-03-00 06:00,7.1
30-03-00 05:00,7.8
30-03-00 04:00,8.9
30-03-00 03:00,7.5
30-03-00 02:00,7.5
30-03-00 01:00,7.8
30-03-00 00:00,6.8
29-03-00 23:00,8.5
29-03-00 22:00,
29-03-00 21:00,8.7
29-03-00 20:00,9.3
29-03-00 19:00,10.7
29-03-00 18:00,8.4
29-03-00 17:00,10.4
29-03-00 16:00,11.7
29-03-00 15:00,14.6
29-03-00 14:00,16.8
29-03-00 13:00,13.6
29-03-00 12:00,10.7
29-03-00 11:00,13.1
29-03-00 10:00,9.9
29-03-00 09:00,6.7
29-03-00 08:00,5.2
29-03-00 07:00,4.8
29-03-00 06:00,3.6
29-03-00 05:00,3.0
29-03-00 04:00,2.8
29-03-00 03:00,3.6
29-03-00 02:00,3.5
29-03-00 01:00,2.7
29-03-00 00:00,1.4
28-03-00 23:00,2.3
28-03-00 22:00,
28-03-00 21:00,2.1
28-03-00 20:00,2.7
28-03-00 19:00,3.9
28-03-00 18:00,4.2
28-03-00 17:00,3.7
28-03-00 16:00,2.8
28-03-00 15:00,2.4
28-03-00 14:00,1.2
28-03-00 13:00,1.6
28-03-00 12:00,2.4
28-03-00 11:00,1.5
28-03-00 10:00,2.5
28-03-00 09:00,2.9
28-03-00 08:00,2.3
28-03-00 07:00,1.5
28-03-00 06:00,1.4
28-03-00 05:00,1.2
28-03-00 04:00,1.2
28-03-00 03:00,1.1
28-03-00 02:00,1.0
28-03-00 01:00,1.3
28-03-00 00:00,2.7
27-03-00 23:00,
27-03-00 22:00,2.7
27-03-00 21:00,2.7
27-03-00 20:00,3.6
27-03-00 19:00,3.2
27-03-00 18:00,4.2
27-03-00 17:00,5.6
27-03-00 16:00,6.3
27-03-00 15:00,5.5
27-03-00 14:00,4.9
27-03-00 13:00,4.6
27-03-00 12:00,6.6
27-03-00 11:00,10.1
27-03-00 10:00,6.2
27-03-00 09:00,5.8
27-03-00 08:00,5.2
27-03-00 07:00,6.1
27-03-00 06:00,5.7
27-03-00 05:00,4.1
27-03-00 04:00,3.4
27-03-00 03:00,3.1
27-03-00 02:00,2.2
27-03-00 01:00,3.0
27-03-00 00:00,1.1
26-03-00 23:00,
26-03-00 22:00,1.9
26-03-00 21:00,1.2
26-03-00 20:00,1.0
26-03-00 19:00,1.0
26-03-00 18:00,1.0
26-03-00 17:00,1.2
26-03-00 16:00,1.6
26-03-00 15:00,3.8
26-03-00 14:00,1.7
26-03-00 13:00,6.2
26-03-00 12:00,1.3
26-03-00 11:00,1.3
26-03-00 10:00,3.3
26-03-00 09:00,6.4
26-03-00 08:00,4.9
26-03-00 07:00,3.8
26-03-00 06:00,1.9
26-03-00 05:00,1.1
26-03-00 04:00,1.1
26-03-00 03:00,1.0
26-03-00 02:00,1.0
26-03-00 01:00,1.0
26-03-00 00:00,
25-03-00 23:00,1.3
25-03-00 22:00,1.0
25-03-00 21:00,1.2
25-03-00 20:00,1.6
25-03-00 19:00,2.2
25-03-00 18:00,1.9
25-03-00 17:00,1.0
25-03-00 16:00,2.1
25-03-00 15:00,3.4
25-03-00 14:00,3.6
25-03-00 13:00,1.0
25-03-00 12:00,1.0
25-03-00 11:00,1.0
25-03-00 10:00,1.4
25-03-00 09:00,1.0
25-03-00 08:00,1.0
25-03-00 07:00,1.0
25-03-00 06:00,1.1
25-03-00 05:00,1.0
25-03-00 04:00,
25-03-00 03:00,1.0
25-03-00 02:00,1.0
25-03-00 01:00,1.0
25-03-00 00:00,2.1
24-03-00 23:00,1.5
24-03-00 22:00,2.5
24-03-00 21:00,2.5
24-03-00 20:00,1.6
24-03-00 19:00,2.2
24-03-00 18:00,4.9
24-03-00 17:00,6.5
24-03-00 16:00,6.4
24-03-00 15:00,7.1
24-03-00 14:00,6.1
24-03-00 13:00,6.4
24-03-00 12:00,6.8
24-03-00 11:00,6.9
24-03-00 10:00,6.1
24-03-00 09:00,3.8
24-03-00 08:00,4.4
24-03-00 07:00,8.5
24-03-00 06:00,10.5
24-03-00 05:00,
24-03-00 04:00,6.2
24-03-00 03:00,2.6
24-03-00 02:00,2.5
24-03-00 01:00,2.5
24-03-00 00:00,1.7
23-03-00 23:00,1.6
23-03-00 22:00,1.5
23-03-00 21:00,2.6
23-03-00 20:00,8.2
23-03-00 19:00,12.1
23-03-00 18:00,10.7
23-03-00 17:00,7.6
23-03-00 16:00,5.6
23-03-00 15:00,5.7
23-03-00 14:00,5.8
23-03-00 13:00,5.0
23-03-00 12:00,4.4
23-03-00 11:00,6.6
23-03-00 10:00,7.4
23-03-00 09:00,8.1
23-03-00 08:00,7.3
23-03-00 07:00,5.0
23-03-00 06:00,3.2
23-03-00 05:00,
23-03-00 04:00,1.4
23-03-00 03:00,1.1
23-03-00 02:00,1.0
23-03-00 01:00,1.2
23-03-00 00:00,2.0
22-03-00 23:00,2.0
22-03-00 22:00,2.6
22-03-00 21:00,3.1
22-03-00 20:00,4.3
22-03-00 19:00,6.3
22-03-00 18:00,4.4
22-03-00 17:00,3.2
22-03-00 16:00,4.5
22-03-00 15:00,4.9
22-03-00 14:00,7.1
22-03-00 13:00,8.3
22-03-00 12:00,8.4
22-03-00 11:00,10.3
22-03-00 10:00,11.1
22-03-00 09:00,8.4
22-03-00 08:00,7.0
22-03-00 07:00,6.6
22-03-00 06:00,
22-03-00 05:00,3.9
22-03-00 04:00,3.3
22-03-00 03:00,2.9
22-03-00 02:00,3.4
22-03-00 01:00,1.9
22-03-00 00:00,1.0
21-03-00 23:00,1.0
21-03-00 22:00,1.0
21-03-00 21:00,1.0
21-03-00 20:00,2.3
21-03-00 19:00,4.0
21-03-00 18:00,3.2
21-03-00 17:00,2.8
21-03-00 16:00,3.0
21-03-00 15:00,3.8
21-03-00 14:00,3.0
21-03-00 13:00,3.4
21-03-00 12:00,2.1
21-03-00 11:00,2.2
21-03-00 10:00,2.4
21-03-00 09:00,2.3
21-03-00 08:00,3.0
21-03-00 07:00,3.0
21-03-00 06:00,
21-03-00 05:00,1.1
21-03-00 04:00,1.4
21-03-00 03:00,1.0
21-03-00 02:00,1.0
21-03-00 01:00,1.0
21-03-00 00:00,3.2
20-03-00 23:00,2.2
20-03-00 22:00,2.8
20-03-00 21:00,2.0
20-03-00 20:00,3.3
20-03-00 19:00,4.9
20-03-00 18:00,3.3
20-03-00 17:00,3.8
20-03-00 16:00,4.2
20-03-00 15:00,4.3
20-03-00 14:00,3.8
20-03-00 13:00,5.3
20-03-00 12:00,5.0
20-03-00 11:00,5.8
20-03-00 10:00,7.1
20-03-00 09:00,7.1
20-03-00 08:00,5.3
20-03-00 07:00,
20-03-00 06:00,3.3
20-03-00 05:00,2.8
20-03-00 04:00,1.8
20-03-00 03:00,2.0
20-03-00 02:00,1.9
20-03-00 01:00,1.8
20-03-00 00:00,3.3
19-03-00 23:00,3.5
19-03-00 22:00,2.5
19-03-00 21:00,3.0
19-03-00 20:00,3.5
19-03-00 19:00,3.5
19-03-00 18:00,4.4
19-03-00 17:00,5.7
19-03-00 16:00,8.7
19-03-00 15:00,8.0
19-03-00 14:00,7.1
19-03-00 13:00,7.4
19-03-00 12:00,8.1
19-03-00 11:00,10.3
19-03-00 10:00,13.1
19-03-00 09:00,10.1
19-03-00 08:00,6.4
19-03-00 07:00,
19-03-00 06:00,2.6
19-03-00 05:00,3.3
19-03-00 04:00,2.8
19-03-00 03:00,2.2
19-03-00 02:00,2.7
19-03-00 01:00,1.9
19-03-00 00:00,2.1
18-03-00 23:00,2.0
18-03-00 22:00,1.0
18-03-00 21:00,1.6
18-03-00 20:00,2.6
18-03-00 19:00,3.1
18-03-00 18:00,2.4
18-03-00 17:00,2.1
18-03-00 16:00,2.5
18-03-00 15:00,2.0
18-03-00 14:00,6.0
18-03-00 13:00,6.2
18-03-00 12:00,8.1
18-03-00 11:00,6.7
18-03-00 10:00,7.0
18-03-00 09:00,6.3
18-03-00 08:00,
18-03-00 07:00,3.4
18-03-00 06:00,5.8
18-03-00 05:00,3.8
18-03-00 04:00,2.9
18-03-00 03:00,1.8
18-03-00 02:00,2.1
18-03-00 01:00,2.0
18-03-00 00:00,1.7
17-03-00 23:00,3.2
17-03-00 22:00,2.9
17-03-00 21:00,3.1
17-03-00 20:00,4.4
17-03-00 19:00,5.3
17-03-00 18:00,4.3
17-03-00 17:00,6.1
17-03-00 16:00,3.9
17-03-00 15:00,4.6
17-03-00 14:00,4.8
17-03-00 13:00,3.9
17-03-00 12:00,1.3
17-03-00 11:00,1.3
17-03-00 10:00,1.0
17-03-00 09:00,1.0
17-03-00 08:00,
17-03-00 07:00,1.0
17-03-00 06:00,1.0
17-03-00 05:00,1.0
17-03-00 04:00,1.0
17-03-00 03:00,1.0
17-03-00 02:00,1.0
17-03-00 01:00,1.0
17-03-00 00:00,1.0
16-03-00 23:00,1.0
16-03-00 22:00,2.4
16-03-00 21:00,2.6
16-03-00 20:00,2.2
16-03-00 19:00,2.2
16-03-00 18:00,1.3
16-03-00 17:00,2.0
16-03-00 16:00,1.4
16-03-00 15:00,1.3
16-03-00 14:00,1.2
16-03-00 13:00,1.4
16-03-00 12:00,1.2
16-03-00 11:00,1.5
16-03-00 10:00,1.4
16-03-00 09:00,
16-03-00 08:00,1.0
16-03-00 07:00,1.1
16-03-00 06:00,1.4
16-03-00 05:00,1.0
16-03-00 04:00,1.0
16-03-00 03:00,1.0
16-03-00 02:00,1.0
16-03-00 01:00,1.2
16-03-00 00:00,1.0
15-03-00 23:00,1.0
15-03-00 22:00,1.0
15-03-00 21:00,1.1
15-03-00 20:00,1.0
15-03-00 19:00,1.0
15-03-00 18:00,1.0
15-03-00 17:00,1.0
15-03-00 16:00,1.0
15-03-00 15:00,1.0
15-03-00 14:00,1.0
15-03-00 13:00,1.0
15-03-00 12:00,1.0
15-03-00 11:00,1.0
15-03-00 10:00,1.0
15-03-00 09:00,
15-03-00 08:00,1.0
15-03-00 07:00,1.0
15-03-00 06:00,1.0
15-03-00 05:00,1.0
15-03-00 04:00,1.0
15-03-00 03:00,1.0
15-03-00 02:00,1.0
15-03-00 01:00,1.0
15-03-00 00:00,1.0
14-03-00 23:00,1.0
14-03-00 22:00,1.0
14-03-00 21:00,1.0
14-03-00 20:00,1.0
14-03-00 19:00,1.2
14-03-00 18:00,1.9
14-03-00 17:00,3.6
14-03-00 16:00,2.2
14-03-00 15:00,5.9
14-03-00 14:00,10.3
14-03-00 13:00,4.2
14-03-00 12:00,2.7
14-03-00 11:00,2.9
14-03-00 10:00,
14-03-00 09:00,2.0
14-03-00 08:00,2.0
14-03-00 07:00,1.8
14-03-00 06:00,1.0
14-03-00 05:00,1.0
14-03-00 04:00,1.0
14-03-00 03:00,1.0
14-03-00 02:00,1.0
14-03-00 01:00,1.0
14-03-00 00:00,2.3
13-03-00 23:00,3.5
13-03-00 22:00,2.5
13-03-00 21:00,3.2
13-03-00 20:00,4.4
13-03-00 19:00,4.8
13-03-00 18:00,3.8
13-03-00 17:00,4.0
13-03-00 16:00,5.6
13-03-00 15:00,5.8
13-03-00 14:00,7.0
13-03-00 13:00,3.9
13-03-00 12:00,4.8
13-03-00 11:00,4.1
13-03-00 10:00,
13-03-00 09:00,5.2
13-03-00 08:00,4.4
13-03-00 07:00,4.7
13-03-00 06:00,4.1
13-03-00 05:00,3.9
13-03-00 04:00,2.0
13-03-00 03:00,2.2
13-03-00 02:00,2.2
13-03-00 01:00,2.6
13-03-00 00:00,3.1
12-03-00 23:00,3.4
12-03-00 22:00,3.2
12-03-00 21:00,2.8
12-03-00 20:00,2.3
12-03-00 19:00,2.6
12-03-00 18:00,2.6
12-03-00 17:00,2.3
12-03-00 16:00,2.8
12-03-00 15:00,3.5
12-03-00 14:00,3.6
12-03-00 13:00,4.8
12-03-00 12:00,5.1
12-03-00 11:00,
12-03-00 10:00,4.2
12-03-00 09:00,4.3
12-03-00 08:00,3.2
12-03-00 07:00,1.9
12-03-00 06:00,1.7
12-03-00 05:00,1.4
12-03-00 04:00,1.0
12-03-00 03:00,1.0
12-03-00 02:00,1.1
12-03-00 01:00,1.0
12-03-00 00:00,1.0
11-03-00 23:00,1.0
11-03-00 22:00,1.0
11-03-00 21:00,1.0
11-03-00 20:00,1.0
11-03-00 19:00,1.0
11-03-00 18:00,1.0
11-03-00 17:00,1.1
11-03-00 16:00,1.0
11-03-00 15:00,1.5
11-03-00 14:00,4.6
11-03-00 13:00,2.7
11-03-00 12:00,1.0
11-03-00 11:00,
11-03-00 10:00,2.4
11-03-00 09:00,1.1
11-03-00 08:00,1.0
11-03-00 07:00,1.0
11-03-00 06:00,1.0
11-03-00 05:00,1.0
11-03-00 04:00,1.0
11-03-00 03:00,1.0
11-03-00 02:00,1.0
11-03-00 01:00,1.0
11-03-00 00:00,1.0
10-03-00 23:00,1.0
10-03-00 22:00,1.0
10-03-00 21:00,1.0
10-03-00 20:00,1.0
10-03-00 19:00,1.0
10-03-00 18:00,1.0
10-03-00 17:00,1.0
10-03-00 16:00,1.0
10-03-00 15:00,1.0
10-03-00 14:00,1.0
10-03-00 13:00,1.0
10-03-00 12:00,
10-03-00 11:00,1.0
10-03-00 10:00,1.0
10-03-00 09:00,1.0
10-03-00 08:00,1.0
10-03-00 07:00,1.0
10-03-00 06:00,1.0
10-03-00 05:00,1.0
10-03-00 04:00,1.0
10-03-00 03:00,1.0
10-03-00 02:00,1.0
10-03-00 01:00,1.0
10-03-00 00:00,1.0
09-03-00 23:00,1.0
09-03-00 22:00,1.0
09-03-00 21:00,1.0
09-03-00 20:00,1.0
09-03-00 19:00,1.0
09-03-00 18:00,1.0
09-03-00 17:00,1.0
09-03-00 16:00,1.0
09-03-00 15:00,1.0
09-03-00 14:00,1.0
09-03-00 13:00,1.0
09-03-00 12:00,
09-03-00 11:00,1.0
09-03-00 10:00,1.0
09-03-00 09:00,1.3
09-03-00 08:00,1.0
09-03-00 07:00,1.0
09-03-00 06:00,1.0
09-03-00 05:00,1.0
09-03-00 04:00,1.0
09-03-00 03:00,1.0
09-03-00 02:00,1.0
09-03-00 01:00,1.0
09-03-00 00:00,1.0
