Datum Zeit,Leipzig-West BEN
,µg/m³
01-04-00 00:00,2.0
31-03-00 23:00,2.5
31-03-00 22:00,2.7
31-03-00 21:00,3.0
31-03-00 20:00,2.5
31-03-00 19:00,2.5
31-03-00 18:00,2.3
31-03-00 17:00,1.8
31-03-00 16:00,1.8
31-03-00 15:00,1.5
31-03-00 14:00,1.4
31-03-00 13:00,1.4
31-03-00 12:00,1.7
31-03-00 11:00,1.7
31-03-00 10:00,1.6
31-03-00 09:00,1.8
31-03-00 08:00,1.7
31-03-00 07:00,1.7
31-03-00 06:00,1.5
31-03-00 05:00,1.3
31-03-00 04:00,1.2
31-03-00 03:00,1.2
31-03-00 02:00,1.3
31-03-00 01:00,1.4
31-03-00 00:00,1.5
30-03-00 23:00,1.5
30-03-00 22:00,1.7
30-03-00 21:00,1.7
30-03-00 20:00,1.8
30-03-00 19:00,1.6
30-03-00 18:00,1.6
30-03-00 17:00,1.5
30-03-00 16:00,1.6
30-03-00 15:00,1.8
30-03-00 14:00,1.4
30-03-00 13:00,1.5
30-03-00 12:00,1.4
30-03-00 11:00,1.3
30-03-00 10:00,1.4
30-03-00 09:00,1.5
30-03-00 08:00,1.5
30-03-00 07:00,1.5
30-03-00 06:00,1.5
30-03-00 05:00,1.5
30-03-00 04:00,1.6
30-03-00 03:00,1.6
30-03-00 02:00,1.7
30-03-00 01:00,1.9
30-03-00 00:00,2.1
29-03-00 23:00,2.1
29-03-00 22:00,2.2
29-03-00 21:00,2.2
29-03-00 20:00,2.2
29-03-00 19:00,2.3
29-03-00 18:00,2.3
29-03-00 17:00,2.3
29-03-00 16:00,2.3
29-03-00 15:00,2.5
29-03-00 14:00,2.7
29-03-00 13:00,2.2
29-03-00 12:00,2.1
29-03-00 11:00,2.5
29-03-00 10:00,2.4
29-03-00 09:00,2.4
29-03-00 08:00,2.6
29-03-00 07:00,2.4
29-03-00 06:00,1.9
29-03-00 05:00,1.6
29-03-00 04:00,1.7
29-03-00 03:00,1.5
29-03-00 02:00,1.2
29-03-00 01:00,1.4
29-03-00 00:00,1.4
28-03-00 23:00,1.4
28-03-00 22:00,1.6
28-03-00 21:00,2.1
28-03-00 20:00,1.9
28-03-00 19:00,1.6
28-03-00 18:00,1.2
28-03-00 17:00,1.5
28-03-00 16:00,1.2
28-03-00 15:00,1.0
28-03-00 14:00,1.1
28-03-00 13:00,1.2
28-03-00 12:00,1.0
28-03-00 11:00,1.0
28-03-00 10:00,
28-03-00 09:00,
28-03-00 08:00,
28-03-00 07:00,
28-03-00 06:00,
28-03-00 05:00,1.0
28-03-00 04:00,1.0
28-03-00 03:00,0.9
28-03-00 02:00,0.8
28-03-00 01:00,0.7
28-03-00 00:00,0.8
27-03-00 23:00,0.8
27-03-00 22:00,0.7
27-03-00 21:00,0.8
27-03-00 20:00,0.9
27-03-00 19:00,0.8
27-03-00 18:00,0.9
27-03-00 17:00,0.9
27-03-00 16:00,0.9
27-03-00 15:00,1.0
27-03-00 14:00,1.0
27-03-00 13:00,1.1
27-03-00 12:00,1.0
27-03-00 11:00,0.9
27-03-00 10:00,1.2
27-03-00 09:00,1.3
27-03-00 08:00,1.6
27-03-00 07:00,2.2
27-03-00 06:00,1.3
27-03-00 05:00,1.2
27-03-00 04:00,1.3
27-03-00 03:00,1.3
27-03-00 02:00,1.1
27-03-00 01:00,1.2
27-03-00 00:00,1.2
26-03-00 23:00,1.4
26-03-00 22:00,1.7
26-03-00 21:00,1.4
26-03-00 20:00,1.4
26-03-00 19:00,1.2
26-03-00 18:00,0.8
26-03-00 17:00,0.8
26-03-00 16:00,0.7
26-03-00 15:00,0.8
26-03-00 14:00,0.9
26-03-00 13:00,1.4
26-03-00 12:00,1.2
26-03-00 11:00,1.1
26-03-00 10:00,1.0
26-03-00 09:00,1.1
26-03-00 08:00,1.3
26-03-00 07:00,1.3
26-03-00 06:00,1.8
26-03-00 05:00,1.9
26-03-00 04:00,2.0
26-03-00 03:00,2.0
26-03-00 02:00,2.1
26-03-00 01:00,2.4
26-03-00 00:00,2.6
25-03-00 23:00,3.3
25-03-00 22:00,4.3
25-03-00 21:00,2.6
25-03-00 20:00,2.0
25-03-00 19:00,1.6
25-03-00 18:00,1.3
25-03-00 17:00,1.4
25-03-00 16:00,1.5
25-03-00 15:00,1.4
25-03-00 14:00,1.1
25-03-00 13:00,2.1
25-03-00 12:00,2.6
25-03-00 11:00,2.0
25-03-00 10:00,1.5
25-03-00 09:00,1.3
25-03-00 08:00,1.3
25-03-00 07:00,1.2
25-03-00 06:00,1.2
25-03-00 05:00,1.3
25-03-00 04:00,2.3
25-03-00 03:00,3.2
25-03-00 02:00,3.3
25-03-00 01:00,3.3
25-03-00 00:00,3.5
24-03-00 23:00,3.0
24-03-00 22:00,2.7
24-03-00 21:00,2.6
24-03-00 20:00,2.8
24-03-00 19:00,2.7
24-03-00 18:00,2.8
24-03-00 17:00,2.8
