Datum Zeit,Leipzig-West PM10
,µg/m³
30-06-15,13
29-06-15,13
28-06-15,9
27-06-15,13
26-06-15,18
25-06-15,14
24-06-15,8
23-06-15,5
22-06-15,8
21-06-15,8
20-06-15,7
19-06-15,7
18-06-15,11
17-06-15,11
16-06-15,13
15-06-15,9
14-06-15,14
13-06-15,19
12-06-15,19
11-06-15,17
10-06-15,12
09-06-15,9
08-06-15,13
07-06-15,13
06-06-15,18
05-06-15,19
04-06-15,13
03-06-15,15
02-06-15,12
01-06-15,8

