Datum Zeit,Carlsfeld PM10
,µg/m³
30-06-15,12
29-06-15,7
28-06-15,7
27-06-15,7
26-06-15,8
25-06-15,6
24-06-15,5
23-06-15,2
22-06-15,4
21-06-15,6
20-06-15,6
19-06-15,7
18-06-15,6
17-06-15,9
16-06-15,
15-06-15,9
14-06-15,8
13-06-15,12
12-06-15,13
11-06-15,12
10-06-15,7
09-06-15,1
08-06-15,13
07-06-15,16
06-06-15,12
05-06-15,13
04-06-15,15
03-06-15,8
02-06-15,4
01-06-15,4

