Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-06-15,16
29-06-15,14
28-06-15,10
27-06-15,14
26-06-15,18
25-06-15,14
24-06-15,9
23-06-15,6
22-06-15,7
21-06-15,9
20-06-15,8
19-06-15,9
18-06-15,13
17-06-15,13
16-06-15,11
15-06-15,10
14-06-15,15
13-06-15,24
12-06-15,23
11-06-15,18
10-06-15,13
09-06-15,13
08-06-15,17
07-06-15,15
06-06-15,19
05-06-15,20
04-06-15,19
03-06-15,13
02-06-15,11
01-06-15,9

