Datum Zeit,Zittau-Ost PM10
,µg/m³
30-06-15,17
29-06-15,12
28-06-15,10
27-06-15,15
26-06-15,18
25-06-15,12
24-06-15,8
23-06-15,6
22-06-15,8
21-06-15,9
20-06-15,9
19-06-15,9
18-06-15,14
17-06-15,13
16-06-15,11
15-06-15,11
14-06-15,15
13-06-15,28
12-06-15,29
11-06-15,17
10-06-15,16
09-06-15,9
08-06-15,16
07-06-15,18
06-06-15,25
05-06-15,25
04-06-15,17
03-06-15,13
02-06-15,10
01-06-15,10

