Datum Zeit,Niesky PM10
,µg/m³
30-06-15,17
29-06-15,12
28-06-15,13
27-06-15,16
26-06-15,18
25-06-15,13
24-06-15,8
23-06-15,7
22-06-15,10
21-06-15,9
20-06-15,7
19-06-15,11
18-06-15,15
17-06-15,14
16-06-15,15
15-06-15,11
14-06-15,17
13-06-15,32
12-06-15,27
11-06-15,15
10-06-15,14
09-06-15,9
08-06-15,17
07-06-15,16
06-06-15,20
05-06-15,16
04-06-15,17
03-06-15,14
02-06-15,10
01-06-15,9

