Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
30-06-15,21
29-06-15,16
28-06-15,12
27-06-15,15
26-06-15,18
25-06-15,14
24-06-15,11
23-06-15,7
22-06-15,8
21-06-15,9
20-06-15,7
19-06-15,11
18-06-15,13
17-06-15,15
16-06-15,15
15-06-15,15
14-06-15,18
13-06-15,24
12-06-15,28
11-06-15,25
10-06-15,16
09-06-15,15
08-06-15,20
07-06-15,20
06-06-15,20
05-06-15,23
04-06-15,21
03-06-15,16
02-06-15,11
01-06-15,10

