Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-06-15,23
29-06-15,23
28-06-15,13
27-06-15,20
26-06-15,29
25-06-15,18
24-06-15,13
23-06-15,11
22-06-15,15
21-06-15,12
20-06-15,12
19-06-15,14
18-06-15,19
17-06-15,22
16-06-15,14
15-06-15,13
14-06-15,19
13-06-15,25
12-06-15,24
11-06-15,21
10-06-15,15
09-06-15,14
08-06-15,21
07-06-15,20
06-06-15,25
05-06-15,29
04-06-15,21
03-06-15,20
02-06-15,19
01-06-15,12

