Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-06-15,16
29-06-15,12
28-06-15,9
27-06-15,11
26-06-15,18
25-06-15,12
24-06-15,8
23-06-15,5
22-06-15,7
21-06-15,8
20-06-15,8
19-06-15,8
18-06-15,13
17-06-15,11
16-06-15,11
15-06-15,10
14-06-15,16
13-06-15,21
12-06-15,21
11-06-15,16
10-06-15,12
09-06-15,12
08-06-15,17
07-06-15,14
06-06-15,17
05-06-15,19
04-06-15,19
03-06-15,15
02-06-15,10
01-06-15,9

