Datum Zeit,Bautzen PM10
,µg/m³
30-06-15,18
29-06-15,14
28-06-15,14
27-06-15,17
26-06-15,17
25-06-15,15
24-06-15,10
23-06-15,7
22-06-15,10
21-06-15,9
20-06-15,9
19-06-15,11
18-06-15,14
17-06-15,14
16-06-15,14
15-06-15,13
14-06-15,15
13-06-15,26
12-06-15,25
11-06-15,17
10-06-15,15
09-06-15,11
08-06-15,17
07-06-15,15
06-06-15,18
05-06-15,17
04-06-15,21
03-06-15,13
02-06-15,11
01-06-15,10

