Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-06-15,28
29-06-15,24
28-06-15,13
27-06-15,17
26-06-15,26
25-06-15,20
24-06-15,14
23-06-15,13
22-06-15,14
21-06-15,13
20-06-15,12
19-06-15,15
18-06-15,21
17-06-15,22
16-06-15,19
15-06-15,18
14-06-15,20
13-06-15,33
12-06-15,32
11-06-15,27
10-06-15,20
09-06-15,21
08-06-15,26
07-06-15,19
06-06-15,24
05-06-15,27
04-06-15,29
03-06-15,22
02-06-15,19
01-06-15,17

