Datum Zeit,Brockau PM10
,µg/m³
30-06-15,16
29-06-15,12
28-06-15,8
27-06-15,12
26-06-15,14
25-06-15,10
24-06-15,8
23-06-15,4
22-06-15,6
21-06-15,8
20-06-15,6
19-06-15,8
18-06-15,10
17-06-15,12
16-06-15,13
15-06-15,13
14-06-15,14
13-06-15,21
12-06-15,19
11-06-15,19
10-06-15,13
09-06-15,10
08-06-15,16
07-06-15,21
06-06-15,18
05-06-15,18
04-06-15,20
03-06-15,12
02-06-15,9
01-06-15,7

