Datum Zeit,Leipzig-Mitte PM10
,µg/m³
30-06-15,22
29-06-15,23
28-06-15,12
27-06-15,19
26-06-15,30
25-06-15,26
24-06-15,14
23-06-15,10
22-06-15,15
21-06-15,12
20-06-15,12
19-06-15,13
18-06-15,18
17-06-15,21
16-06-15,17
15-06-15,14
14-06-15,18
13-06-15,29
12-06-15,22
11-06-15,24
10-06-15,17
09-06-15,15
08-06-15,20
07-06-15,18
06-06-15,28
05-06-15,28
04-06-15,22
03-06-15,23
02-06-15,19
01-06-15,15

