Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-06-15,24
29-06-15,28
28-06-15,15
27-06-15,21
26-06-15,32
25-06-15,28
24-06-15,17
23-06-15,12
22-06-15,15
21-06-15,13
20-06-15,13
19-06-15,14
18-06-15,20
17-06-15,23
16-06-15,19
15-06-15,
14-06-15,
13-06-15,
12-06-15,30
11-06-15,31
10-06-15,22
09-06-15,19
08-06-15,26
07-06-15,21
06-06-15,26
05-06-15,32
04-06-15,28
03-06-15,23
02-06-15,20
01-06-15,16

