Datum Zeit,Plauen-Sued PM10
,µg/m³
30-06-15,20
29-06-15,14
28-06-15,9
27-06-15,15
26-06-15,16
25-06-15,13
24-06-15,9
23-06-15,6
22-06-15,10
21-06-15,9
20-06-15,7
19-06-15,11
18-06-15,12
17-06-15,15
16-06-15,15
15-06-15,18
14-06-15,14
13-06-15,23
12-06-15,23
11-06-15,25
10-06-15,17
09-06-15,13
08-06-15,19
07-06-15,23
06-06-15,20
05-06-15,20
04-06-15,20
03-06-15,15
02-06-15,10
01-06-15,10

