Datum Zeit,Plauen-DWD O3
,µg/m³
01-02-04 00:00,78
31-01-04 23:00,80
31-01-04 22:00,79
31-01-04 21:00,81
31-01-04 20:00,80
31-01-04 19:00,75
31-01-04 18:00,69
31-01-04 17:00,68
31-01-04 16:00,70
31-01-04 15:00,64
31-01-04 14:00,72
31-01-04 13:00,77
31-01-04 12:00,71
31-01-04 11:00,76
31-01-04 10:00,73
31-01-04 09:00,60
31-01-04 08:00,60
31-01-04 07:00,62
31-01-04 06:00,59
31-01-04 05:00,57
31-01-04 04:00,57
31-01-04 03:00,61
31-01-04 02:00,61
31-01-04 01:00,61
31-01-04 00:00,62
30-01-04 23:00,69
30-01-04 22:00,68
30-01-04 21:00,68
30-01-04 20:00,68
30-01-04 19:00,62
30-01-04 18:00,62
30-01-04 17:00,64
30-01-04 16:00,65
30-01-04 15:00,64
30-01-04 14:00,61
30-01-04 13:00,62
30-01-04 12:00,67
30-01-04 11:00,67
30-01-04 10:00,64
30-01-04 09:00,64
30-01-04 08:00,63
30-01-04 07:00,59
30-01-04 06:00,57
30-01-04 05:00,54
30-01-04 04:00,55
30-01-04 03:00,57
30-01-04 02:00,60
30-01-04 01:00,61
30-01-04 00:00,59
29-01-04 23:00,57
29-01-04 22:00,57
29-01-04 21:00,56
29-01-04 20:00,59
29-01-04 19:00,58
29-01-04 18:00,63
29-01-04 17:00,76
29-01-04 16:00,80
29-01-04 15:00,81
29-01-04 14:00,80
29-01-04 13:00,69
29-01-04 12:00,60
29-01-04 11:00,60
29-01-04 10:00,56
29-01-04 09:00,61
29-01-04 08:00,60
29-01-04 07:00,64
29-01-04 06:00,65
29-01-04 05:00,63
29-01-04 04:00,59
29-01-04 03:00,61
29-01-04 02:00,62
29-01-04 01:00,60
29-01-04 00:00,54
28-01-04 23:00,49
28-01-04 22:00,44
28-01-04 21:00,48
28-01-04 20:00,37
28-01-04 19:00,25
28-01-04 18:00,24
28-01-04 17:00,30
28-01-04 16:00,39
28-01-04 15:00,41
28-01-04 14:00,46
28-01-04 13:00,44
28-01-04 12:00,36
28-01-04 11:00,37
28-01-04 10:00,44
28-01-04 09:00,44
28-01-04 08:00,32
28-01-04 07:00,32
28-01-04 06:00,41
28-01-04 05:00,41
28-01-04 04:00,51
28-01-04 03:00,55
28-01-04 02:00,59
28-01-04 01:00,51
28-01-04 00:00,45
27-01-04 23:00,38
27-01-04 22:00,33
27-01-04 21:00,32
27-01-04 20:00,33
27-01-04 19:00,25
27-01-04 18:00,22
27-01-04 17:00,23
27-01-04 16:00,27
27-01-04 15:00,23
27-01-04 14:00,20
27-01-04 13:00,21
27-01-04 12:00,16
27-01-04 11:00,10
27-01-04 10:00,5
27-01-04 09:00,2
27-01-04 08:00,3
27-01-04 07:00,4
27-01-04 06:00,2
27-01-04 05:00,7
27-01-04 04:00,12
27-01-04 03:00,18
27-01-04 02:00,23
27-01-04 01:00,31
27-01-04 00:00,31
26-01-04 23:00,39
26-01-04 22:00,50
26-01-04 21:00,62
26-01-04 20:00,48
26-01-04 19:00,7
26-01-04 18:00,42
26-01-04 17:00,37
26-01-04 16:00,51
26-01-04 15:00,60
26-01-04 14:00,65
26-01-04 13:00,62
26-01-04 12:00,60
26-01-04 11:00,28
26-01-04 10:00,19
26-01-04 09:00,7
26-01-04 08:00,19
26-01-04 07:00,7
26-01-04 06:00,8
26-01-04 05:00,21
26-01-04 04:00,24
26-01-04 03:00,26
26-01-04 02:00,25
26-01-04 01:00,24
26-01-04 00:00,25
25-01-04 23:00,20
25-01-04 22:00,25
25-01-04 21:00,23
25-01-04 20:00,23
25-01-04 19:00,27
25-01-04 18:00,31
25-01-04 17:00,47
25-01-04 16:00,54
25-01-04 15:00,51
25-01-04 14:00,51
25-01-04 13:00,45
25-01-04 12:00,42
25-01-04 11:00,38
25-01-04 10:00,34
25-01-04 09:00,29
25-01-04 08:00,
25-01-04 07:00,
25-01-04 06:00,
25-01-04 05:00,
25-01-04 04:00,
25-01-04 03:00,
25-01-04 02:00,
25-01-04 01:00,
25-01-04 00:00,
24-01-04 23:00,
24-01-04 22:00,
24-01-04 21:00,
24-01-04 20:00,
24-01-04 19:00,
24-01-04 18:00,
