Datum Zeit,Dresden-Nord PM10
,µg/m³
31-01-04,14
30-01-04,19
29-01-04,25
28-01-04,61
27-01-04,67
26-01-04,100
25-01-04,104
24-01-04,72
23-01-04,45
22-01-04,22
21-01-04,22
20-01-04,13
19-01-04,21
18-01-04,19
17-01-04,22
16-01-04,21
15-01-04,17
14-01-04,18
13-01-04,17
12-01-04,17
11-01-04,18
10-01-04,35
09-01-04,39
08-01-04,62
07-01-04,59
06-01-04,38
05-01-04,61
04-01-04,41
03-01-04,18
02-01-04,21
01-01-04,31

