Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-01-04,6.90
30-01-04,
29-01-04,5.97
28-01-04,
27-01-04,28.46
26-01-04,
25-01-04,5.56
24-01-04,
23-01-04,23.53
22-01-04,
21-01-04,32.40
20-01-04,
19-01-04,1.92
18-01-04,
17-01-04,4.21
16-01-04,
15-01-04,2.76
14-01-04,
13-01-04,2.33
12-01-04,
11-01-04,4.36
10-01-04,
09-01-04,11.92
08-01-04,
07-01-04,5.47
06-01-04,
05-01-04,16.86
04-01-04,
03-01-04,5.62
02-01-04,
01-01-04,8.43

