Datum Zeit,Collmberg NO
,µg/m³
01-02-04 00:00,1
31-01-04 23:00,1
31-01-04 22:00,1
31-01-04 21:00,1
31-01-04 20:00,1
31-01-04 19:00,1
31-01-04 18:00,1
31-01-04 17:00,1
31-01-04 16:00,1
31-01-04 15:00,1
31-01-04 14:00,1
31-01-04 13:00,1
31-01-04 12:00,1
31-01-04 11:00,1
31-01-04 10:00,1
31-01-04 09:00,1
31-01-04 08:00,1
31-01-04 07:00,1
31-01-04 06:00,1
31-01-04 05:00,1
31-01-04 04:00,1
31-01-04 03:00,1
31-01-04 02:00,1
31-01-04 01:00,1
31-01-04 00:00,1
30-01-04 23:00,1
30-01-04 22:00,1
30-01-04 21:00,1
30-01-04 20:00,1
30-01-04 19:00,1
30-01-04 18:00,1
30-01-04 17:00,1
30-01-04 16:00,1
30-01-04 15:00,1
30-01-04 14:00,1
30-01-04 13:00,1
30-01-04 12:00,1
30-01-04 11:00,1
30-01-04 10:00,1
30-01-04 09:00,1
30-01-04 08:00,1
30-01-04 07:00,1
30-01-04 06:00,1
30-01-04 05:00,1
30-01-04 04:00,1
30-01-04 03:00,1
30-01-04 02:00,1
30-01-04 01:00,1
30-01-04 00:00,1
29-01-04 23:00,1
29-01-04 22:00,1
29-01-04 21:00,1
29-01-04 20:00,1
29-01-04 19:00,1
29-01-04 18:00,1
29-01-04 17:00,1
29-01-04 16:00,1
29-01-04 15:00,1
29-01-04 14:00,1
29-01-04 13:00,1
29-01-04 12:00,1
29-01-04 11:00,1
29-01-04 10:00,1
29-01-04 09:00,1
29-01-04 08:00,1
29-01-04 07:00,1
29-01-04 06:00,1
29-01-04 05:00,1
29-01-04 04:00,1
29-01-04 03:00,1
29-01-04 02:00,1
29-01-04 01:00,1
29-01-04 00:00,1
28-01-04 23:00,1
28-01-04 22:00,1
28-01-04 21:00,1
28-01-04 20:00,1
28-01-04 19:00,1
28-01-04 18:00,1
28-01-04 17:00,1
28-01-04 16:00,3
28-01-04 15:00,3
28-01-04 14:00,4
28-01-04 13:00,3
28-01-04 12:00,
28-01-04 11:00,3
28-01-04 10:00,2
28-01-04 09:00,1
28-01-04 08:00,1
28-01-04 07:00,1
28-01-04 06:00,1
28-01-04 05:00,1
28-01-04 04:00,1
28-01-04 03:00,1
28-01-04 02:00,1
28-01-04 01:00,1
28-01-04 00:00,1
27-01-04 23:00,1
27-01-04 22:00,1
27-01-04 21:00,1
27-01-04 20:00,1
27-01-04 19:00,1
27-01-04 18:00,1
27-01-04 17:00,1
27-01-04 16:00,1
27-01-04 15:00,1
27-01-04 14:00,2
27-01-04 13:00,2
27-01-04 12:00,3
27-01-04 11:00,2
27-01-04 10:00,1
27-01-04 09:00,1
27-01-04 08:00,1
27-01-04 07:00,1
27-01-04 06:00,1
27-01-04 05:00,1
27-01-04 04:00,1
27-01-04 03:00,1
27-01-04 02:00,1
27-01-04 01:00,1
27-01-04 00:00,1
26-01-04 23:00,1
26-01-04 22:00,1
26-01-04 21:00,1
26-01-04 20:00,1
26-01-04 19:00,1
26-01-04 18:00,2
26-01-04 17:00,1
26-01-04 16:00,2
26-01-04 15:00,3
26-01-04 14:00,4
26-01-04 13:00,6
26-01-04 12:00,6
26-01-04 11:00,5
26-01-04 10:00,2
26-01-04 09:00,1
26-01-04 08:00,1
26-01-04 07:00,1
26-01-04 06:00,1
26-01-04 05:00,1
26-01-04 04:00,1
26-01-04 03:00,1
26-01-04 02:00,1
26-01-04 01:00,1
26-01-04 00:00,1
25-01-04 23:00,1
25-01-04 22:00,1
25-01-04 21:00,1
25-01-04 20:00,1
25-01-04 19:00,1
25-01-04 18:00,1
25-01-04 17:00,1
25-01-04 16:00,1
25-01-04 15:00,1
25-01-04 14:00,1
25-01-04 13:00,1
25-01-04 12:00,1
25-01-04 11:00,1
25-01-04 10:00,1
25-01-04 09:00,1
25-01-04 08:00,1
25-01-04 07:00,1
25-01-04 06:00,1
25-01-04 05:00,1
25-01-04 04:00,1
25-01-04 03:00,1
25-01-04 02:00,1
25-01-04 01:00,1
25-01-04 00:00,1
24-01-04 23:00,1
24-01-04 22:00,1
24-01-04 21:00,1
24-01-04 20:00,1
24-01-04 19:00,1
24-01-04 18:00,2
24-01-04 17:00,8
24-01-04 16:00,10
24-01-04 15:00,6
24-01-04 14:00,4
24-01-04 13:00,3
24-01-04 12:00,3
24-01-04 11:00,3
24-01-04 10:00,2
24-01-04 09:00,1
24-01-04 08:00,1
24-01-04 07:00,1
24-01-04 06:00,1
24-01-04 05:00,1
24-01-04 04:00,1
24-01-04 03:00,1
24-01-04 02:00,1
24-01-04 01:00,1
24-01-04 00:00,1
23-01-04 23:00,1
23-01-04 22:00,1
23-01-04 21:00,1
23-01-04 20:00,1
23-01-04 19:00,1
23-01-04 18:00,
23-01-04 17:00,
23-01-04 16:00,5
23-01-04 15:00,6
23-01-04 14:00,7
23-01-04 13:00,6
23-01-04 12:00,5
23-01-04 11:00,5
23-01-04 10:00,4
23-01-04 09:00,1
23-01-04 08:00,1
23-01-04 07:00,1
23-01-04 06:00,1
23-01-04 05:00,1
23-01-04 04:00,1
23-01-04 03:00,1
23-01-04 02:00,1
23-01-04 01:00,1
23-01-04 00:00,1
22-01-04 23:00,1
22-01-04 22:00,1
22-01-04 21:00,1
22-01-04 20:00,1
22-01-04 19:00,1
22-01-04 18:00,1
22-01-04 17:00,1
22-01-04 16:00,1
22-01-04 15:00,1
22-01-04 14:00,1
22-01-04 13:00,2
22-01-04 12:00,1
22-01-04 11:00,1
22-01-04 10:00,1
22-01-04 09:00,1
22-01-04 08:00,1
22-01-04 07:00,1
22-01-04 06:00,1
22-01-04 05:00,1
22-01-04 04:00,1
22-01-04 03:00,1
22-01-04 02:00,1
22-01-04 01:00,1
22-01-04 00:00,1
21-01-04 23:00,1
21-01-04 22:00,1
21-01-04 21:00,1
21-01-04 20:00,1
21-01-04 19:00,1
21-01-04 18:00,1
21-01-04 17:00,1
21-01-04 16:00,1
21-01-04 15:00,1
21-01-04 14:00,1
21-01-04 13:00,1
21-01-04 12:00,1
21-01-04 11:00,1
21-01-04 10:00,1
21-01-04 09:00,1
21-01-04 08:00,1
21-01-04 07:00,1
21-01-04 06:00,1
21-01-04 05:00,1
21-01-04 04:00,1
21-01-04 03:00,1
21-01-04 02:00,1
21-01-04 01:00,1
21-01-04 00:00,1
20-01-04 23:00,1
20-01-04 22:00,1
20-01-04 21:00,1
20-01-04 20:00,1
20-01-04 19:00,1
20-01-04 18:00,1
20-01-04 17:00,1
20-01-04 16:00,1
20-01-04 15:00,1
20-01-04 14:00,1
20-01-04 13:00,1
20-01-04 12:00,1
20-01-04 11:00,1
20-01-04 10:00,2
20-01-04 09:00,1
20-01-04 08:00,1
20-01-04 07:00,1
20-01-04 06:00,1
20-01-04 05:00,1
20-01-04 04:00,1
20-01-04 03:00,1
20-01-04 02:00,1
20-01-04 01:00,1
20-01-04 00:00,1
19-01-04 23:00,1
19-01-04 22:00,1
19-01-04 21:00,1
19-01-04 20:00,1
19-01-04 19:00,1
19-01-04 18:00,1
19-01-04 17:00,1
19-01-04 16:00,1
19-01-04 15:00,1
19-01-04 14:00,1
19-01-04 13:00,1
19-01-04 12:00,1
19-01-04 11:00,1
19-01-04 10:00,1
19-01-04 09:00,1
19-01-04 08:00,1
19-01-04 07:00,1
19-01-04 06:00,1
19-01-04 05:00,1
19-01-04 04:00,1
19-01-04 03:00,1
19-01-04 02:00,1
19-01-04 01:00,1
19-01-04 00:00,1
18-01-04 23:00,1
18-01-04 22:00,1
18-01-04 21:00,1
18-01-04 20:00,1
18-01-04 19:00,1
18-01-04 18:00,1
18-01-04 17:00,1
18-01-04 16:00,1
18-01-04 15:00,1
18-01-04 14:00,1
18-01-04 13:00,1
18-01-04 12:00,1
18-01-04 11:00,1
18-01-04 10:00,1
18-01-04 09:00,1
18-01-04 08:00,1
18-01-04 07:00,1
18-01-04 06:00,1
18-01-04 05:00,1
18-01-04 04:00,1
18-01-04 03:00,1
18-01-04 02:00,1
18-01-04 01:00,1
18-01-04 00:00,1
17-01-04 23:00,1
17-01-04 22:00,1
17-01-04 21:00,1
17-01-04 20:00,1
17-01-04 19:00,1
17-01-04 18:00,1
17-01-04 17:00,1
17-01-04 16:00,1
17-01-04 15:00,1
17-01-04 14:00,1
17-01-04 13:00,1
17-01-04 12:00,1
17-01-04 11:00,1
17-01-04 10:00,1
17-01-04 09:00,1
17-01-04 08:00,1
17-01-04 07:00,1
17-01-04 06:00,1
17-01-04 05:00,1
17-01-04 04:00,1
17-01-04 03:00,1
17-01-04 02:00,1
17-01-04 01:00,1
17-01-04 00:00,1
16-01-04 23:00,1
16-01-04 22:00,1
16-01-04 21:00,1
16-01-04 20:00,1
16-01-04 19:00,1
16-01-04 18:00,1
16-01-04 17:00,1
16-01-04 16:00,1
16-01-04 15:00,1
16-01-04 14:00,1
16-01-04 13:00,1
16-01-04 12:00,1
16-01-04 11:00,1
16-01-04 10:00,1
16-01-04 09:00,1
16-01-04 08:00,1
16-01-04 07:00,1
16-01-04 06:00,1
16-01-04 05:00,1
16-01-04 04:00,1
16-01-04 03:00,1
16-01-04 02:00,1
16-01-04 01:00,1
16-01-04 00:00,1
15-01-04 23:00,1
15-01-04 22:00,1
15-01-04 21:00,1
15-01-04 20:00,1
15-01-04 19:00,1
15-01-04 18:00,1
15-01-04 17:00,1
15-01-04 16:00,1
15-01-04 15:00,1
15-01-04 14:00,1
15-01-04 13:00,1
15-01-04 12:00,1
15-01-04 11:00,1
15-01-04 10:00,1
15-01-04 09:00,1
15-01-04 08:00,1
15-01-04 07:00,1
15-01-04 06:00,1
15-01-04 05:00,1
15-01-04 04:00,1
15-01-04 03:00,1
15-01-04 02:00,1
15-01-04 01:00,1
15-01-04 00:00,1
14-01-04 23:00,1
14-01-04 22:00,1
14-01-04 21:00,1
14-01-04 20:00,1
14-01-04 19:00,1
14-01-04 18:00,1
14-01-04 17:00,1
14-01-04 16:00,1
14-01-04 15:00,1
14-01-04 14:00,1
14-01-04 13:00,1
14-01-04 12:00,1
14-01-04 11:00,1
14-01-04 10:00,1
14-01-04 09:00,1
14-01-04 08:00,1
14-01-04 07:00,1
14-01-04 06:00,1
14-01-04 05:00,1
14-01-04 04:00,1
14-01-04 03:00,1
14-01-04 02:00,1
14-01-04 01:00,1
14-01-04 00:00,1
13-01-04 23:00,1
13-01-04 22:00,1
13-01-04 21:00,1
13-01-04 20:00,1
13-01-04 19:00,1
13-01-04 18:00,1
13-01-04 17:00,1
13-01-04 16:00,1
13-01-04 15:00,1
13-01-04 14:00,1
13-01-04 13:00,1
13-01-04 12:00,1
13-01-04 11:00,1
13-01-04 10:00,1
13-01-04 09:00,1
13-01-04 08:00,1
13-01-04 07:00,1
13-01-04 06:00,1
13-01-04 05:00,1
13-01-04 04:00,1
13-01-04 03:00,1
13-01-04 02:00,1
13-01-04 01:00,1
13-01-04 00:00,1
12-01-04 23:00,1
12-01-04 22:00,1
12-01-04 21:00,1
12-01-04 20:00,1
12-01-04 19:00,1
12-01-04 18:00,1
12-01-04 17:00,1
12-01-04 16:00,1
12-01-04 15:00,1
12-01-04 14:00,1
12-01-04 13:00,1
12-01-04 12:00,1
12-01-04 11:00,1
12-01-04 10:00,1
12-01-04 09:00,1
12-01-04 08:00,1
12-01-04 07:00,1
12-01-04 06:00,1
12-01-04 05:00,1
12-01-04 04:00,1
12-01-04 03:00,1
12-01-04 02:00,1
12-01-04 01:00,1
12-01-04 00:00,1
11-01-04 23:00,1
11-01-04 22:00,1
11-01-04 21:00,1
11-01-04 20:00,1
11-01-04 19:00,1
11-01-04 18:00,1
11-01-04 17:00,1
11-01-04 16:00,1
11-01-04 15:00,1
11-01-04 14:00,1
11-01-04 13:00,1
11-01-04 12:00,1
11-01-04 11:00,1
11-01-04 10:00,1
11-01-04 09:00,1
11-01-04 08:00,1
11-01-04 07:00,1
11-01-04 06:00,1
11-01-04 05:00,1
11-01-04 04:00,1
11-01-04 03:00,1
11-01-04 02:00,1
11-01-04 01:00,1
11-01-04 00:00,1
10-01-04 23:00,1
10-01-04 22:00,1
10-01-04 21:00,1
10-01-04 20:00,1
10-01-04 19:00,1
10-01-04 18:00,1
10-01-04 17:00,1
10-01-04 16:00,1
10-01-04 15:00,1
10-01-04 14:00,1
10-01-04 13:00,1
10-01-04 12:00,1
10-01-04 11:00,1
10-01-04 10:00,1
10-01-04 09:00,1
10-01-04 08:00,1
10-01-04 07:00,1
10-01-04 06:00,1
10-01-04 05:00,1
10-01-04 04:00,1
10-01-04 03:00,1
10-01-04 02:00,1
10-01-04 01:00,1
10-01-04 00:00,1
09-01-04 23:00,1
09-01-04 22:00,1
09-01-04 21:00,1
09-01-04 20:00,1
09-01-04 19:00,1
09-01-04 18:00,1
09-01-04 17:00,1
09-01-04 16:00,1
09-01-04 15:00,2
09-01-04 14:00,3
09-01-04 13:00,3
09-01-04 12:00,2
09-01-04 11:00,1
09-01-04 10:00,1
09-01-04 09:00,1
09-01-04 08:00,1
09-01-04 07:00,1
09-01-04 06:00,1
09-01-04 05:00,1
09-01-04 04:00,1
09-01-04 03:00,1
09-01-04 02:00,1
09-01-04 01:00,1
09-01-04 00:00,1
08-01-04 23:00,1
08-01-04 22:00,1
08-01-04 21:00,1
08-01-04 20:00,1
08-01-04 19:00,1
08-01-04 18:00,1
08-01-04 17:00,1
08-01-04 16:00,1
08-01-04 15:00,1
08-01-04 14:00,2
08-01-04 13:00,5
08-01-04 12:00,2
08-01-04 11:00,1
08-01-04 10:00,1
08-01-04 09:00,1
