Datum Zeit,Zittau-Ost PM10
,µg/m³
31-01-04,19
30-01-04,14
29-01-04,30
28-01-04,62
27-01-04,74
26-01-04,77
25-01-04,42
24-01-04,37
23-01-04,61
22-01-04,28
21-01-04,13
20-01-04,10
19-01-04,17
18-01-04,22
17-01-04,13
16-01-04,11
15-01-04,12
14-01-04,7
13-01-04,10
12-01-04,10
11-01-04,10
10-01-04,27
09-01-04,20
08-01-04,34
07-01-04,34
06-01-04,41
05-01-04,57
04-01-04,41
03-01-04,23
02-01-04,14
01-01-04,21

