Datum Zeit,Fichtelberg O3
,µg/m³
01-02-04 00:00,78
31-01-04 23:00,79
31-01-04 22:00,80
31-01-04 21:00,83
31-01-04 20:00,82
31-01-04 19:00,80
31-01-04 18:00,76
31-01-04 17:00,77
31-01-04 16:00,78
31-01-04 15:00,79
31-01-04 14:00,82
31-01-04 13:00,80
31-01-04 12:00,77
31-01-04 11:00,77
31-01-04 10:00,75
31-01-04 09:00,75
31-01-04 08:00,79
31-01-04 07:00,79
31-01-04 06:00,81
31-01-04 05:00,79
31-01-04 04:00,78
31-01-04 03:00,79
31-01-04 02:00,80
31-01-04 01:00,74
31-01-04 00:00,74
30-01-04 23:00,76
30-01-04 22:00,76
30-01-04 21:00,77
30-01-04 20:00,75
30-01-04 19:00,73
30-01-04 18:00,70
30-01-04 17:00,69
30-01-04 16:00,68
30-01-04 15:00,64
30-01-04 14:00,70
30-01-04 13:00,73
30-01-04 12:00,71
30-01-04 11:00,68
30-01-04 10:00,65
30-01-04 09:00,66
30-01-04 08:00,62
30-01-04 07:00,59
30-01-04 06:00,58
30-01-04 05:00,58
30-01-04 04:00,58
30-01-04 03:00,58
30-01-04 02:00,60
30-01-04 01:00,60
30-01-04 00:00,58
29-01-04 23:00,59
29-01-04 22:00,61
29-01-04 21:00,63
29-01-04 20:00,70
29-01-04 19:00,76
29-01-04 18:00,80
29-01-04 17:00,81
29-01-04 16:00,84
29-01-04 15:00,86
29-01-04 14:00,74
29-01-04 13:00,68
29-01-04 12:00,65
29-01-04 11:00,66
29-01-04 10:00,65
29-01-04 09:00,66
29-01-04 08:00,67
29-01-04 07:00,69
29-01-04 06:00,67
29-01-04 05:00,68
29-01-04 04:00,70
29-01-04 03:00,66
29-01-04 02:00,62
29-01-04 01:00,60
29-01-04 00:00,58
28-01-04 23:00,59
28-01-04 22:00,59
28-01-04 21:00,62
28-01-04 20:00,52
28-01-04 19:00,43
28-01-04 18:00,44
28-01-04 17:00,51
28-01-04 16:00,53
28-01-04 15:00,54
28-01-04 14:00,52
28-01-04 13:00,52
28-01-04 12:00,62
28-01-04 11:00,69
28-01-04 10:00,60
28-01-04 09:00,60
28-01-04 08:00,60
28-01-04 07:00,62
28-01-04 06:00,62
28-01-04 05:00,61
28-01-04 04:00,52
28-01-04 03:00,48
28-01-04 02:00,44
28-01-04 01:00,40
28-01-04 00:00,43
27-01-04 23:00,40
27-01-04 22:00,39
27-01-04 21:00,37
27-01-04 20:00,38
27-01-04 19:00,36
27-01-04 18:00,33
27-01-04 17:00,49
27-01-04 16:00,53
27-01-04 15:00,59
27-01-04 14:00,59
27-01-04 13:00,59
27-01-04 12:00,59
27-01-04 11:00,51
27-01-04 10:00,64
27-01-04 09:00,72
27-01-04 08:00,62
27-01-04 07:00,59
27-01-04 06:00,66
27-01-04 05:00,53
27-01-04 04:00,40
27-01-04 03:00,41
27-01-04 02:00,46
27-01-04 01:00,29
27-01-04 00:00,21
26-01-04 23:00,21
26-01-04 22:00,21
26-01-04 21:00,39
26-01-04 20:00,71
26-01-04 19:00,55
26-01-04 18:00,65
26-01-04 17:00,71
26-01-04 16:00,73
26-01-04 15:00,69
26-01-04 14:00,74
26-01-04 13:00,74
26-01-04 12:00,59
26-01-04 11:00,79
26-01-04 10:00,84
26-01-04 09:00,90
26-01-04 08:00,81
26-01-04 07:00,84
26-01-04 06:00,77
26-01-04 05:00,65
26-01-04 04:00,61
26-01-04 03:00,60
26-01-04 02:00,63
26-01-04 01:00,67
26-01-04 00:00,74
25-01-04 23:00,69
25-01-04 22:00,72
25-01-04 21:00,71
25-01-04 20:00,72
25-01-04 19:00,70
25-01-04 18:00,72
25-01-04 17:00,74
25-01-04 16:00,75
25-01-04 15:00,77
25-01-04 14:00,77
25-01-04 13:00,76
25-01-04 12:00,70
25-01-04 11:00,61
25-01-04 10:00,52
25-01-04 09:00,40
25-01-04 08:00,30
25-01-04 07:00,28
25-01-04 06:00,50
25-01-04 05:00,85
25-01-04 04:00,93
25-01-04 03:00,94
25-01-04 02:00,93
25-01-04 01:00,92
25-01-04 00:00,92
24-01-04 23:00,90
24-01-04 22:00,93
24-01-04 21:00,85
24-01-04 20:00,83
24-01-04 19:00,87
