Datum Zeit,Annaberg-Buchholz NO2
,µg/m³
01-02-04 00:00,11
31-01-04 23:00,12
31-01-04 22:00,15
31-01-04 21:00,17
31-01-04 20:00,16
31-01-04 19:00,26
31-01-04 18:00,24
31-01-04 17:00,29
31-01-04 16:00,24
31-01-04 15:00,23
31-01-04 14:00,17
31-01-04 13:00,14
31-01-04 12:00,16
31-01-04 11:00,17
31-01-04 10:00,14
31-01-04 09:00,15
31-01-04 08:00,24
31-01-04 07:00,26
31-01-04 06:00,21
31-01-04 05:00,13
31-01-04 04:00,12
31-01-04 03:00,21
31-01-04 02:00,19
31-01-04 01:00,16
31-01-04 00:00,62
30-01-04 23:00,50
30-01-04 22:00,24
30-01-04 21:00,21
30-01-04 20:00,21
30-01-04 19:00,33
30-01-04 18:00,33
30-01-04 17:00,24
30-01-04 16:00,24
30-01-04 15:00,22
30-01-04 14:00,20
30-01-04 13:00,20
30-01-04 12:00,16
30-01-04 11:00,17
30-01-04 10:00,17
30-01-04 09:00,21
30-01-04 08:00,22
30-01-04 07:00,20
30-01-04 06:00,15
30-01-04 05:00,14
30-01-04 04:00,12
30-01-04 03:00,12
30-01-04 02:00,11
30-01-04 01:00,13
30-01-04 00:00,15
29-01-04 23:00,16
29-01-04 22:00,20
29-01-04 21:00,21
29-01-04 20:00,20
29-01-04 19:00,24
29-01-04 18:00,34
29-01-04 17:00,27
29-01-04 16:00,24
29-01-04 15:00,27
29-01-04 14:00,23
29-01-04 13:00,22
29-01-04 12:00,24
29-01-04 11:00,21
29-01-04 10:00,29
29-01-04 09:00,35
29-01-04 08:00,41
29-01-04 07:00,36
29-01-04 06:00,18
29-01-04 05:00,14
29-01-04 04:00,12
29-01-04 03:00,12
29-01-04 02:00,16
29-01-04 01:00,14
29-01-04 00:00,17
28-01-04 23:00,31
28-01-04 22:00,25
28-01-04 21:00,30
28-01-04 20:00,66
28-01-04 19:00,66
28-01-04 18:00,62
28-01-04 17:00,43
28-01-04 16:00,37
28-01-04 15:00,32
28-01-04 14:00,29
28-01-04 13:00,26
28-01-04 12:00,27
28-01-04 11:00,33
28-01-04 10:00,44
28-01-04 09:00,56
28-01-04 08:00,46
28-01-04 07:00,38
28-01-04 06:00,28
28-01-04 05:00,16
28-01-04 04:00,18
28-01-04 03:00,21
28-01-04 02:00,19
28-01-04 01:00,19
28-01-04 00:00,23
27-01-04 23:00,29
27-01-04 22:00,31
27-01-04 21:00,28
27-01-04 20:00,30
27-01-04 19:00,33
27-01-04 18:00,45
27-01-04 17:00,40
27-01-04 16:00,37
27-01-04 15:00,30
27-01-04 14:00,27
27-01-04 13:00,34
27-01-04 12:00,36
27-01-04 11:00,39
27-01-04 10:00,51
27-01-04 09:00,53
27-01-04 08:00,53
27-01-04 07:00,43
27-01-04 06:00,35
27-01-04 05:00,34
27-01-04 04:00,32
27-01-04 03:00,32
27-01-04 02:00,24
27-01-04 01:00,24
27-01-04 00:00,48
26-01-04 23:00,55
26-01-04 22:00,64
26-01-04 21:00,61
26-01-04 20:00,61
26-01-04 19:00,67
26-01-04 18:00,60
26-01-04 17:00,44
26-01-04 16:00,33
26-01-04 15:00,34
26-01-04 14:00,32
26-01-04 13:00,39
26-01-04 12:00,56
26-01-04 11:00,50
26-01-04 10:00,54
26-01-04 09:00,62
26-01-04 08:00,75
26-01-04 07:00,74
26-01-04 06:00,50
26-01-04 05:00,26
26-01-04 04:00,14
26-01-04 03:00,15
26-01-04 02:00,14
26-01-04 01:00,14
26-01-04 00:00,18
25-01-04 23:00,21
25-01-04 22:00,19
25-01-04 21:00,17
25-01-04 20:00,17
25-01-04 19:00,24
25-01-04 18:00,22
25-01-04 17:00,23
25-01-04 16:00,18
25-01-04 15:00,13
25-01-04 14:00,10
25-01-04 13:00,14
25-01-04 12:00,16
25-01-04 11:00,21
25-01-04 10:00,24
25-01-04 09:00,26
25-01-04 08:00,36
25-01-04 07:00,36
25-01-04 06:00,19
25-01-04 05:00,29
25-01-04 04:00,31
25-01-04 03:00,37
25-01-04 02:00,37
25-01-04 01:00,45
25-01-04 00:00,54
24-01-04 23:00,67
24-01-04 22:00,72
24-01-04 21:00,70
24-01-04 20:00,74
24-01-04 19:00,75
24-01-04 18:00,75
24-01-04 17:00,75
24-01-04 16:00,59
24-01-04 15:00,41
24-01-04 14:00,35
24-01-04 13:00,43
24-01-04 12:00,50
24-01-04 11:00,50
24-01-04 10:00,53
24-01-04 09:00,52
24-01-04 08:00,48
24-01-04 07:00,39
24-01-04 06:00,38
24-01-04 05:00,38
24-01-04 04:00,35
24-01-04 03:00,33
24-01-04 02:00,34
24-01-04 01:00,45
24-01-04 00:00,52
23-01-04 23:00,61
23-01-04 22:00,66
23-01-04 21:00,67
23-01-04 20:00,69
23-01-04 19:00,76
23-01-04 18:00,78
23-01-04 17:00,72
23-01-04 16:00,60
23-01-04 15:00,43
23-01-04 14:00,38
23-01-04 13:00,42
23-01-04 12:00,55
23-01-04 11:00,68
23-01-04 10:00,74
23-01-04 09:00,74
23-01-04 08:00,75
23-01-04 07:00,69
23-01-04 06:00,52
23-01-04 05:00,36
23-01-04 04:00,31
23-01-04 03:00,32
23-01-04 02:00,32
23-01-04 01:00,39
23-01-04 00:00,42
22-01-04 23:00,51
22-01-04 22:00,57
22-01-04 21:00,61
22-01-04 20:00,62
22-01-04 19:00,70
22-01-04 18:00,58
22-01-04 17:00,28
22-01-04 16:00,30
22-01-04 15:00,26
22-01-04 14:00,25
22-01-04 13:00,23
22-01-04 12:00,40
22-01-04 11:00,55
22-01-04 10:00,59
22-01-04 09:00,55
22-01-04 08:00,31
22-01-04 07:00,20
22-01-04 06:00,15
22-01-04 05:00,11
22-01-04 04:00,13
22-01-04 03:00,14
22-01-04 02:00,16
22-01-04 01:00,12
22-01-04 00:00,14
21-01-04 23:00,19
21-01-04 22:00,15
21-01-04 21:00,17
21-01-04 20:00,21
21-01-04 19:00,23
21-01-04 18:00,23
21-01-04 17:00,19
21-01-04 16:00,20
21-01-04 15:00,25
21-01-04 14:00,16
21-01-04 13:00,14
21-01-04 12:00,18
21-01-04 11:00,19
21-01-04 10:00,18
21-01-04 09:00,27
21-01-04 08:00,24
21-01-04 07:00,17
21-01-04 06:00,14
21-01-04 05:00,9
21-01-04 04:00,7
21-01-04 03:00,8
21-01-04 02:00,10
21-01-04 01:00,14
21-01-04 00:00,8
20-01-04 23:00,11
20-01-04 22:00,12
20-01-04 21:00,13
20-01-04 20:00,15
20-01-04 19:00,18
20-01-04 18:00,19
20-01-04 17:00,20
20-01-04 16:00,15
20-01-04 15:00,12
20-01-04 14:00,11
20-01-04 13:00,10
20-01-04 12:00,13
20-01-04 11:00,11
20-01-04 10:00,13
20-01-04 09:00,18
20-01-04 08:00,23
20-01-04 07:00,23
20-01-04 06:00,23
20-01-04 05:00,19
20-01-04 04:00,18
20-01-04 03:00,19
20-01-04 02:00,18
20-01-04 01:00,19
20-01-04 00:00,19
19-01-04 23:00,19
19-01-04 22:00,19
19-01-04 21:00,20
19-01-04 20:00,22
19-01-04 19:00,23
19-01-04 18:00,23
19-01-04 17:00,22
19-01-04 16:00,22
19-01-04 15:00,20
19-01-04 14:00,17
19-01-04 13:00,15
19-01-04 12:00,25
19-01-04 11:00,28
19-01-04 10:00,39
19-01-04 09:00,55
19-01-04 08:00,60
19-01-04 07:00,43
19-01-04 06:00,35
19-01-04 05:00,32
19-01-04 04:00,19
19-01-04 03:00,15
19-01-04 02:00,11
19-01-04 01:00,11
19-01-04 00:00,10
18-01-04 23:00,10
18-01-04 22:00,15
18-01-04 21:00,16
18-01-04 20:00,12
18-01-04 19:00,13
18-01-04 18:00,11
18-01-04 17:00,10
18-01-04 16:00,9
18-01-04 15:00,9
18-01-04 14:00,7
18-01-04 13:00,7
18-01-04 12:00,8
18-01-04 11:00,8
18-01-04 10:00,8
18-01-04 09:00,11
18-01-04 08:00,14
18-01-04 07:00,16
18-01-04 06:00,15
18-01-04 05:00,32
18-01-04 04:00,35
18-01-04 03:00,28
18-01-04 02:00,27
18-01-04 01:00,32
18-01-04 00:00,36
17-01-04 23:00,44
17-01-04 22:00,47
17-01-04 21:00,51
17-01-04 20:00,65
17-01-04 19:00,59
17-01-04 18:00,40
17-01-04 17:00,27
17-01-04 16:00,15
17-01-04 15:00,13
17-01-04 14:00,13
17-01-04 13:00,11
17-01-04 12:00,14
17-01-04 11:00,14
17-01-04 10:00,14
17-01-04 09:00,11
17-01-04 08:00,9
17-01-04 07:00,8
17-01-04 06:00,8
17-01-04 05:00,8
17-01-04 04:00,8
17-01-04 03:00,7
17-01-04 02:00,6
17-01-04 01:00,8
17-01-04 00:00,8
16-01-04 23:00,9
16-01-04 22:00,9
16-01-04 21:00,10
16-01-04 20:00,14
16-01-04 19:00,20
16-01-04 18:00,23
16-01-04 17:00,24
16-01-04 16:00,23
16-01-04 15:00,23
16-01-04 14:00,25
16-01-04 13:00,20
16-01-04 12:00,26
16-01-04 11:00,32
16-01-04 10:00,30
16-01-04 09:00,44
16-01-04 08:00,48
16-01-04 07:00,35
16-01-04 06:00,20
16-01-04 05:00,11
16-01-04 04:00,11
16-01-04 03:00,9
16-01-04 02:00,8
16-01-04 01:00,10
16-01-04 00:00,10
15-01-04 23:00,18
15-01-04 22:00,15
15-01-04 21:00,18
15-01-04 20:00,22
15-01-04 19:00,28
15-01-04 18:00,22
15-01-04 17:00,17
15-01-04 16:00,24
15-01-04 15:00,27
15-01-04 14:00,21
15-01-04 13:00,20
15-01-04 12:00,20
15-01-04 11:00,20
15-01-04 10:00,19
15-01-04 09:00,26
15-01-04 08:00,43
15-01-04 07:00,20
15-01-04 06:00,13
15-01-04 05:00,7
15-01-04 04:00,7
15-01-04 03:00,8
15-01-04 02:00,8
15-01-04 01:00,7
15-01-04 00:00,7
14-01-04 23:00,11
14-01-04 22:00,11
14-01-04 21:00,16
14-01-04 20:00,20
14-01-04 19:00,33
14-01-04 18:00,21
14-01-04 17:00,24
14-01-04 16:00,21
14-01-04 15:00,17
14-01-04 14:00,19
14-01-04 13:00,16
14-01-04 12:00,16
14-01-04 11:00,15
14-01-04 10:00,14
14-01-04 09:00,15
14-01-04 08:00,23
14-01-04 07:00,21
14-01-04 06:00,12
14-01-04 05:00,7
14-01-04 04:00,6
14-01-04 03:00,6
14-01-04 02:00,6
14-01-04 01:00,8
14-01-04 00:00,8
13-01-04 23:00,8
13-01-04 22:00,10
13-01-04 21:00,11
13-01-04 20:00,25
13-01-04 19:00,27
13-01-04 18:00,32
13-01-04 17:00,35
13-01-04 16:00,34
13-01-04 15:00,35
13-01-04 14:00,41
13-01-04 13:00,44
13-01-04 12:00,49
13-01-04 11:00,28
13-01-04 10:00,57
13-01-04 09:00,72
