Datum Zeit,Plauen-Sued BEN
,µg/m³
01-02-04 00:00,1.0
31-01-04 23:00,1.1
31-01-04 22:00,1.1
31-01-04 21:00,1.2
31-01-04 20:00,1.5
31-01-04 19:00,1.5
31-01-04 18:00,1.8
31-01-04 17:00,2.1
31-01-04 16:00,2.5
31-01-04 15:00,2.5
31-01-04 14:00,3.3
31-01-04 13:00,2.0
31-01-04 12:00,1.9
31-01-04 11:00,
31-01-04 10:00,
31-01-04 09:00,
31-01-04 08:00,
31-01-04 07:00,
31-01-04 06:00,1.3
31-01-04 05:00,1.2
31-01-04 04:00,1.1
31-01-04 03:00,0.6
31-01-04 02:00,1.1
31-01-04 01:00,1.2
31-01-04 00:00,1.7
30-01-04 23:00,1.5
30-01-04 22:00,1.3
30-01-04 21:00,1.4
30-01-04 20:00,2.1
30-01-04 19:00,2.2
30-01-04 18:00,1.8
30-01-04 17:00,2.6
30-01-04 16:00,4.3
30-01-04 15:00,1.9
30-01-04 14:00,1.4
30-01-04 13:00,1.4
30-01-04 12:00,1.5
30-01-04 11:00,1.2
30-01-04 10:00,1.1
30-01-04 09:00,1.1
30-01-04 08:00,1.4
30-01-04 07:00,2.2
30-01-04 06:00,1.6
30-01-04 05:00,0.8
30-01-04 04:00,0.8
30-01-04 03:00,0.8
30-01-04 02:00,0.8
30-01-04 01:00,0.8
30-01-04 00:00,0.9
29-01-04 23:00,1.0
29-01-04 22:00,1.1
29-01-04 21:00,1.3
29-01-04 20:00,1.7
29-01-04 19:00,2.7
29-01-04 18:00,3.0
29-01-04 17:00,2.5
29-01-04 16:00,2.9
29-01-04 15:00,3.1
29-01-04 14:00,4.6
29-01-04 13:00,1.7
29-01-04 12:00,1.4
29-01-04 11:00,1.6
29-01-04 10:00,2.4
29-01-04 09:00,2.7
29-01-04 08:00,1.8
29-01-04 07:00,1.3
29-01-04 06:00,1.1
29-01-04 05:00,0.9
29-01-04 04:00,0.8
29-01-04 03:00,0.8
29-01-04 02:00,0.9
29-01-04 01:00,0.9
29-01-04 00:00,1.0
28-01-04 23:00,1.4
28-01-04 22:00,1.8
28-01-04 21:00,1.7
28-01-04 20:00,3.0
28-01-04 19:00,4.2
28-01-04 18:00,4.0
28-01-04 17:00,4.5
28-01-04 16:00,3.2
28-01-04 15:00,2.9
28-01-04 14:00,2.7
28-01-04 13:00,2.1
28-01-04 12:00,2.9
28-01-04 11:00,3.4
28-01-04 10:00,5.0
28-01-04 09:00,5.3
28-01-04 08:00,4.1
28-01-04 07:00,4.7
28-01-04 06:00,3.1
28-01-04 05:00,2.1
28-01-04 04:00,1.8
28-01-04 03:00,1.9
28-01-04 02:00,2.8
28-01-04 01:00,2.6
28-01-04 00:00,2.8
27-01-04 23:00,3.0
27-01-04 22:00,3.5
27-01-04 21:00,4.2
27-01-04 20:00,5.0
27-01-04 19:00,6.4
27-01-04 18:00,5.3
27-01-04 17:00,5.1
27-01-04 16:00,
27-01-04 15:00,
27-01-04 14:00,
27-01-04 13:00,
27-01-04 12:00,
27-01-04 11:00,10.8
27-01-04 10:00,10.2
27-01-04 09:00,10.5
27-01-04 08:00,9.9
27-01-04 07:00,4.3
27-01-04 06:00,4.5
27-01-04 05:00,3.1
27-01-04 04:00,2.6
27-01-04 03:00,2.3
27-01-04 02:00,2.1
27-01-04 01:00,2.4
27-01-04 00:00,2.6
26-01-04 23:00,2.5
26-01-04 22:00,3.0
26-01-04 21:00,2.6
26-01-04 20:00,6.6
26-01-04 19:00,11.0
26-01-04 18:00,8.3
26-01-04 17:00,8.6
26-01-04 16:00,4.5
26-01-04 15:00,3.4
26-01-04 14:00,2.6
26-01-04 13:00,1.7
26-01-04 12:00,6.2
26-01-04 11:00,7.4
26-01-04 10:00,9.6
26-01-04 09:00,16.5
26-01-04 08:00,7.9
26-01-04 07:00,4.0
26-01-04 06:00,4.0
26-01-04 05:00,2.0
26-01-04 04:00,1.6
26-01-04 03:00,1.6
26-01-04 02:00,1.8
26-01-04 01:00,3.0
