Datum Zeit,Radebeul-Wahnsdorf SO2
,µg/m³
01-02-04 00:00,1.5
31-01-04 23:00,3.0
31-01-04 22:00,6.9
31-01-04 21:00,6.6
31-01-04 20:00,12.5
31-01-04 19:00,13.1
31-01-04 18:00,15.8
31-01-04 17:00,21.1
31-01-04 16:00,12.4
31-01-04 15:00,3.9
31-01-04 14:00,4.5
31-01-04 13:00,5.7
31-01-04 12:00,13.9
31-01-04 11:00,20.8
31-01-04 10:00,19.5
31-01-04 09:00,19.4
31-01-04 08:00,22.2
31-01-04 07:00,27.8
31-01-04 06:00,20.1
31-01-04 05:00,3.9
31-01-04 04:00,4.3
31-01-04 03:00,2.5
31-01-04 02:00,2.0
31-01-04 01:00,2.5
31-01-04 00:00,3.4
30-01-04 23:00,4.0
30-01-04 22:00,4.9
30-01-04 21:00,5.2
30-01-04 20:00,5.5
30-01-04 19:00,5.7
30-01-04 18:00,6.4
30-01-04 17:00,5.3
30-01-04 16:00,5.7
30-01-04 15:00,6.0
30-01-04 14:00,6.2
30-01-04 13:00,6.0
30-01-04 12:00,6.9
30-01-04 11:00,6.3
30-01-04 10:00,6.3
30-01-04 09:00,6.0
30-01-04 08:00,8.3
30-01-04 07:00,5.9
30-01-04 06:00,6.0
30-01-04 05:00,5.0
30-01-04 04:00,4.7
30-01-04 03:00,4.2
30-01-04 02:00,4.5
30-01-04 01:00,4.3
30-01-04 00:00,4.2
29-01-04 23:00,4.3
29-01-04 22:00,4.4
29-01-04 21:00,4.2
29-01-04 20:00,3.9
29-01-04 19:00,3.3
29-01-04 18:00,3.2
29-01-04 17:00,3.3
29-01-04 16:00,4.5
29-01-04 15:00,5.5
29-01-04 14:00,5.9
29-01-04 13:00,4.2
29-01-04 12:00,4.2
29-01-04 11:00,6.3
29-01-04 10:00,6.0
29-01-04 09:00,11.3
29-01-04 08:00,10.7
29-01-04 07:00,5.1
29-01-04 06:00,5.1
29-01-04 05:00,4.5
29-01-04 04:00,4.6
29-01-04 03:00,4.8
29-01-04 02:00,7.5
29-01-04 01:00,8.9
29-01-04 00:00,9.4
28-01-04 23:00,7.6
28-01-04 22:00,10.1
28-01-04 21:00,9.1
28-01-04 20:00,8.5
28-01-04 19:00,7.5
28-01-04 18:00,6.5
28-01-04 17:00,6.6
28-01-04 16:00,5.9
28-01-04 15:00,4.0
28-01-04 14:00,4.3
28-01-04 13:00,5.1
28-01-04 12:00,7.9
28-01-04 11:00,11.5
28-01-04 10:00,17.1
28-01-04 09:00,21.0
28-01-04 08:00,17.6
28-01-04 07:00,15.8
