Datum Zeit,Zinnwald NO2
,µg/m³
01-02-04 00:00,24
31-01-04 23:00,23
31-01-04 22:00,28
31-01-04 21:00,12
31-01-04 20:00,13
31-01-04 19:00,15
31-01-04 18:00,18
31-01-04 17:00,35
31-01-04 16:00,41
31-01-04 15:00,36
31-01-04 14:00,27
31-01-04 13:00,24
31-01-04 12:00,26
31-01-04 11:00,28
31-01-04 10:00,16
31-01-04 09:00,19
31-01-04 08:00,47
31-01-04 07:00,60
31-01-04 06:00,35
31-01-04 05:00,24
31-01-04 04:00,26
31-01-04 03:00,31
31-01-04 02:00,15
31-01-04 01:00,11
31-01-04 00:00,7
30-01-04 23:00,7
30-01-04 22:00,10
30-01-04 21:00,13
30-01-04 20:00,17
30-01-04 19:00,11
30-01-04 18:00,12
30-01-04 17:00,13
30-01-04 16:00,12
30-01-04 15:00,10
30-01-04 14:00,8
30-01-04 13:00,8
30-01-04 12:00,8
30-01-04 11:00,9
30-01-04 10:00,11
30-01-04 09:00,11
30-01-04 08:00,12
30-01-04 07:00,12
30-01-04 06:00,13
30-01-04 05:00,12
30-01-04 04:00,12
30-01-04 03:00,11
30-01-04 02:00,12
30-01-04 01:00,13
30-01-04 00:00,13
29-01-04 23:00,12
29-01-04 22:00,12
29-01-04 21:00,12
29-01-04 20:00,10
29-01-04 19:00,10
29-01-04 18:00,12
29-01-04 17:00,12
29-01-04 16:00,10
29-01-04 15:00,12
29-01-04 14:00,13
29-01-04 13:00,
29-01-04 12:00,
29-01-04 11:00,
29-01-04 10:00,15
29-01-04 09:00,18
29-01-04 08:00,21
29-01-04 07:00,20
29-01-04 06:00,15
29-01-04 05:00,14
29-01-04 04:00,20
29-01-04 03:00,22
29-01-04 02:00,20
29-01-04 01:00,25
29-01-04 00:00,25
28-01-04 23:00,30
28-01-04 22:00,20
28-01-04 21:00,23
28-01-04 20:00,28
28-01-04 19:00,25
28-01-04 18:00,25
28-01-04 17:00,25
28-01-04 16:00,24
28-01-04 15:00,20
28-01-04 14:00,14
28-01-04 13:00,11
28-01-04 12:00,11
28-01-04 11:00,14
28-01-04 10:00,19
28-01-04 09:00,20
28-01-04 08:00,18
28-01-04 07:00,20
28-01-04 06:00,20
28-01-04 05:00,18
28-01-04 04:00,19
28-01-04 03:00,20
28-01-04 02:00,24
28-01-04 01:00,27
28-01-04 00:00,25
27-01-04 23:00,25
27-01-04 22:00,26
27-01-04 21:00,25
27-01-04 20:00,30
27-01-04 19:00,33
27-01-04 18:00,39
27-01-04 17:00,44
27-01-04 16:00,34
27-01-04 15:00,27
27-01-04 14:00,20
27-01-04 13:00,18
27-01-04 12:00,20
27-01-04 11:00,19
27-01-04 10:00,22
27-01-04 09:00,27
27-01-04 08:00,29
27-01-04 07:00,29
