Datum Zeit,Freiberg O3
,µg/m³
01-02-04 00:00,75
31-01-04 23:00,77
31-01-04 22:00,76
31-01-04 21:00,77
31-01-04 20:00,71
31-01-04 19:00,64
31-01-04 18:00,64
31-01-04 17:00,64
31-01-04 16:00,62
31-01-04 15:00,60
31-01-04 14:00,65
31-01-04 13:00,62
31-01-04 12:00,58
31-01-04 11:00,60
31-01-04 10:00,60
31-01-04 09:00,60
31-01-04 08:00,67
31-01-04 07:00,72
31-01-04 06:00,72
31-01-04 05:00,72
31-01-04 04:00,72
31-01-04 03:00,70
31-01-04 02:00,67
31-01-04 01:00,63
31-01-04 00:00,60
30-01-04 23:00,57
30-01-04 22:00,59
30-01-04 21:00,49
30-01-04 20:00,47
30-01-04 19:00,40
30-01-04 18:00,36
30-01-04 17:00,38
30-01-04 16:00,37
30-01-04 15:00,46
30-01-04 14:00,51
30-01-04 13:00,46
30-01-04 12:00,44
30-01-04 11:00,46
30-01-04 10:00,43
30-01-04 09:00,39
30-01-04 08:00,35
30-01-04 07:00,39
30-01-04 06:00,44
30-01-04 05:00,49
30-01-04 04:00,54
30-01-04 03:00,54
30-01-04 02:00,54
30-01-04 01:00,51
30-01-04 00:00,51
29-01-04 23:00,51
29-01-04 22:00,51
29-01-04 21:00,53
29-01-04 20:00,53
29-01-04 19:00,47
29-01-04 18:00,33
29-01-04 17:00,48
29-01-04 16:00,55
29-01-04 15:00,56
29-01-04 14:00,54
29-01-04 13:00,43
29-01-04 12:00,42
29-01-04 11:00,39
29-01-04 10:00,37
29-01-04 09:00,33
29-01-04 08:00,32
29-01-04 07:00,36
29-01-04 06:00,45
29-01-04 05:00,46
29-01-04 04:00,49
29-01-04 03:00,51
29-01-04 02:00,50
29-01-04 01:00,52
29-01-04 00:00,49
28-01-04 23:00,37
28-01-04 22:00,32
28-01-04 21:00,27
28-01-04 20:00,22
28-01-04 19:00,18
28-01-04 18:00,11
28-01-04 17:00,13
28-01-04 16:00,18
28-01-04 15:00,25
28-01-04 14:00,32
28-01-04 13:00,38
28-01-04 12:00,34
28-01-04 11:00,27
28-01-04 10:00,20
28-01-04 09:00,8
28-01-04 08:00,10
28-01-04 07:00,16
28-01-04 06:00,21
28-01-04 05:00,29
28-01-04 04:00,34
28-01-04 03:00,30
28-01-04 02:00,27
28-01-04 01:00,28
28-01-04 00:00,20
27-01-04 23:00,21
27-01-04 22:00,18
27-01-04 21:00,5
27-01-04 20:00,4
27-01-04 19:00,15
27-01-04 18:00,15
27-01-04 17:00,18
27-01-04 16:00,19
27-01-04 15:00,15
27-01-04 14:00,22
27-01-04 13:00,28
27-01-04 12:00,25
27-01-04 11:00,19
27-01-04 10:00,20
27-01-04 09:00,17
27-01-04 08:00,19
27-01-04 07:00,26
27-01-04 06:00,40
27-01-04 05:00,45
27-01-04 04:00,48
27-01-04 03:00,49
27-01-04 02:00,47
27-01-04 01:00,39
27-01-04 00:00,34
26-01-04 23:00,29
26-01-04 22:00,24
26-01-04 21:00,33
26-01-04 20:00,52
26-01-04 19:00,40
26-01-04 18:00,15
26-01-04 17:00,19
26-01-04 16:00,28
26-01-04 15:00,36
26-01-04 14:00,54
26-01-04 13:00,42
26-01-04 12:00,35
26-01-04 11:00,26
26-01-04 10:00,10
26-01-04 09:00,8
26-01-04 08:00,5
26-01-04 07:00,5
26-01-04 06:00,20
26-01-04 05:00,22
26-01-04 04:00,24
26-01-04 03:00,29
26-01-04 02:00,31
26-01-04 01:00,32
26-01-04 00:00,32
25-01-04 23:00,32
25-01-04 22:00,42
25-01-04 21:00,42
25-01-04 20:00,42
25-01-04 19:00,41
25-01-04 18:00,46
25-01-04 17:00,48
25-01-04 16:00,51
25-01-04 15:00,51
25-01-04 14:00,50
25-01-04 13:00,40
25-01-04 12:00,26
25-01-04 11:00,22
25-01-04 10:00,22
25-01-04 09:00,23
25-01-04 08:00,32
25-01-04 07:00,43
25-01-04 06:00,53
25-01-04 05:00,58
25-01-04 04:00,53
25-01-04 03:00,36
25-01-04 02:00,40
25-01-04 01:00,25
25-01-04 00:00,22
24-01-04 23:00,35
24-01-04 22:00,37
24-01-04 21:00,36
24-01-04 20:00,28
24-01-04 19:00,25
24-01-04 18:00,26
24-01-04 17:00,28
24-01-04 16:00,36
24-01-04 15:00,45
24-01-04 14:00,42
24-01-04 13:00,43
24-01-04 12:00,51
24-01-04 11:00,41
24-01-04 10:00,35
24-01-04 09:00,24
