Datum Zeit,Glauchau NO
,µg/m³
01-02-04 00:00,1
31-01-04 23:00,1
31-01-04 22:00,1
31-01-04 21:00,1
31-01-04 20:00,2
31-01-04 19:00,1
31-01-04 18:00,1
31-01-04 17:00,2
31-01-04 16:00,3
31-01-04 15:00,2
31-01-04 14:00,4
31-01-04 13:00,4
31-01-04 12:00,4
31-01-04 11:00,4
31-01-04 10:00,3
31-01-04 09:00,1
31-01-04 08:00,1
31-01-04 07:00,1
31-01-04 06:00,1
31-01-04 05:00,1
31-01-04 04:00,1
31-01-04 03:00,1
31-01-04 02:00,1
31-01-04 01:00,1
31-01-04 00:00,1
30-01-04 23:00,2
30-01-04 22:00,4
30-01-04 21:00,5
30-01-04 20:00,5
30-01-04 19:00,6
30-01-04 18:00,7
30-01-04 17:00,9
30-01-04 16:00,13
30-01-04 15:00,11
30-01-04 14:00,11
30-01-04 13:00,15
30-01-04 12:00,13
30-01-04 11:00,14
30-01-04 10:00,12
30-01-04 09:00,8
30-01-04 08:00,11
30-01-04 07:00,7
30-01-04 06:00,5
30-01-04 05:00,1
30-01-04 04:00,1
30-01-04 03:00,1
30-01-04 02:00,1
30-01-04 01:00,1
30-01-04 00:00,1
29-01-04 23:00,2
29-01-04 22:00,3
29-01-04 21:00,4
29-01-04 20:00,3
29-01-04 19:00,9
29-01-04 18:00,17
29-01-04 17:00,17
29-01-04 16:00,18
29-01-04 15:00,18
29-01-04 14:00,28
29-01-04 13:00,23
29-01-04 12:00,16
29-01-04 11:00,15
29-01-04 10:00,15
29-01-04 09:00,11
29-01-04 08:00,13
29-01-04 07:00,12
29-01-04 06:00,6
29-01-04 05:00,1
29-01-04 04:00,1
29-01-04 03:00,1
29-01-04 02:00,1
29-01-04 01:00,1
29-01-04 00:00,1
28-01-04 23:00,1
28-01-04 22:00,4
28-01-04 21:00,6
28-01-04 20:00,9
28-01-04 19:00,17
28-01-04 18:00,16
28-01-04 17:00,15
28-01-04 16:00,21
28-01-04 15:00,22
28-01-04 14:00,21
28-01-04 13:00,23
28-01-04 12:00,26
28-01-04 11:00,25
28-01-04 10:00,30
28-01-04 09:00,22
28-01-04 08:00,31
28-01-04 07:00,21
28-01-04 06:00,6
28-01-04 05:00,1
28-01-04 04:00,1
28-01-04 03:00,1
28-01-04 02:00,1
28-01-04 01:00,2
28-01-04 00:00,6
27-01-04 23:00,9
27-01-04 22:00,14
27-01-04 21:00,17
27-01-04 20:00,32
27-01-04 19:00,51
27-01-04 18:00,56
27-01-04 17:00,41
27-01-04 16:00,42
27-01-04 15:00,47
27-01-04 14:00,49
27-01-04 13:00,45
27-01-04 12:00,43
27-01-04 11:00,23
27-01-04 10:00,23
27-01-04 09:00,9
27-01-04 08:00,10
27-01-04 07:00,16
27-01-04 06:00,6
27-01-04 05:00,1
27-01-04 04:00,1
27-01-04 03:00,1
27-01-04 02:00,1
27-01-04 01:00,21
27-01-04 00:00,48
26-01-04 23:00,43
26-01-04 22:00,56
26-01-04 21:00,20
26-01-04 20:00,2
26-01-04 19:00,2
26-01-04 18:00,2
26-01-04 17:00,13
26-01-04 16:00,31
26-01-04 15:00,16
26-01-04 14:00,18
26-01-04 13:00,25
26-01-04 12:00,139
26-01-04 11:00,132
26-01-04 10:00,226
26-01-04 09:00,257
26-01-04 08:00,228
26-01-04 07:00,116
26-01-04 06:00,31
26-01-04 05:00,16
26-01-04 04:00,1
26-01-04 03:00,1
26-01-04 02:00,1
26-01-04 01:00,1
26-01-04 00:00,3
25-01-04 23:00,2
25-01-04 22:00,1
25-01-04 21:00,3
25-01-04 20:00,5
25-01-04 19:00,5
25-01-04 18:00,6
25-01-04 17:00,9
25-01-04 16:00,11
25-01-04 15:00,9
25-01-04 14:00,7
25-01-04 13:00,7
25-01-04 12:00,6
25-01-04 11:00,8
25-01-04 10:00,5
25-01-04 09:00,1
25-01-04 08:00,1
25-01-04 07:00,1
25-01-04 06:00,1
25-01-04 05:00,1
25-01-04 04:00,1
25-01-04 03:00,1
25-01-04 02:00,2
25-01-04 01:00,2
25-01-04 00:00,3
24-01-04 23:00,7
24-01-04 22:00,6
24-01-04 21:00,5
24-01-04 20:00,15
24-01-04 19:00,24
24-01-04 18:00,11
24-01-04 17:00,6
24-01-04 16:00,7
24-01-04 15:00,6
24-01-04 14:00,4
24-01-04 13:00,11
24-01-04 12:00,16
24-01-04 11:00,15
24-01-04 10:00,70
24-01-04 09:00,32
24-01-04 08:00,66
24-01-04 07:00,39
24-01-04 06:00,76
24-01-04 05:00,73
24-01-04 04:00,32
24-01-04 03:00,26
24-01-04 02:00,39
24-01-04 01:00,76
24-01-04 00:00,135
23-01-04 23:00,160
23-01-04 22:00,154
23-01-04 21:00,123
23-01-04 20:00,91
23-01-04 19:00,30
23-01-04 18:00,20
23-01-04 17:00,15
23-01-04 16:00,19
23-01-04 15:00,18
23-01-04 14:00,23
23-01-04 13:00,19
23-01-04 12:00,32
23-01-04 11:00,134
23-01-04 10:00,207
23-01-04 09:00,259
23-01-04 08:00,163
23-01-04 07:00,94
23-01-04 06:00,105
23-01-04 05:00,96
23-01-04 04:00,67
23-01-04 03:00,59
23-01-04 02:00,59
23-01-04 01:00,67
23-01-04 00:00,112
22-01-04 23:00,123
22-01-04 22:00,116
22-01-04 21:00,102
22-01-04 20:00,95
22-01-04 19:00,138
22-01-04 18:00,117
22-01-04 17:00,7
22-01-04 16:00,17
22-01-04 15:00,31
22-01-04 14:00,39
22-01-04 13:00,23
22-01-04 12:00,28
22-01-04 11:00,64
22-01-04 10:00,110
22-01-04 09:00,10
22-01-04 08:00,9
22-01-04 07:00,14
22-01-04 06:00,2
22-01-04 05:00,2
22-01-04 04:00,2
22-01-04 03:00,5
22-01-04 02:00,1
22-01-04 01:00,1
22-01-04 00:00,5
21-01-04 23:00,18
21-01-04 22:00,15
21-01-04 21:00,19
21-01-04 20:00,20
21-01-04 19:00,21
21-01-04 18:00,31
21-01-04 17:00,23
21-01-04 16:00,29
21-01-04 15:00,28
21-01-04 14:00,41
21-01-04 13:00,31
21-01-04 12:00,33
21-01-04 11:00,46
21-01-04 10:00,61
21-01-04 09:00,40
21-01-04 08:00,68
21-01-04 07:00,55
21-01-04 06:00,28
21-01-04 05:00,6
21-01-04 04:00,9
21-01-04 03:00,6
21-01-04 02:00,10
21-01-04 01:00,7
21-01-04 00:00,9
20-01-04 23:00,12
20-01-04 22:00,14
20-01-04 21:00,18
20-01-04 20:00,14
20-01-04 19:00,15
20-01-04 18:00,18
20-01-04 17:00,23
20-01-04 16:00,29
20-01-04 15:00,31
20-01-04 14:00,49
20-01-04 13:00,32
20-01-04 12:00,27
20-01-04 11:00,23
20-01-04 10:00,19
20-01-04 09:00,23
20-01-04 08:00,27
20-01-04 07:00,22
20-01-04 06:00,13
20-01-04 05:00,4
20-01-04 04:00,3
20-01-04 03:00,2
20-01-04 02:00,2
20-01-04 01:00,2
20-01-04 00:00,1
19-01-04 23:00,3
19-01-04 22:00,2
19-01-04 21:00,2
19-01-04 20:00,3
19-01-04 19:00,9
19-01-04 18:00,11
19-01-04 17:00,11
19-01-04 16:00,15
19-01-04 15:00,19
19-01-04 14:00,12
19-01-04 13:00,9
19-01-04 12:00,13
19-01-04 11:00,10
19-01-04 10:00,12
19-01-04 09:00,8
19-01-04 08:00,21
19-01-04 07:00,13
19-01-04 06:00,5
19-01-04 05:00,4
19-01-04 04:00,1
19-01-04 03:00,1
19-01-04 02:00,1
19-01-04 01:00,1
19-01-04 00:00,3
18-01-04 23:00,1
18-01-04 22:00,4
18-01-04 21:00,11
18-01-04 20:00,5
18-01-04 19:00,19
18-01-04 18:00,2
18-01-04 17:00,1
18-01-04 16:00,2
18-01-04 15:00,2
18-01-04 14:00,1
18-01-04 13:00,1
18-01-04 12:00,2
18-01-04 11:00,1
18-01-04 10:00,1
18-01-04 09:00,1
18-01-04 08:00,1
18-01-04 07:00,7
18-01-04 06:00,2
18-01-04 05:00,2
18-01-04 04:00,7
18-01-04 03:00,19
18-01-04 02:00,22
18-01-04 01:00,12
18-01-04 00:00,22
17-01-04 23:00,17
17-01-04 22:00,10
17-01-04 21:00,9
17-01-04 20:00,6
17-01-04 19:00,4
17-01-04 18:00,5
17-01-04 17:00,5
17-01-04 16:00,8
17-01-04 15:00,8
17-01-04 14:00,7
17-01-04 13:00,5
17-01-04 12:00,6
17-01-04 11:00,6
17-01-04 10:00,6
17-01-04 09:00,3
17-01-04 08:00,2
17-01-04 07:00,1
17-01-04 06:00,1
17-01-04 05:00,1
17-01-04 04:00,1
17-01-04 03:00,1
17-01-04 02:00,1
17-01-04 01:00,1
17-01-04 00:00,1
16-01-04 23:00,3
16-01-04 22:00,3
16-01-04 21:00,2
16-01-04 20:00,3
16-01-04 19:00,4
16-01-04 18:00,5
16-01-04 17:00,8
16-01-04 16:00,13
16-01-04 15:00,15
16-01-04 14:00,13
16-01-04 13:00,8
16-01-04 12:00,10
16-01-04 11:00,5
16-01-04 10:00,7
16-01-04 09:00,11
16-01-04 08:00,8
16-01-04 07:00,7
16-01-04 06:00,3
16-01-04 05:00,1
16-01-04 04:00,1
16-01-04 03:00,1
16-01-04 02:00,1
16-01-04 01:00,1
16-01-04 00:00,1
15-01-04 23:00,3
15-01-04 22:00,4
15-01-04 21:00,4
15-01-04 20:00,7
15-01-04 19:00,14
15-01-04 18:00,18
15-01-04 17:00,21
15-01-04 16:00,24
15-01-04 15:00,20
15-01-04 14:00,28
15-01-04 13:00,20
15-01-04 12:00,19
15-01-04 11:00,19
15-01-04 10:00,16
15-01-04 09:00,11
15-01-04 08:00,19
15-01-04 07:00,22
15-01-04 06:00,10
15-01-04 05:00,2
15-01-04 04:00,1
15-01-04 03:00,1
15-01-04 02:00,1
15-01-04 01:00,2
15-01-04 00:00,1
14-01-04 23:00,1
14-01-04 22:00,2
14-01-04 21:00,2
14-01-04 20:00,7
14-01-04 19:00,16
14-01-04 18:00,13
14-01-04 17:00,15
14-01-04 16:00,11
14-01-04 15:00,14
14-01-04 14:00,15
14-01-04 13:00,10
14-01-04 12:00,10
14-01-04 11:00,10
14-01-04 10:00,10
14-01-04 09:00,8
14-01-04 08:00,12
14-01-04 07:00,10
14-01-04 06:00,4
14-01-04 05:00,1
14-01-04 04:00,1
14-01-04 03:00,1
14-01-04 02:00,1
14-01-04 01:00,1
14-01-04 00:00,1
13-01-04 23:00,1
13-01-04 22:00,4
13-01-04 21:00,3
13-01-04 20:00,5
13-01-04 19:00,11
13-01-04 18:00,22
13-01-04 17:00,17
13-01-04 16:00,14
13-01-04 15:00,10
13-01-04 14:00,10
13-01-04 13:00,8
13-01-04 12:00,12
13-01-04 11:00,11
13-01-04 10:00,20
13-01-04 09:00,15
13-01-04 08:00,18
13-01-04 07:00,14
13-01-04 06:00,4
13-01-04 05:00,1
13-01-04 04:00,1
13-01-04 03:00,1
13-01-04 02:00,1
13-01-04 01:00,2
13-01-04 00:00,2
12-01-04 23:00,1
12-01-04 22:00,1
12-01-04 21:00,4
12-01-04 20:00,1
12-01-04 19:00,1
12-01-04 18:00,10
12-01-04 17:00,17
12-01-04 16:00,16
12-01-04 15:00,14
12-01-04 14:00,18
12-01-04 13:00,12
12-01-04 12:00,12
12-01-04 11:00,10
12-01-04 10:00,11
12-01-04 09:00,11
12-01-04 08:00,18
12-01-04 07:00,15
12-01-04 06:00,5
12-01-04 05:00,1
12-01-04 04:00,1
12-01-04 03:00,1
12-01-04 02:00,1
12-01-04 01:00,1
12-01-04 00:00,2
11-01-04 23:00,1
11-01-04 22:00,1
11-01-04 21:00,2
11-01-04 20:00,2
11-01-04 19:00,1
11-01-04 18:00,1
11-01-04 17:00,1
11-01-04 16:00,1
11-01-04 15:00,1
11-01-04 14:00,1
11-01-04 13:00,2
11-01-04 12:00,1
11-01-04 11:00,2
11-01-04 10:00,1
11-01-04 09:00,1
11-01-04 08:00,1
11-01-04 07:00,7
11-01-04 06:00,2
11-01-04 05:00,1
11-01-04 04:00,1
11-01-04 03:00,1
11-01-04 02:00,1
11-01-04 01:00,2
11-01-04 00:00,3
10-01-04 23:00,17
10-01-04 22:00,8
10-01-04 21:00,5
10-01-04 20:00,3
10-01-04 19:00,5
10-01-04 18:00,6
10-01-04 17:00,7
10-01-04 16:00,9
10-01-04 15:00,8
10-01-04 14:00,13
10-01-04 13:00,10
10-01-04 12:00,13
10-01-04 11:00,12
10-01-04 10:00,9
10-01-04 09:00,6
10-01-04 08:00,7
10-01-04 07:00,4
10-01-04 06:00,6
10-01-04 05:00,2
10-01-04 04:00,1
10-01-04 03:00,1
10-01-04 02:00,1
10-01-04 01:00,2
10-01-04 00:00,4
09-01-04 23:00,6
09-01-04 22:00,5
09-01-04 21:00,11
09-01-04 20:00,10
09-01-04 19:00,10
09-01-04 18:00,15
09-01-04 17:00,28
09-01-04 16:00,35
09-01-04 15:00,37
09-01-04 14:00,40
09-01-04 13:00,33
09-01-04 12:00,39
09-01-04 11:00,32
09-01-04 10:00,35
09-01-04 09:00,20
09-01-04 08:00,15
09-01-04 07:00,24
09-01-04 06:00,13
09-01-04 05:00,2
09-01-04 04:00,1
09-01-04 03:00,7
09-01-04 02:00,11
09-01-04 01:00,12
09-01-04 00:00,2
08-01-04 23:00,2
08-01-04 22:00,3
08-01-04 21:00,4
08-01-04 20:00,12
08-01-04 19:00,31
08-01-04 18:00,89
08-01-04 17:00,23
08-01-04 16:00,28
08-01-04 15:00,24
08-01-04 14:00,20
08-01-04 13:00,13
08-01-04 12:00,26
08-01-04 11:00,84
08-01-04 10:00,125
