Datum Zeit,Schwartenberg O3
,µg/m³
01-02-04 00:00,80
31-01-04 23:00,82
31-01-04 22:00,80
31-01-04 21:00,74
31-01-04 20:00,70
31-01-04 19:00,76
31-01-04 18:00,74
31-01-04 17:00,64
31-01-04 16:00,72
31-01-04 15:00,75
31-01-04 14:00,82
31-01-04 13:00,81
31-01-04 12:00,78
31-01-04 11:00,73
31-01-04 10:00,70
31-01-04 09:00,68
31-01-04 08:00,65
31-01-04 07:00,73
31-01-04 06:00,79
31-01-04 05:00,83
31-01-04 04:00,81
31-01-04 03:00,78
31-01-04 02:00,76
31-01-04 01:00,76
31-01-04 00:00,79
30-01-04 23:00,77
30-01-04 22:00,76
30-01-04 21:00,75
30-01-04 20:00,73
30-01-04 19:00,69
30-01-04 18:00,68
30-01-04 17:00,65
30-01-04 16:00,61
30-01-04 15:00,69
30-01-04 14:00,75
30-01-04 13:00,72
30-01-04 12:00,69
30-01-04 11:00,66
30-01-04 10:00,66
30-01-04 09:00,61
30-01-04 08:00,58
30-01-04 07:00,57
30-01-04 06:00,56
30-01-04 05:00,57
30-01-04 04:00,58
30-01-04 03:00,58
30-01-04 02:00,59
30-01-04 01:00,57
30-01-04 00:00,57
29-01-04 23:00,61
29-01-04 22:00,63
29-01-04 21:00,66
29-01-04 20:00,71
29-01-04 19:00,75
29-01-04 18:00,76
29-01-04 17:00,78
29-01-04 16:00,82
29-01-04 15:00,78
29-01-04 14:00,63
29-01-04 13:00,67
29-01-04 12:00,68
29-01-04 11:00,68
29-01-04 10:00,65
29-01-04 09:00,59
29-01-04 08:00,57
29-01-04 07:00,65
29-01-04 06:00,65
29-01-04 05:00,66
29-01-04 04:00,63
29-01-04 03:00,58
29-01-04 02:00,57
29-01-04 01:00,57
29-01-04 00:00,57
28-01-04 23:00,59
28-01-04 22:00,52
28-01-04 21:00,44
28-01-04 20:00,42
28-01-04 19:00,47
28-01-04 18:00,51
28-01-04 17:00,56
28-01-04 16:00,53
28-01-04 15:00,51
28-01-04 14:00,62
28-01-04 13:00,66
28-01-04 12:00,61
28-01-04 11:00,56
28-01-04 10:00,55
28-01-04 09:00,53
28-01-04 08:00,55
28-01-04 07:00,56
28-01-04 06:00,53
28-01-04 05:00,49
28-01-04 04:00,46
28-01-04 03:00,49
28-01-04 02:00,46
28-01-04 01:00,39
28-01-04 00:00,36
27-01-04 23:00,36
27-01-04 22:00,33
27-01-04 21:00,29
27-01-04 20:00,35
27-01-04 19:00,43
27-01-04 18:00,45
27-01-04 17:00,46
27-01-04 16:00,46
27-01-04 15:00,43
27-01-04 14:00,45
27-01-04 13:00,43
27-01-04 12:00,42
27-01-04 11:00,40
27-01-04 10:00,39
27-01-04 09:00,39
27-01-04 08:00,39
27-01-04 07:00,38
27-01-04 06:00,40
27-01-04 05:00,43
27-01-04 04:00,46
27-01-04 03:00,50
27-01-04 02:00,56
27-01-04 01:00,52
27-01-04 00:00,52
26-01-04 23:00,35
26-01-04 22:00,25
26-01-04 21:00,32
26-01-04 20:00,51
26-01-04 19:00,41
26-01-04 18:00,28
26-01-04 17:00,35
26-01-04 16:00,38
26-01-04 15:00,45
26-01-04 14:00,50
26-01-04 13:00,54
26-01-04 12:00,55
26-01-04 11:00,62
26-01-04 10:00,62
26-01-04 09:00,59
26-01-04 08:00,60
26-01-04 07:00,59
26-01-04 06:00,52
26-01-04 05:00,49
26-01-04 04:00,50
26-01-04 03:00,52
26-01-04 02:00,51
26-01-04 01:00,51
26-01-04 00:00,54
25-01-04 23:00,56
25-01-04 22:00,57
25-01-04 21:00,58
25-01-04 20:00,57
25-01-04 19:00,59
25-01-04 18:00,61
25-01-04 17:00,60
25-01-04 16:00,63
