Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-01-04,14
30-01-04,19
29-01-04,20
28-01-04,45
27-01-04,76
26-01-04,38
25-01-04,36
24-01-04,35
23-01-04,39
22-01-04,28
21-01-04,27
20-01-04,21
19-01-04,16
18-01-04,20
17-01-04,18
16-01-04,12
15-01-04,18
14-01-04,15
13-01-04,12
12-01-04,17
11-01-04,15
10-01-04,23
09-01-04,28
08-01-04,35
07-01-04,30
06-01-04,28
05-01-04,67
04-01-04,35
03-01-04,19
02-01-04,26
01-01-04,34

