Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2010-04-01,,,,,,18,,,
2010-04-01,01:00,,17,25,,,,,
2010-04-01,02:00,,5,20,,,,,
2010-04-01,03:00,,26,30,,,,,
2010-04-01,04:00,,35,46,,,,,
2010-04-01,05:00,,71,50,,,,,
2010-04-01,06:00,,153,69,,,,,
2010-04-01,07:00,,56,49,,,,,
2010-04-01,08:00,,36,36,,,,,
2010-04-01,09:00,,24,30,,,,,
2010-04-01,10:00,,14,20,,,,,
2010-04-01,11:00,,10,17,,,,,
2010-04-01,12:00,,14,18,,,,,
2010-04-01,13:00,,12,15,,,,,
2010-04-01,14:00,,16,20,,,,,
2010-04-01,15:00,,18,22,,,,,
2010-04-01,16:00,,14,23,,,,,
2010-04-01,17:00,,14,22,,,,,
2010-04-01,18:00,,19,31,,,,,
2010-04-01,19:00,,22,41,,,,,
2010-04-01,20:00,,19,42,,,,,
2010-04-01,21:00,,13,36,,,,,
2010-04-01,22:00,,16,39,,,,,
2010-04-01,23:00,,16,32,,,,,
2010-04-02,,,,,,14,,,
2010-04-02,00:00,,9,26,,,,,
2010-04-02,01:00,,7,24,,,,,
2010-04-02,02:00,,3,21,,,,,
2010-04-02,03:00,,10,22,,,,,
2010-04-02,04:00,,7,21,,,,,
2010-04-02,05:00,,15,24,,,,,
2010-04-02,06:00,,11,23,,,,,
2010-04-02,07:00,,11,20,,,,,
2010-04-02,08:00,,4,13,,,,,
2010-04-02,09:00,,13,17,,,,,
2010-04-02,10:00,,13,18,,,,,
2010-04-02,11:00,,8,13,,,,,
2010-04-02,12:00,,4,10,,,,,
2010-04-02,13:00,,8,12,,,,,
2010-04-02,14:00,,13,13,,,,,
2010-04-02,15:00,,4,10,,,,,
2010-04-02,16:00,,7,16,,,,,
2010-04-02,17:00,,6,16,,,,,
2010-04-02,18:00,,13,22,,,,,
2010-04-02,19:00,,10,37,,,,,
2010-04-02,20:00,,28,36,,,,,
2010-04-02,21:00,,8,25,,,,,
2010-04-02,22:00,,12,26,,,,,
2010-04-02,23:00,,7,28,,,,,
2010-04-03,,,,,,15,,,
2010-04-03,00:00,,11,27,,,,,
2010-04-03,01:00,,8,24,,,,,
2010-04-03,02:00,,4,17,,,,,
2010-04-03,03:00,,10,19,,,,,
2010-04-03,04:00,,3,14,,,,,
2010-04-03,05:00,,2,13,,,,,
2010-04-03,06:00,,6,14,,,,,
2010-04-03,07:00,,10,18,,,,,
2010-04-03,08:00,,10,21,,,,,
2010-04-03,09:00,,22,26,,,,,
2010-04-03,10:00,,16,23,,,,,
2010-04-03,11:00,,17,23,,,,,
2010-04-03,12:00,,9,16,,,,,
2010-04-03,13:00,,9,14,,,,,
2010-04-03,14:00,,12,20,,,,,
2010-04-03,15:00,,14,22,,,,,
2010-04-03,16:00,,10,22,,,,,
2010-04-03,17:00,,16,32,,,,,
2010-04-03,18:00,,22,36,,,,,
2010-04-03,19:00,,3,23,,,,,
2010-04-03,20:00,,9,39,,,,,
2010-04-03,21:00,,9,29,,,,,
2010-04-03,22:00,,8,26,,,,,
2010-04-03,23:00,,7,21,,,,,
2010-04-04,,,,,,8,,,
2010-04-04,00:00,,5,19,,,,,
2010-04-04,01:00,,1,7,,,,,
2010-04-04,02:00,,1,7,,,,,
2010-04-04,03:00,,1,6,,,,,
2010-04-04,04:00,,2,7,,,,,
2010-04-04,05:00,,2,7,,,,,
2010-04-04,06:00,,4,8,,,,,
2010-04-04,07:00,,1,8,,,,,
2010-04-04,08:00,,2,11,,,,,
2010-04-04,09:00,,5,12,,,,,
2010-04-04,10:00,,4,11,,,,,
2010-04-04,11:00,,7,14,,,,,
2010-04-04,12:00,,4,11,,,,,
2010-04-04,13:00,,5,12,,,,,
2010-04-04,14:00,,3,9,,,,,
2010-04-04,15:00,,4,10,,,,,
2010-04-04,16:00,,4,12,,,,,
2010-04-04,17:00,,4,13,,,,,
2010-04-04,18:00,,2,10,,,,,
2010-04-04,19:00,,4,13,,,,,
2010-04-04,20:00,,4,16,,,,,
2010-04-04,21:00,,3,14,,,,,
2010-04-04,22:00,,4,22,,,,,
2010-04-04,23:00,,1,11,,,,,
2010-04-05,,,,,,15,,,
2010-04-05,00:00,,1,9,,,,,
2010-04-05,01:00,,2,10,,,,,
2010-04-05,02:00,,1,9,,,,,
2010-04-05,03:00,,1,10,,,,,
2010-04-05,04:00,,1,7,,,,,
2010-04-05,05:00,,1,9,,,,,
2010-04-05,06:00,,2,13,,,,,
2010-04-05,07:00,,1,6,,,,,
2010-04-05,08:00,,2,7,,,,,
2010-04-05,09:00,,1,6,,,,,
2010-04-05,10:00,,1,5,,,,,
2010-04-05,11:00,,2,7,,,,,
2010-04-05,12:00,,1,7,,,,,
2010-04-05,13:00,,1,7,,,,,
2010-04-05,14:00,,3,9,,,,,
2010-04-05,15:00,,4,10,,,,,
2010-04-05,16:00,,5,10,,,,,
2010-04-05,17:00,,2,7,,,,,
2010-04-05,18:00,,2,11,,,,,
2010-04-05,19:00,,9,27,,,,,
2010-04-05,20:00,,37,38,,,,,
2010-04-05,21:00,,20,29,,,,,
2010-04-05,22:00,,25,28,,,,,
2010-04-05,23:00,,23,28,,,,,
2010-04-06,,,,,,27,,,
2010-04-06,00:00,,12,23,,,,,
2010-04-06,01:00,,21,20,,,,,
2010-04-06,02:00,,33,22,,,,,
2010-04-06,03:00,,53,28,,,,,
2010-04-06,04:00,,169,40,,,,,
2010-04-06,05:00,,71,33,,,,,
2010-04-06,06:00,,51,34,,,,,
2010-04-06,07:00,,49,36,,,,,
2010-04-06,08:00,,31,33,,,,,
2010-04-06,09:00,,40,39,,,,,
2010-04-06,10:00,,39,37,,,,,
2010-04-06,11:00,,31,31,,,,,
2010-04-06,12:00,,27,29,,,,,
2010-04-06,13:00,,24,26,,,,,
2010-04-06,14:00,,41,35,,,,,
2010-04-06,15:00,,27,29,,,,,
2010-04-06,16:00,,33,38,,,,,
2010-04-06,17:00,,23,32,,,,,
2010-04-06,18:00,,21,34,,,,,
2010-04-06,19:00,,30,55,,,,,
2010-04-06,20:00,,21,46,,,,,
2010-04-06,21:00,,17,35,,,,,
2010-04-06,22:00,,10,34,,,,,
2010-04-06,23:00,,13,29,,,,,
2010-04-07,,,,,,27,,,
2010-04-07,00:00,,7,24,,,,,
2010-04-07,01:00,,7,23,,,,,
2010-04-07,02:00,,6,20,,,,,
2010-04-07,03:00,,23,27,,,,,
2010-04-07,04:00,,36,35,,,,,
2010-04-07,05:00,,121,56,,,,,
2010-04-07,06:00,,177,72,,,,,
2010-04-07,07:00,,178,79,,,,,
2010-04-07,08:00,,85,59,,,,,
2010-04-07,09:00,,39,40,,,,,
2010-04-07,10:00,,22,26,,,,,
2010-04-07,11:00,,27,29,,,,,
2010-04-07,12:00,,24,28,,,,,
2010-04-07,13:00,,25,28,,,,,
2010-04-07,14:00,,23,30,,,,,
2010-04-07,15:00,,18,27,,,,,
2010-04-07,16:00,,22,33,,,,,
2010-04-07,17:00,,23,38,,,,,
2010-04-07,18:00,,21,39,,,,,
2010-04-07,19:00,,35,68,,,,,
2010-04-07,20:00,,34,57,,,,,
2010-04-07,21:00,,25,34,,,,,
2010-04-07,22:00,,17,29,,,,,
2010-04-07,23:00,,12,24,,,,,
2010-04-08,,,,,,39,,,
2010-04-08,00:00,,11,18,,,,,
2010-04-08,01:00,,20,21,,,,,
2010-04-08,02:00,,7,21,,,,,
2010-04-08,03:00,,38,28,,,,,
2010-04-08,04:00,,57,42,,,,,
2010-04-08,05:00,,64,45,,,,,
2010-04-08,06:00,,157,59,,,,,
2010-04-08,07:00,,188,68,,,,,
2010-04-08,08:00,,106,56,,,,,
2010-04-08,09:00,,25,38,,,,,
2010-04-08,10:00,,31,41,,,,,
2010-04-08,11:00,,19,28,,,,,
2010-04-08,12:00,,19,26,,,,,
2010-04-08,13:00,,17,27,,,,,
2010-04-08,14:00,,16,24,,,,,
2010-04-08,15:00,,19,25,,,,,
2010-04-08,16:00,,18,25,,,,,
2010-04-08,17:00,,9,21,,,,,
2010-04-08,18:00,,19,33,,,,,
2010-04-08,19:00,,15,32,,,,,
2010-04-08,20:00,,6,31,,,,,
2010-04-08,21:00,,6,37,,,,,
2010-04-08,22:00,,5,34,,,,,
2010-04-08,23:00,,5,29,,,,,
2010-04-09,,,,,,27,,,
2010-04-09,00:00,,6,22,,,,,
2010-04-09,01:00,,2,13,,,,,
2010-04-09,02:00,,7,16,,,,,
2010-04-09,03:00,,7,16,,,,,
2010-04-09,04:00,,9,16,,,,,
2010-04-09,05:00,,13,19,,,,,
2010-04-09,06:00,,42,38,,,,,
2010-04-09,07:00,,90,57,,,,,
2010-04-09,08:00,,69,49,,,,,
2010-04-09,09:00,,56,43,,,,,
2010-04-09,10:00,,34,27,,,,,
2010-04-09,11:00,,29,23,,,,,
2010-04-09,12:00,,14,17,,,,,
2010-04-09,13:00,,12,17,,,,,
2010-04-09,14:00,,11,15,,,,,
2010-04-09,15:00,,14,21,,,,,
2010-04-09,16:00,,29,27,,,,,
2010-04-09,17:00,,20,28,,,,,
2010-04-09,18:00,,15,25,,,,,
2010-04-09,19:00,,13,26,,,,,
2010-04-09,20:00,,6,25,,,,,
2010-04-09,21:00,,29,43,,,,,
2010-04-09,22:00,,22,31,,,,,
2010-04-09,23:00,,12,26,,,,,
2010-04-10,,,,,,12,,,
2010-04-10,00:00,,9,21,,,,,
2010-04-10,01:00,,17,29,,,,,
2010-04-10,02:00,,2,23,,,,,
2010-04-10,03:00,,1,13,,,,,
2010-04-10,04:00,,3,15,,,,,
2010-04-10,05:00,,2,15,,,,,
2010-04-10,06:00,,1,9,,,,,
2010-04-10,07:00,,3,9,,,,,
2010-04-10,08:00,,4,9,,,,,
2010-04-10,09:00,,4,10,,,,,
2010-04-10,10:00,,6,13,,,,,
2010-04-10,11:00,,5,12,,,,,
2010-04-10,12:00,,6,11,,,,,
2010-04-10,13:00,,5,10,,,,,
2010-04-10,14:00,,3,10,,,,,
2010-04-10,15:00,,2,9,,,,,
2010-04-10,16:00,,4,11,,,,,
2010-04-10,17:00,,9,13,,,,,
2010-04-10,18:00,,3,11,,,,,
2010-04-10,19:00,,4,12,,,,,
2010-04-10,20:00,,2,11,,,,,
2010-04-10,21:00,,4,17,,,,,
2010-04-10,22:00,,8,24,,,,,
2010-04-10,23:00,,9,19,,,,,
2010-04-11,,,,,,8,,,
2010-04-11,00:00,,6,16,,,,,
2010-04-11,01:00,,2,12,,,,,
2010-04-11,02:00,,1,9,,,,,
2010-04-11,03:00,,2,10,,,,,
2010-04-11,04:00,,1,8,,,,,
2010-04-11,05:00,,3,11,,,,,
2010-04-11,06:00,,6,12,,,,,
2010-04-11,07:00,,3,8,,,,,
2010-04-11,08:00,,5,8,,,,,
2010-04-11,09:00,,10,13,,,,,
2010-04-11,10:00,,14,14,,,,,
2010-04-11,11:00,,18,15,,,,,
2010-04-11,12:00,,13,13,,,,,
2010-04-11,13:00,,14,13,,,,,
2010-04-11,14:00,,11,14,,,,,
2010-04-11,15:00,,12,13,,,,,
2010-04-11,16:00,,9,14,,,,,
2010-04-11,17:00,,12,16,,,,,
2010-04-11,18:00,,12,15,,,,,
2010-04-11,19:00,,7,14,,,,,
2010-04-11,20:00,,7,14,,,,,
2010-04-11,21:00,,5,12,,,,,
2010-04-11,22:00,,8,13,,,,,
2010-04-11,23:00,,5,10,,,,,
2010-04-12,,,,,,29,,,
2010-04-12,00:00,,6,12,,,,,
2010-04-12,01:00,,7,17,,,,,
2010-04-12,02:00,,25,33,,,,,
2010-04-12,03:00,,25,30,,,,,
2010-04-12,04:00,,45,46,,,,,
2010-04-12,05:00,,27,24,,,,,
2010-04-12,06:00,,34,27,,,,,
2010-04-12,07:00,,40,34,,,,,
2010-04-12,08:00,,39,34,,,,,
2010-04-12,09:00,,51,38,,,,,
2010-04-12,10:00,,62,42,,,,,
2010-04-12,11:00,,54,42,,,,,
2010-04-12,12:00,,48,38,,,,,
2010-04-12,13:00,,72,45,,,,,
2010-04-12,14:00,,49,43,,,,,
2010-04-12,15:00,,79,52,,,,,
2010-04-12,16:00,,61,45,,,,,
2010-04-12,17:00,,50,43,,,,,
2010-04-12,18:00,,44,50,,,,,
2010-04-12,19:00,,34,50,,,,,
2010-04-12,20:00,,45,56,,,,,
2010-04-12,21:00,,15,35,,,,,
2010-04-12,22:00,,20,34,,,,,
2010-04-12,23:00,,17,30,,,,,
2010-04-13,,,,,,46,,,
2010-04-13,00:00,,7,26,,,,,
2010-04-13,01:00,,9,20,,,,,
2010-04-13,02:00,,11,20,,,,,
2010-04-13,03:00,,10,17,,,,,
2010-04-13,04:00,,21,26,,,,,
2010-04-13,05:00,,55,40,,,,,
2010-04-13,06:00,,77,51,,,,,
2010-04-13,07:00,,105,61,,,,,
2010-04-13,08:00,,72,49,,,,,
